      4.7548515        4.360000           56.88           15.29         0.00000           12.47           1.498           0.000           0.000          27.052           0.000           1.653          10.302           0.000           0.000           0.000           6.618           0.000           0.000           0.000           3.000           1.724           6.148
      4.7548515        4.367000           55.62           14.86         0.00000           12.21           1.001           0.000           0.000          27.027           0.000           1.653          10.302           0.000           0.000           0.000           6.569           0.000           0.000           0.000           3.055           1.653           5.495
      4.7548515        4.374000           54.41           14.44         0.00000           11.97           1.562           0.000           0.000          27.001           0.000           1.653          10.302           0.000           0.000           0.000           6.528           0.000           0.000           0.000           3.108           1.587           4.862
      4.7548515        4.381000           53.25           14.03         0.00000           11.70           2.678           0.000           0.000          26.978           0.000           1.653          10.302           0.000           0.000           0.000           6.476           0.000           0.000           0.000           3.168           1.513           4.269
      4.7548515        4.388000           52.13           13.63         0.00000           11.46           2.386           0.000           0.000          26.957           0.000           1.653          10.302           0.000           0.000           0.000           6.423           0.000           0.000           0.000           3.226           1.446           3.706
      4.7548515        4.395000           51.07           13.24         0.00000           11.20           7.050           0.000           0.000          26.936           0.000           1.653          10.302           0.000           0.000           0.000           6.371           0.000           0.000           0.000           3.289           1.374           3.176
      4.7548515        4.402000           49.13           12.92         0.00000           11.80           5.156           0.000           0.000          26.831           0.000           1.653          10.302           0.000           0.000           0.000           6.647           0.000           0.000           0.000           3.140           1.542           2.423
      4.7548515        4.409000           48.14           12.49         0.00000           10.48           1.208           0.000           0.000          26.880           0.000           1.653          10.302           0.000           0.000           0.000           6.331           0.000           0.000           0.000           3.487           1.167           2.216
      4.7548515        4.416000           47.32           12.13         0.00000           10.23           1.002           0.000           0.000          26.844           0.000           1.653          10.302           0.000           0.000           0.000           6.347           0.000           0.000           0.000           3.562           1.093           1.767
      4.7548515        4.423000           46.57           11.79         0.00000           10.00           8.044           0.000           0.000          26.809           0.000           1.653          10.302           0.000           0.000           0.000           6.364           0.000           0.000           0.000           3.636           1.025           1.362
      4.7548515        4.430000           45.88           11.45         0.00000            9.68           9.662           0.000           0.000          26.775           0.000           1.653          10.302           0.000           0.000           0.000           6.378           0.000           0.000           0.000           3.749           0.925           1.015
      4.7548515        4.437000           45.26           11.13         0.00000            9.56           9.078           0.000           0.000          26.740           0.000           1.653          10.302           0.000           0.000           0.000           6.400           0.000           0.000           0.000           3.790           0.889           0.696
      4.7548515        4.444000           44.70           10.79         0.00000            9.05           9.290           0.000           0.000          26.710           0.000           1.653          10.302           0.000           0.000           0.000           6.406           0.000           0.000           0.000           4.007           0.721           0.468
      4.7548515        4.451000           44.21           10.52         0.00000            9.14           2.320           0.000           0.000          26.674           0.000           1.653          10.302           0.000           0.000           0.000           6.439           0.000           0.000           0.000           3.963           0.752           0.243
