      4.7845545        4.360000          252.15            0.38         0.00000          126.93           1.393           0.000           0.000          26.107           0.000           1.653          10.302           0.000           0.000           0.000           2.723           0.000           0.000           0.000           0.313          26.919         177.939
      4.7845545        4.367000          249.42            0.28         0.00000          127.85           3.836           0.000           0.000          26.067           0.000           1.653          10.302           0.000           0.000           0.000           2.734           0.000           0.000           0.000           0.326          27.112         175.519
      4.7845545        4.374000          246.65            0.20         0.00000          129.10           2.203           0.000           0.000          26.030           0.000           1.653          10.302           0.000           0.000           0.000           2.740           0.000           0.000           0.000           0.343          27.374         172.992
      4.7845545        4.381000          243.83            0.13         0.00000          129.47           9.704           0.000           0.000          25.992           0.000           1.653          10.302           0.000           0.000           0.000           2.751           0.000           0.000           0.000           0.349          27.453         170.585
      4.7845545        4.388000          240.98            0.08         0.00000          130.39           1.305           0.000           0.000          25.955           0.000           1.653          10.302           0.000           0.000           0.000           2.761           0.000           0.000           0.000           0.362          27.645         168.019
      4.7845545        4.395000          238.09            0.04         0.00000          131.03           1.204           0.000           0.000          25.920           0.000           1.653          10.302           0.000           0.000           0.000           2.766           0.000           0.000           0.000           0.371          27.780         165.471
      4.7845545        4.402000          235.16            0.02         0.00000          131.90           9.999           0.000           0.000          25.887           0.000           1.653          10.302           0.000           0.000           0.000           2.772           0.000           0.000           0.000           0.384          27.962         162.826
      4.7845545        4.409000          232.18            0.00         0.00000          132.58           2.397           0.000           0.000          25.850           0.000           1.653          10.302           0.000           0.000           0.000           2.787           0.000           0.000           0.000           0.395          28.105         160.138
      4.7845545        4.416000          229.15            0.00         0.00000          133.13           4.248           0.000           0.000          25.816           0.000           1.653          10.302           0.000           0.000           0.000           2.796           0.000           0.000           0.000           0.403          28.219         157.445
      4.7845545        4.423000          226.09            0.01         0.00000          133.60           2.153           0.000           0.000          25.782           0.000           1.653          10.302           0.000           0.000           0.000           2.809           0.000           0.000           0.000           0.410          28.319         154.704
      4.7845545        4.430000          222.98            0.04         0.00000          134.20           9.835           0.000           0.000          25.753           0.000           1.653          10.302           0.000           0.000           0.000           2.813           0.000           0.000           0.000           0.419          28.443         151.905
      4.7845545        4.437000          219.82            0.07         0.00000          134.63           1.007           0.000           0.000          25.723           0.000           1.653          10.302           0.000           0.000           0.000           2.820           0.000           0.000           0.000           0.426          28.535         149.079
      4.7845545        4.444000          216.62            0.12         0.00000          134.34           9.456           0.000           0.000          25.696           0.000           1.653          10.302           0.000           0.000           0.000           2.820           0.000           0.000           0.000           0.422          28.474         146.364
      4.7845545        4.451000          213.37            0.18         0.00000          135.19           4.793           0.000           0.000          25.667           0.000           1.653          10.302           0.000           0.000           0.000           2.828           0.000           0.000           0.000           0.435          28.651         143.340
      4.7845545        4.458000          210.08            0.26         0.00000          135.35           4.000           0.000           0.000          25.638           0.000           1.653          10.302           0.000           0.000           0.000           2.839           0.000           0.000           0.000           0.438          28.685         140.394
      4.7845545        4.465000          206.74            0.34         0.00000          135.44           1.426           0.000           0.000          25.612           0.000           1.653          10.302           0.000           0.000           0.000           2.844           0.000           0.000           0.000           0.439          28.703         137.423
      4.7845545        4.472000          203.35            0.43         0.00000          135.47           1.254           0.000           0.000          25.586           0.000           1.653          10.302           0.000           0.000           0.000           2.850           0.000           0.000           0.000           0.440          28.709         134.407
      4.7845545        4.479000          199.92            0.53         0.00000          135.41           1.381           0.000           0.000          25.562           0.000           1.653          10.302           0.000           0.000           0.000           2.852           0.000           0.000           0.000           0.439          28.697         131.362
      4.7845545        4.486000          196.43            0.64         0.00000          135.16           1.047           0.000           0.000          25.538           0.000           1.653          10.302           0.000           0.000           0.000           2.859           0.000           0.000           0.000           0.435          28.644         128.290
      4.7845545        4.493000          192.90            0.76         0.00000          134.76           9.909           0.000           0.000          25.515           0.000           1.653          10.302           0.000           0.000           0.000           2.862           0.000           0.000           0.000           0.429          28.561         125.200
      4.7845545        4.500000          189.33            0.89             nan          134.50           6.813           0.000           0.000          25.493           0.000           1.653          10.302           0.000           0.000           0.000           2.866           0.000           0.000           0.000           0.425          28.506         122.026
      4.7845545        4.507000          185.70            1.03         0.00000          133.83           1.475           0.000           0.000          25.473           0.000           1.653          10.302           0.000           0.000           0.000           2.867           0.000           0.000           0.000           0.415          28.366         118.891
      4.7845545        4.514000          182.03            1.17         0.00000          133.21           9.717           0.000           0.000          25.453           0.000           1.653          10.302           0.000           0.000           0.000           2.869           0.000           0.000           0.000           0.406          28.236         115.691
      4.7845545        4.521000          178.32            1.32         0.00000          132.35           2.416           0.000           0.000          25.434           0.000           1.653          10.302           0.000           0.000           0.000           2.871           0.000           0.000           0.000           0.393          28.054         112.485
