             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay       chi^2_Vud       chi^2_Vus       chi^2_Vub
      4.7453465        4.388000           76.32           22.81         0.00000            7.85           4.446           0.000           0.000          27.723           0.000           1.653          10.302           0.000           0.000           0.000           6.972           1.290           0.000           0.000           4.978           0.204           1.777
      4.7453465        4.395000           76.36           22.37         0.00000            7.83           8.026           0.000           0.000          27.706           0.000           1.653          10.302           0.000           0.000           0.000           6.899           1.300           0.000           0.000           5.039           0.183           2.189
      4.7453465        4.402000           76.47           21.95         0.00000            7.81           1.003           0.000           0.000          27.689           0.000           1.653          10.302           0.000           0.000           0.000           6.828           1.309           0.000           0.000           5.113           0.159           2.646
      4.7453465        4.409000           76.64           21.53         0.00001            7.80           1.726           0.000           0.000          27.675           0.000           1.653          10.302           0.000           0.000           0.000           6.754           1.319           0.000           0.000           5.186           0.138           3.152
      4.7453465        4.416000           76.88           21.13         0.00000            7.80           9.316           0.000           0.000          27.662           0.000           1.653          10.302           0.000           0.000           0.000           6.677           1.329           0.000           0.000           5.268           0.116           3.704
      4.7453465        4.423000           77.20           20.74         0.00000            7.81           1.194           0.000           0.000          27.649           0.000           1.653          10.302           0.000           0.000           0.000           6.601           1.339           0.000           0.000           5.351           0.095           4.310
      4.7453465        4.430000           77.59           20.35         0.00001            7.83           1.121           0.000           0.000          27.638           0.000           1.653          10.302           0.000           0.000           0.000           6.528           1.349           0.000           0.000           5.433           0.077           4.972
      4.7453465        4.437000           78.05           19.98         0.00000            7.85           1.718           0.000           0.000          27.629           0.000           1.653          10.302           0.000           0.000           0.000           6.444           1.360           0.000           0.000           5.516           0.061           5.682
      4.7453465        4.444000           78.59           19.62         0.00000            7.89           2.351           0.000           0.000          27.621           0.000           1.653          10.302           0.000           0.000           0.000           6.363           1.371           0.000           0.000           5.602           0.047           6.451
      4.7453465        4.451000           79.21           19.27         0.00000            7.94           1.685           0.000           0.000          27.615           0.000           1.653          10.302           0.000           0.000           0.000           6.280           1.383           0.000           0.000           5.689           0.034           7.276
      4.7453465        4.458000           79.91           18.93         0.00000            8.00           9.949           0.000           0.000          27.610           0.000           1.653          10.302           0.000           0.000           0.000           6.196           1.394           0.000           0.000           5.778           0.023           8.160
      4.7453465        4.465000           80.69           18.60         0.00000            8.08           1.896           0.000           0.000          27.606           0.000           1.653          10.302           0.000           0.000           0.000           6.111           1.406           0.000           0.000           5.868           0.014           9.105
      4.7453465        4.472000           81.56           18.28         0.00000            8.16           1.362           0.000           0.000          27.603           0.000           1.653          10.302           0.000           0.000           0.000           6.027           1.418           0.000           0.000           5.957           0.008          10.117
      4.7453465        4.479000           82.51           17.97         0.00000            8.26           9.944           0.000           0.000          27.604           0.000           1.653          10.302           0.000           0.000           0.000           5.933           1.432           0.000           0.000           6.059           0.003          11.173
      4.7453465        4.486000           83.55           17.67         0.00001            8.37           1.006           0.000           0.000          27.604           0.000           1.653          10.302           0.000           0.000           0.000           5.847           1.444           0.000           0.000           6.157           0.000          12.308
      4.7453465        4.493000           84.69           17.38         0.00000            8.49           9.827           0.000           0.000          27.607           0.000           1.653          10.302           0.000           0.000           0.000           5.752           1.458           0.000           0.000           6.249           0.000          13.505
      4.7453465        4.500000           85.91           17.10         0.00000            8.62           9.969           0.000           0.000          27.609           0.000           1.653          10.302           0.000           0.000           0.000           5.662           1.471           0.000           0.000           6.350           0.003          14.775
      4.7453465        4.507000           87.23           16.83         0.00000            8.78           3.464           0.000           0.000          27.615           0.000           1.653          10.302           0.000           0.000           0.000           5.567           1.485           0.000           0.000           6.455           0.008          16.104
      4.7453465        4.514000           88.65           16.56         0.00001            8.95           1.300           0.000           0.000          27.619           0.000           1.653          10.302           0.000           0.000           0.000           5.480           1.499           0.000           0.000           6.563           0.015          17.520
      4.7453465        4.521000           90.16           16.31         0.00003            9.13           1.000           0.000           0.000          27.631           0.000           1.653          10.302           0.000           0.000           0.000           5.377           1.515           0.000           0.000           6.668           0.026          18.970
      4.7453465        4.528000           91.78           16.07         0.00001            9.31           1.388           0.000           0.000          27.637           0.000           1.653          10.302           0.000           0.000           0.000           5.285           1.529           0.000           0.000           6.769           0.038          20.550
      4.7453465        4.535000           93.49           15.84         0.00021            9.49           1.000           0.000           0.000          27.669           0.000           1.659          10.302           0.000           0.000           0.000           5.402           1.548           0.000           0.000           6.864           0.051          21.974
      4.7453465        4.542000           95.30           15.62         0.00032            9.67           1.000           0.000           0.000          27.706           0.000           1.666          10.302           0.000           0.000           0.000           5.588           1.567           0.000           0.000           6.954           0.065          23.412
      4.7453465        4.549000           97.20           15.40         0.00038            9.88           1.000           0.000           0.000          27.738           0.000           1.671          10.302           0.000           0.000           0.000           5.696           1.586           0.000           0.000           7.054           0.083          24.978
      4.7453465        4.556000           99.20           15.20         0.00044           10.10           1.000           0.000           0.000          27.776           0.000           1.678          10.302           0.000           0.000           0.000           5.847           1.606           0.000           0.000           7.151           0.103          26.559
      4.7453465        4.563000          101.30           15.01         0.00050           10.32           1.000           0.000           0.000          27.812           0.000           1.684          10.302           0.000           0.000           0.000           5.986           1.625           0.000           0.000           7.247           0.124          28.240
      4.7453465        4.570000          103.50           14.82         0.00055           10.54           1.000           0.000           0.000          27.855           0.000           1.691          10.302           0.000           0.000           0.000           6.130           1.647           0.000           0.000           7.344           0.147          29.927
      4.7453465        4.577000          105.80           14.64         0.00060           10.77           1.001           0.000           0.000          27.895           0.000           1.698          10.302           0.000           0.000           0.000           6.292           1.667           0.000           0.000           7.434           0.171          31.723
      4.7453465        4.584000          108.20           14.47         0.00066           11.03           1.000           0.000           0.000          27.946           0.000           1.706          10.302           0.000           0.000           0.000           6.483           1.690           0.000           0.000           7.537           0.199          33.468
      4.7453465        4.591000          110.70           14.31         0.00070           11.35           1.000           0.000           0.000          27.987           0.000           1.712          10.302           0.000           0.000           0.000           6.609           1.711           0.000           0.000           7.658           0.235          35.393
      4.7453465        4.598000          113.31           14.16         0.00076           11.55           1.000           0.000           0.000          28.044           0.000           1.721          10.302           0.000           0.000           0.000           6.828           1.736           0.000           0.000           7.733           0.259          37.244
      4.7453465        4.605000          116.03           14.02         0.00079           11.85           1.000           0.000           0.000          28.086           0.000           1.726          10.302           0.000           0.000           0.000           6.918           1.757           0.000           0.000           7.838           0.294          39.343
      4.7453465        4.612000          118.85           13.89         0.00086           12.13           1.000           0.000           0.000          28.150           0.000           1.739          10.302           0.000           0.000           0.000           7.285           1.782           0.000           0.000           7.935           0.328          41.210
      4.7453465        4.619000          121.79           13.76         0.00089           12.44           1.000           0.000           0.000          28.194           0.000           1.743          10.302           0.000           0.000           0.000           7.292           1.804           0.000           0.000           8.039           0.366          43.487
      4.7453465        4.626000          124.83           13.64         0.00094           12.73           1.000           0.000           0.000          28.253           0.000           1.752          10.302           0.000           0.000           0.000           7.517           1.829           0.000           0.000           8.136           0.403          45.607
      4.7453465        4.633000          127.98           13.53         0.00098           13.04           1.000           0.000           0.000          28.314           0.000           1.761          10.302           0.000           0.000           0.000           7.741           1.855           0.000           0.000           8.234           0.443          47.789
      4.7453465        4.640000          131.24           13.43         0.00102           13.40           1.000           0.000           0.000          28.369           0.000           1.768          10.302           0.000           0.000           0.000           7.857           1.879           0.000           0.000           8.346           0.490          50.155
      4.7453465        4.647000          134.62           13.34         0.00106           13.70           1.000           0.000           0.000          28.432           0.000           1.777          10.302           0.000           0.000           0.000           8.063           1.905           0.000           0.000           8.438           0.530          52.483
      4.7453465        4.654000          138.11           13.25         0.00111           14.01           1.000           0.000           0.000          28.500           0.000           1.787          10.302           0.000           0.000           0.000           8.305           1.932           0.000           0.000           8.527           0.571          54.832
      4.7453465        4.661000          141.71           13.18         0.00115           14.39           1.000           0.000           0.000          28.562           0.000           1.795          10.302           0.000           0.000           0.000           8.444           1.958           0.000           0.000           8.640           0.623          57.350
      4.7453465        4.668000          145.43           13.11         0.00120           14.72           1.000           0.000           0.000          28.637           0.000           1.807          10.302           0.000           0.000           0.000           8.767           1.987           0.000           0.000           8.732           0.668          59.724
      4.7453465        4.675000          149.26           13.05         0.00125           15.05           1.000           0.000           0.000          28.713           0.000           1.818          10.302           0.000           0.000           0.000           9.038           2.015           0.000           0.000           8.825           0.715          62.194
      4.7453465        4.682000          153.20           13.00         0.00130           15.41           1.000           0.000           0.000          28.784           0.000           1.827          10.302           0.000           0.000           0.000           9.239           2.044           0.000           0.000           8.924           0.766          64.829
      4.7453465        4.689000          157.26           12.95         0.00135           15.69           1.000           0.000           0.000          28.866           0.000           1.840          10.302           0.000           0.000           0.000           9.548           2.074           0.000           0.000           8.997           0.805          67.375
      4.7453465        4.696000          161.44           12.91         0.00140           16.15           1.000           0.000           0.000          28.954           0.000           1.854          10.302           0.000           0.000           0.000           9.954           2.105           0.000           0.000           9.120           0.871          69.794
      4.7453465        4.703000          165.74           12.89         0.00143           16.49           1.000           0.000           0.000          29.020           0.000           1.861          10.302           0.000           0.000           0.000           9.995           2.133           0.000           0.000           9.207           0.920          72.864
      4.7453465        4.710000          170.15           12.87         0.00150           16.77           1.000           0.000           0.000          29.121           0.000           1.879          10.302           0.000           0.000           0.000          10.541           2.166           0.000           0.000           9.278           0.962          75.228
      4.7453465        4.717000          174.68           12.86         0.00154           17.15           1.000           0.000           0.000          29.200           0.000           1.889          10.302           0.000           0.000           0.000          10.732           2.196           0.000           0.000           9.374           1.018          78.170
      4.7453465        4.724000          179.33           12.86         0.00162           17.36           1.000           0.000           0.000          29.326           0.000           1.913          10.302           0.000           0.000           0.000          11.462           2.235           0.000           0.000           9.424           1.049          80.201
      4.7453465        4.731000          184.08           12.86         0.00164           17.84           1.000           0.000           0.000          29.382           0.000           1.916          10.302           0.000           0.000           0.000          11.370           2.261           0.000           0.000           9.543           1.121          83.822
      4.7453465        4.738000          188.96           12.86         0.00168           18.26           1.000           0.000           0.000          29.463           0.000           1.925          10.302           0.000           0.000           0.000          11.493           2.292           0.000           0.000           9.644           1.184          87.011
      4.7453465        4.745000          193.95           12.89         0.00174           18.59           1.000           0.000           0.000          29.562           0.000           1.943          10.302           0.000           0.000           0.000          12.050           2.324           0.000           0.000           9.720           1.233          89.779
      4.7453465        4.752000          199.08           12.91         0.00175           19.03           1.000           0.000           0.000          29.627           0.000           1.942          10.302           0.000           0.000           0.000          11.656           2.355           0.000           0.000           9.823           1.299          93.731
      4.7453465        4.759000          204.30           12.94         0.00180           19.42           1.000           0.000           0.000          29.734           0.000           1.958          10.302           0.000           0.000           0.000          12.081           2.390           0.000           0.000           9.913           1.359          96.580
      4.7453465        4.766000          209.63           12.99         0.00187           19.72           1.000           0.000           0.000          29.841           0.000           1.978          10.302           0.000           0.000           0.000          12.646           2.425           0.000           0.000           9.980           1.405          99.436
      4.7453465        4.773000          215.09           13.04         0.00192           20.12           1.000           0.000           0.000          29.943           0.000           1.993          10.302           0.000           0.000           0.000          12.976           2.459           0.000           0.000          10.071           1.468         102.553
      4.7453465        4.780000          220.65           13.11         0.00199           20.32           1.000           0.000           0.000          30.077           0.000           2.017          10.302           0.000           0.000           0.000          13.658           2.500           0.000           0.000          10.113           1.499         104.968
      4.7453465        4.787000          226.33           13.17         0.00203           20.64           1.000           0.000           0.000          30.172           0.000           2.029          10.302           0.000           0.000           0.000          13.879           2.534           0.000           0.000          10.181           1.548         108.497
      4.7453465        4.794000          232.12           13.25         0.00208           20.98           1.000           0.000           0.000          30.286           0.000           2.045          10.302           0.000           0.000           0.000          14.177           2.572           0.000           0.000          10.255           1.602         111.630
      4.7453465        4.801000          238.05           13.33         0.00209           21.57           1.000           0.000           0.000          30.357           0.000           2.043          10.302           0.000           0.000           0.000          13.764           2.603           0.000           0.000          10.383           1.693         116.150
      4.7453465        4.808000          244.04           13.43         0.00217           21.68           1.000           0.000           0.000          30.505           0.000           2.075          10.302           0.000           0.000           0.000          14.741           2.645           0.000           0.000          10.403           1.711         118.366
      4.7453465        4.815000          250.17           13.54         0.00226           21.71           1.000           0.000           0.000          30.660           0.000           2.110          10.302           0.000           0.000           0.000          15.867           2.687           0.000           0.000          10.405           1.717         120.388
      4.7453465        4.822000          256.39           13.64         0.00227           22.35           1.000           0.000           0.000          30.728           0.000           2.104          10.302           0.000           0.000           0.000          15.215           2.719           0.000           0.000          10.544           1.819         125.385
      4.7453465        4.829000          262.72           13.76         0.00232           22.62           1.000           0.000           0.000          30.852           0.000           2.123          10.302           0.000           0.000           0.000          15.622           2.758           0.000           0.000          10.597           1.861         128.612
      4.7453465        4.836000          269.16           13.88         0.00239           23.18           1.000           0.000           0.000          30.988           0.000           2.150          10.302           0.000           0.000           0.000          16.357           2.797           0.000           0.000          10.713           1.950         131.320
      4.7453465        4.843000          275.71           14.02         0.00242           23.19           1.000           0.000           0.000          31.097           0.000           2.159          10.302           0.000           0.000           0.000          16.311           2.836           0.000           0.000          10.713           1.954         135.456
      4.7453465        4.850000          282.36           14.16         0.00246           23.57           1.000           0.000           0.000          31.210           0.000           2.171          10.302           0.000           0.000           0.000          16.413           2.873           0.000           0.000          10.788           2.014         139.356
      4.7453465        4.857000          289.08           14.33         0.00258           23.31           1.000           0.000           0.000          31.409           0.000           2.227          10.302           0.000           0.000           0.000          18.247           2.922           0.000           0.000          10.727           1.974         140.135
      4.7453465        4.864000          295.97           14.47         0.00256           24.25           1.000           0.000           0.000          31.437           0.000           2.204          10.302           0.000           0.000           0.000          16.976           2.945           0.000           0.000          10.921           2.123         147.179
      4.7453465        4.871000          302.86           14.66         0.00264           24.15           1.000           0.000           0.000          31.621           0.000           2.240          10.302           0.000           0.000           0.000          17.899           2.996           0.000           0.000          10.896           2.110         149.007
      4.7453465        4.878000          309.89           14.84         0.00269           24.42           1.000           0.000           0.000          31.747           0.000           2.258          10.302           0.000           0.000           0.000          18.160           3.035           0.000           0.000          10.948           2.154         152.760
      4.7453465        4.885000          316.99           15.03         0.00277           24.51           1.000           0.000           0.000          31.918           0.000           2.296          10.302           0.000           0.000           0.000          19.209           3.081           0.000           0.000          10.962           2.170         154.807
      4.7453465        4.892000          324.20           15.24         0.00285           24.40           1.000           0.000           0.000          32.083           0.000           2.332          10.302           0.000           0.000           0.000          20.160           3.125           0.000           0.000          10.934           2.154         157.219
      4.7453465        4.899000          331.49           15.45         0.00289           24.66           1.000           0.000           0.000          32.214           0.000           2.350          10.302           0.000           0.000           0.000          20.343           3.166           0.000           0.000          10.981           2.196         161.045
      4.7453465        4.906000          338.89           15.66         0.00292           25.07           1.000           0.000           0.000          32.330           0.000           2.355          10.302           0.000           0.000           0.000          20.017           3.205           0.000           0.000          11.062           2.264         165.766
      4.7453465        4.913000          346.37           15.89         0.00297           25.00           1.000           0.000           0.000          32.532           0.000           2.378          10.302           0.000           0.000           0.000          20.028           3.263           0.000           0.000          11.043           2.253         168.044
      4.7453465        4.920000          354.02           16.14         0.00300           24.82           1.000           0.000           0.000          32.717           0.000           2.387          10.302           0.000           0.000           0.000          19.471           3.320           0.000           0.000          11.003           2.226         171.368
      4.7453465        4.927000          361.73           16.39         0.00306           24.89           1.000           0.000           0.000          32.980           0.000           2.419          10.302           0.000           0.000           0.000          19.528           3.391           0.000           0.000          11.014           2.238         171.915
      4.7453465        4.934000          370.30           16.64         0.00316           25.47           1.000           0.000           0.000          32.979           0.000           2.464          10.302           0.000           0.000           0.000          21.853           3.386           0.000           0.000          11.122           2.332         177.757
      4.7453465        4.941000          377.57           16.92         0.00313           24.81           1.000           0.000           0.000          33.376           0.000           2.445          10.302           0.000           0.000           0.000          18.708           3.506           0.000           0.000          10.989           2.227         177.798
      4.7453465        4.948000          385.97           17.19         0.00330           25.43           1.000           0.000           0.000          33.321           0.000           2.536          10.302           0.000           0.000           0.000          23.372           3.475           0.000           0.000          11.103           2.329         182.918
      4.7453465        4.955000          393.90           17.48         0.00336           25.47           1.000           0.000           0.000          33.478           0.000           2.566          10.302           0.000           0.000           0.000          23.895           3.518           0.000           0.000          11.107           2.338         186.159
      4.7453465        4.962000          401.90           17.78         0.00341           25.59           1.000           0.000           0.000          33.633           0.000           2.590          10.302           0.000           0.000           0.000          24.167           3.560           0.000           0.000          11.124           2.358         189.750
      4.7453465        4.969000          409.97           18.09         0.00347           25.59           1.000           0.000           0.000          33.799           0.000           2.622          10.302           0.000           0.000           0.000          24.708           3.604           0.000           0.000          11.119           2.360         192.790
      4.7453465        4.976000          418.11           18.40         0.00349           25.98           1.000           0.000           0.000          33.926           0.000           2.623          10.302           0.000           0.000           0.000          24.132           3.644           0.000           0.000          11.192           2.424         198.116
      4.7453465        4.983000          426.29           18.74         0.00359           25.65           1.000           0.000           0.000          34.131           0.000           2.684          10.302           0.000           0.000           0.000          25.668           3.691           0.000           0.000          11.121           2.374         199.060
      4.7453465        4.990000          434.53           19.08         0.00363           25.81           1.000           0.000           0.000          34.290           0.000           2.707          10.302           0.000           0.000           0.000          25.814           3.734           0.000           0.000          11.146           2.400         202.789
      4.7453465        4.997000          442.82           19.43         0.00369           25.76           1.000           0.000           0.000          34.459           0.000           2.739          10.302           0.000           0.000           0.000          26.253           3.777           0.000           0.000          11.131           2.394         205.977
      4.7453465        5.004000          451.18           19.79         0.00377           26.17           1.000           0.000           0.000          34.654           0.000           2.793          10.302           0.000           0.000           0.000          27.465           3.822           0.000           0.000          11.207           2.462         207.384
      4.7453465        5.011000          459.57           20.18         0.00382           25.64           1.000           0.000           0.000          34.814           0.000           2.812          10.302           0.000           0.000           0.000          27.385           3.866           0.000           0.000          11.095           2.379         211.650
      4.7453465        5.018000          468.01           20.56         0.00387           25.64           1.000           0.000           0.000          34.987           0.000           2.845          10.302           0.000           0.000           0.000          27.804           3.909           0.000           0.000          11.089           2.380         214.784
      4.7453465        5.025000          476.50           20.96         0.00393           25.56           1.000           0.000           0.000          35.166           0.000           2.881          10.302           0.000           0.000           0.000          28.261           3.953           0.000           0.000          11.067           2.369         217.733
      4.7453465        5.032000          485.02           21.37         0.00399           25.59           1.000           0.000           0.000          35.340           0.000           2.914          10.302           0.000           0.000           0.000          28.648           3.996           0.000           0.000          11.066           2.375         220.947
      4.7453465        5.039000          493.59           21.79         0.00405           25.48           1.000           0.000           0.000          35.523           0.000           2.951          10.302           0.000           0.000           0.000          29.130           4.040           0.000           0.000          11.040           2.360         223.764
      4.7453465        5.046000          502.19           22.23         0.00411           25.38           1.000           0.000           0.000          35.710           0.000           2.993          10.302           0.000           0.000           0.000          29.742           4.084           0.000           0.000          11.013           2.346         226.329
      4.7453465        5.053000          510.83           22.67         0.00417           25.38           1.000           0.000           0.000          35.885           0.000           3.024          10.302           0.000           0.000           0.000          29.971           4.126           0.000           0.000          11.007           2.347         229.765
      4.7459406        4.360000           74.46           24.02         0.00000            8.12           8.470           0.000           0.000          27.753           0.000           1.653          10.302           0.000           0.000           0.000           7.209           1.235           0.000           0.000           4.594           0.365           0.322
      4.7459406        4.367000           74.19           23.54         0.00000            8.05           6.625           0.000           0.000          27.730           0.000           1.653          10.302           0.000           0.000           0.000           7.145           1.243           0.000           0.000           4.660           0.333           0.499
      4.7459406        4.374000           73.98           23.07         0.00000            7.99           3.338           0.000           0.000          27.708           0.000           1.653          10.302           0.000           0.000           0.000           7.080           1.251           0.000           0.000           4.730           0.302           0.718
      4.7459406        4.381000           73.83           22.61         0.00000            7.95           1.007           0.000           0.000          27.687           0.000           1.653          10.302           0.000           0.000           0.000           7.015           1.260           0.000           0.000           4.794           0.274           0.981
      4.7459406        4.388000           73.74           22.16         0.00000            7.89           9.999           0.000           0.000          27.668           0.000           1.653          10.302           0.000           0.000           0.000           6.947           1.268           0.000           0.000           4.887           0.237           1.281
      4.7459406        4.395000           73.72           21.73         0.00000            7.86           8.756           0.000           0.000          27.651           0.000           1.653          10.302           0.000           0.000           0.000           6.875           1.278           0.000           0.000           4.938           0.218           1.636
      4.7459406        4.402000           73.76           21.31         0.00000            7.83           9.918           0.000           0.000          27.633           0.000           1.653          10.302           0.000           0.000           0.000           6.808           1.286           0.000           0.000           5.013           0.192           2.036
      4.7459406        4.409000           73.87           20.89         0.00000            7.81           6.693           0.000           0.000          27.619           0.000           1.653          10.302           0.000           0.000           0.000           6.734           1.296           0.000           0.000           5.089           0.167           2.481
      4.7459406        4.416000           74.04           20.49         0.00000            7.80           1.701           0.000           0.000          27.605           0.000           1.653          10.302           0.000           0.000           0.000           6.660           1.306           0.000           0.000           5.164           0.144           2.977
      4.7459406        4.423000           74.29           20.10         0.00000            7.80           9.998           0.000           0.000          27.592           0.000           1.653          10.302           0.000           0.000           0.000           6.588           1.316           0.000           0.000           5.246           0.121           3.525
      4.7459406        4.430000           74.61           19.72         0.00000            7.80           1.025           0.000           0.000          27.581           0.000           1.653          10.302           0.000           0.000           0.000           6.510           1.326           0.000           0.000           5.331           0.100           4.122
      4.7459406        4.437000           75.01           19.35         0.00000            7.82           3.036           0.000           0.000          27.572           0.000           1.653          10.302           0.000           0.000           0.000           6.431           1.337           0.000           0.000           5.411           0.082           4.775
      4.7459406        4.444000           75.48           18.99         0.00000            7.85           3.282           0.000           0.000          27.564           0.000           1.653          10.302           0.000           0.000           0.000           6.351           1.348           0.000           0.000           5.495           0.065           5.483
      4.7459406        4.451000           76.03           18.65         0.00000            7.88           1.413           0.000           0.000          27.556           0.000           1.653          10.302           0.000           0.000           0.000           6.271           1.359           0.000           0.000           5.583           0.049           6.248
      4.7459406        4.458000           76.66           18.31         0.00000            7.93           8.680           0.000           0.000          27.552           0.000           1.653          10.302           0.000           0.000           0.000           6.185           1.370           0.000           0.000           5.673           0.036           7.067
      4.7459406        4.465000           77.37           17.98         0.00000            7.99           1.052           0.000           0.000          27.547           0.000           1.653          10.302           0.000           0.000           0.000           6.104           1.382           0.000           0.000           5.755           0.025           7.957
      4.7459406        4.472000           78.16           17.66         0.00000            8.06           1.033           0.000           0.000          27.544           0.000           1.653          10.302           0.000           0.000           0.000           6.019           1.394           0.000           0.000           5.856           0.015           8.897
      4.7459406        4.479000           79.04           17.35         0.00000            8.15           1.705           0.000           0.000          27.543           0.000           1.653          10.302           0.000           0.000           0.000           5.934           1.406           0.000           0.000           5.952           0.008           9.905
      4.7459406        4.486000           80.01           17.06         0.00000            8.24           1.302           0.000           0.000          27.542           0.000           1.653          10.302           0.000           0.000           0.000           5.849           1.419           0.000           0.000           6.042           0.003          10.983
      4.7459406        4.493000           81.07           16.77         0.00000            8.36           7.574           0.000           0.000          27.546           0.000           1.653          10.302           0.000           0.000           0.000           5.751           1.432           0.000           0.000           6.144           0.000          12.105
      4.7459406        4.500000           82.22           16.49         0.00000            8.50           5.618           0.000           0.000          27.548           0.000           1.653          10.302           0.000           0.000           0.000           5.664           1.445           0.000           0.000           6.256           0.000          13.307
      4.7459406        4.507000           83.47           16.22         0.00000            8.62           9.993           0.000           0.000          27.553           0.000           1.653          10.302           0.000           0.000           0.000           5.571           1.459           0.000           0.000           6.346           0.002          14.587
      4.7459406        4.514000           84.81           15.96         0.00000            8.77           9.582           0.000           0.000          27.559           0.000           1.653          10.302           0.000           0.000           0.000           5.477           1.473           0.000           0.000           6.450           0.007          15.929
      4.7459406        4.521000           86.25           15.71         0.00000            8.95           5.396           0.000           0.000          27.560           0.000           1.653          10.302           0.000           0.000           0.000           5.401           1.486           0.000           0.000           6.560           0.015          17.376
      4.7459406        4.528000           87.79           15.47         0.00000            9.11           7.012           0.000           0.000          27.573           0.000           1.653          10.302           0.000           0.000           0.000           5.292           1.502           0.000           0.000           6.659           0.025          18.845
      4.7459406        4.535000           89.43           15.24         0.00003            9.32           1.029           0.000           0.000          27.585           0.000           1.653          10.302           0.000           0.000           0.000           5.198           1.518           0.000           0.000           6.775           0.038          20.394
      4.7459406        4.542000           91.17           15.02         0.00021            9.50           1.000           0.000           0.000          27.619           0.000           1.659          10.302           0.000           0.000           0.000           5.304           1.537           0.000           0.000           6.869           0.052          21.829
