             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay       chi^2_Vud       chi^2_Vus       chi^2_Vub
      4.6701277        0.640000          148.52            7.51         0.02814            3.01           6.755           0.000           0.000           0.000           0.000           1.529          10.319           0.000           0.000           0.000           0.000           2.542           0.000           0.000           1.797           0.074          51.892
      4.6701277        0.650000          153.71            7.19         0.02814            3.08           9.986           0.000           0.000           0.000           0.000           1.529          10.317           0.000           0.000           0.000           0.000           2.569           0.000           0.000           1.823           0.084          56.200
      4.6701277        0.660000          159.14            6.95         0.02814            3.20           7.869           0.000           0.000           0.000           0.000           1.528          10.319           0.000           0.000           0.000           0.000           2.593           0.000           0.000           1.864           0.101          60.860
      4.6701277        0.670000          164.79            6.77         0.02814            3.18           9.484           0.000           0.000           0.000           0.000           1.529          10.318           0.000           0.000           0.000           0.000           2.615           0.000           0.000           1.854           0.098          65.818
      4.6701277        0.680000          170.68            6.59         0.02814            3.24           6.335           0.000           0.000           0.000           0.000           1.530          10.320           0.000           0.000           0.000           0.000           2.638           0.000           0.000           1.874           0.108          70.941
      4.6701277        0.690000          176.80            6.42         0.02814            3.30           5.343           0.000           0.000           0.000           0.000           1.532          10.320           0.000           0.000           0.000           0.000           2.662           0.000           0.000           1.894           0.117          76.231
      4.6701277        0.700000          183.13            6.26         0.02814            3.36           8.588           0.000           0.000           0.000           0.000           1.528          10.320           0.000           0.000           0.000           0.000           2.686           0.000           0.000           1.913           0.127          81.643
      4.6701277        0.710000          189.69            6.06         0.02815            3.40           8.403           0.000           0.000           0.000           0.000           1.528          10.320           0.000           0.000           0.000           0.000           2.714           0.000           0.000           1.923           0.132          87.052
      4.6701277        0.720000          196.48            5.99         0.02815            3.48           3.322           0.000           0.000           0.000           0.000           1.542          10.320           0.000           0.000           0.000           0.000           2.735           0.000           0.000           1.948           0.146          93.118
      4.6701277        0.730000          203.47            5.92         0.02815            3.57           4.695           0.000           0.000           0.000           0.000           1.535          10.321           0.000           0.000           0.000           0.000           2.756           0.000           0.000           1.972           0.159          99.328
      4.6701277        0.740000          210.68            5.78         0.02815            3.63           9.910           0.000           0.000           0.000           0.000           1.529          10.320           0.000           0.000           0.000           0.000           2.783           0.000           0.000           1.990           0.169         105.322
      4.6701277        0.750000          218.10            5.66         0.02815            3.68           9.829           0.000           0.000           0.000           0.000           1.529          10.320           0.000           0.000           0.000           0.000           2.811           0.000           0.000           2.002           0.177         111.482
      4.6701277        0.760000          225.73            5.56         0.02815            3.76           7.384           0.000           0.000           0.000           0.000           1.529          10.322           0.000           0.000           0.000           0.000           2.837           0.000           0.000           2.025           0.191         117.871
      4.6701277        0.770000          233.58            5.56         0.02815            3.75           6.319           0.000           0.000           0.000           0.000           1.530          10.322           0.000           0.000           0.000           0.000           2.859           0.000           0.000           2.020           0.190         124.977
      4.6701277        0.780000          241.63            5.42         0.02815            3.92           5.892           0.000           0.000           0.000           0.000           1.531          10.322           0.000           0.000           0.000           0.000           2.888           0.000           0.000           2.066           0.216         131.371
      4.6701277        0.790000          249.87            5.35         0.02815            4.06           8.311           0.000           0.000           0.000           0.000           1.528          10.322           0.000           0.000           0.000           0.000           2.915           0.000           0.000           2.101           0.238         138.268
      4.6701277        0.800000          258.32            5.30         0.02815            4.07           4.999           0.000           0.000           0.000           0.000           1.534          10.323           0.000           0.000           0.000           0.000           2.942           0.000           0.000           2.102           0.241         145.379
      4.6701277        0.810000          266.97            5.27         0.02815            4.18           7.656           0.000           0.000           0.000           0.000           1.529          10.323           0.000           0.000           0.000           0.000           2.968           0.000           0.000           2.128           0.259         152.686
      4.6701277        0.820000          275.81            5.21         0.02815            4.32           9.758           0.000           0.000           0.000           0.000           1.529          10.321           0.000           0.000           0.000           0.000           2.996           0.000           0.000           2.165           0.283         159.966
      4.6701277        0.830000          284.85            5.28         0.02816            4.48           9.990           0.000           0.000           0.000           0.000           1.529          10.321           0.000           0.000           0.000           0.000           3.015           0.000           0.000           2.200           0.308         168.222
      4.6701277        0.840000          294.07            5.17         0.02816            4.42           6.639           0.000           0.000           0.000           0.000           1.530          10.324           0.000           0.000           0.000           0.000           3.052           0.000           0.000           2.184           0.300         175.238
      4.6701277        0.850000          303.48            5.15         0.02816            4.51           4.897           0.000           0.000           0.000           0.000           1.534          10.324           0.000           0.000           0.000           0.000           3.080           0.000           0.000           2.204           0.315         183.010
      4.6701277        0.860000          313.08            5.15         0.02816            4.69           5.241           0.000           0.000           0.000           0.000           1.533          10.324           0.000           0.000           0.000           0.000           3.107           0.000           0.000           2.245           0.344         191.092
      4.6701277        0.870000          322.88            5.13         0.02816            4.70           1.064           0.000           0.000           0.000           0.000           1.572          10.318           0.000           0.000           0.000           0.000           3.137           0.000           0.000           2.247           0.348         198.987
      4.6701277        0.880000          332.81            5.13         0.02816            4.80           3.971           0.000           0.000           0.000           0.000           1.538          10.324           0.000           0.000           0.000           0.000           3.166           0.000           0.000           2.268           0.365         207.223
      4.6701277        0.890000          342.93            5.13         0.02816            4.92           7.887           0.000           0.000           0.000           0.000           1.529          10.324           0.000           0.000           0.000           0.000           3.196           0.000           0.000           2.294           0.386         215.468
      4.6701277        0.900000          353.24            5.16         0.02816            5.00           7.960           0.000           0.000           0.000           0.000           1.529          10.325           0.000           0.000           0.000           0.000           3.224           0.000           0.000           2.308           0.399         224.114
      4.6701277        0.910000          363.72            5.16         0.02816            5.09           4.950           0.000           0.000           0.000           0.000           1.534          10.325           0.000           0.000           0.000           0.000           3.255           0.000           0.000           2.327           0.415         232.446
      4.6701277        0.920000          374.36            5.18         0.02816            5.27           8.434           0.000           0.000           0.000           0.000           1.529          10.325           0.000           0.000           0.000           0.000           3.285           0.000           0.000           2.364           0.445         241.154
      4.6701277        0.930000          385.18            5.32         0.02816            5.43           4.547           0.000           0.000           0.000           0.000           1.536          10.326           0.000           0.000           0.000           0.000           3.306           0.000           0.000           2.397           0.473         250.943
      4.6701277        0.940000          396.15            5.26         0.02817            5.62           4.911           0.000           0.000           0.000           0.000           1.534          10.326           0.000           0.000           0.000           0.000           3.343           0.000           0.000           2.437           0.507         258.945
      4.6701277        0.950000          407.27            5.28         0.02816            5.56           9.484           0.000           0.000           0.000           0.000           1.529          10.325           0.000           0.000           0.000           0.000           3.376           0.000           0.000           2.420           0.497         267.811
      4.6701277        0.960000          418.58            5.34         0.02816            5.64           3.063           0.000           0.000           0.000           0.000           1.545          10.325           0.000           0.000           0.000           0.000           3.406           0.000           0.000           2.436           0.511         277.032
      4.6701277        0.970000          430.02            5.42         0.02817            5.75           3.154           0.000           0.000           0.000           0.000           1.544          10.325           0.000           0.000           0.000           0.000           3.435           0.000           0.000           2.455           0.531         286.522
      4.6701277        0.980000          441.61            5.56         0.02817            5.95           9.467           0.000           0.000           0.000           0.000           1.529          10.325           0.000           0.000           0.000           0.000           3.459           0.000           0.000           2.493           0.565         296.749
      4.6701277        0.990000          453.42            5.83         0.02817            6.13           4.471           0.000           0.000           0.000           0.000           1.536          10.327           0.000           0.000           0.000           0.000           3.475           0.000           0.000           2.528           0.598         308.454
      4.6701277        1.000000          465.43            6.09         0.02817            6.39           2.806           0.000           0.000           0.000           0.000           1.547          10.325           0.000           0.000           0.000           0.000           3.491           0.000           0.000           2.575           0.643         320.143
      4.6701297        0.010000          501.09          338.33         0.02806            6.08           1.949           0.000           0.000          49.948           0.000           1.555          10.302           0.000           0.000           0.000           9.629           1.417           0.000           0.000           0.404           0.984          27.514
      4.6701297        0.020000          482.71          322.05         0.02807            5.65           7.519           0.000           0.000          47.719           0.000           1.528          10.303           0.000           0.000           0.000           8.997           1.442           0.000           0.000           0.443           0.886          29.663
      4.6701297        0.030000          464.35          305.81         0.02808            4.89           4.274           0.000           0.000          45.425           0.000           1.536          10.303           0.000           0.000           0.000           8.468           1.463           0.000           0.000           0.523           0.711          31.522
      4.6701297        0.040000          446.03          288.99         0.02808            4.55           9.908           0.000           0.000          43.123           0.000           1.529          10.303           0.000           0.000           0.000           7.556           1.503           0.000           0.000           0.565           0.632          34.884
      4.6701297        0.050000          427.79          273.00         0.02808            4.39           7.715           0.000           0.000          40.777           0.000           1.528          10.303           0.000           0.000           0.000           7.146           1.522           0.000           0.000           0.587           0.594          36.074
      4.6701297        0.060000          409.74          256.75         0.02809            4.03           8.462           0.000           0.000          38.458           0.000           1.528          10.304           0.000           0.000           0.000           6.566           1.550           0.000           0.000           0.640           0.508          38.058
      4.6701297        0.070000          391.92          240.60         0.02808            3.72           8.014           0.000           0.000          36.175           0.000           1.528          10.304           0.000           0.000           0.000           5.998           1.579           0.000           0.000           0.695           0.432          39.974
      4.6701297        0.080000          374.40          224.68         0.02809            3.44           7.149           0.000           0.000          33.941           0.000           1.528          10.304           0.000           0.000           0.000           5.463           1.609           0.000           0.000           0.750           0.362          41.702
      4.6701297        0.090000          357.25          209.25         0.02808            3.22           8.051           0.000           0.000          31.763           0.000           1.528          10.304           0.000           0.000           0.000           4.996           1.636           0.000           0.000           0.801           0.307          42.994
      4.6701297        0.100000          340.52          193.94         0.02809            2.98           4.798           0.000           0.000          29.672           0.000           1.534          10.305           0.000           0.000           0.000           4.507           1.666           0.000           0.000           0.864           0.244          44.391
      4.6701297        0.110000          324.28          179.44         0.02810            2.82           4.254           0.000           0.000          27.649           0.000           1.536          10.305           0.000           0.000           0.000           4.108           1.693           0.000           0.000           0.915           0.199          45.141
      4.6701297        0.120000          308.55          165.52         0.02810            2.68           7.494           0.000           0.000          25.714           0.000           1.528          10.305           0.000           0.000           0.000           3.738           1.719           0.000           0.000           0.967           0.161          45.612
      4.6701297        0.130000          293.42          152.44         0.02809            2.59           7.396           0.000           0.000          23.863           0.000           1.528          10.305           0.000           0.000           0.000           3.425           1.743           0.000           0.000           1.016           0.131          45.581
      4.6701297        0.140000          278.94          139.91         0.02811            2.50           1.454           0.000           0.000          22.112           0.000           1.563          10.305           0.000           0.000           0.000           3.117           1.768           0.000           0.000           1.058           0.105          45.410
      4.6701297        0.150000          265.03          128.73         0.02811            2.45           3.351           0.000           0.000          20.429           0.000           1.541          10.306           0.000           0.000           0.000           2.907           1.787           0.000           0.000           1.092           0.087          44.379
      4.6701297        0.160000          251.79          118.41         0.02811            2.41           9.593           0.000           0.000          18.835           0.000           1.528          10.306           0.000           0.000           0.000           2.730           1.804           0.000           0.000           1.125           0.072          43.000
      4.6701297        0.170000          239.25          108.25         0.02811            2.38           2.230           0.000           0.000          17.362           0.000           1.551          10.306           0.000           0.000           0.000           2.498           1.826           0.000           0.000           1.147           0.063          41.920
      4.6701297        0.180000          227.31          100.12         0.02811            2.35           9.980           0.000           0.000          15.920           0.000           1.529          10.306           0.000           0.000           0.000           2.431           1.835           0.000           0.000           1.178           0.051          39.526
      4.6701297        0.190000          216.03           91.93         0.02811            2.33           8.833           0.000           0.000          14.603           0.000           1.528          10.307           0.000           0.000           0.000           2.291           1.850           0.000           0.000           1.210           0.040          37.606
      4.6701297        0.200000          205.42           85.01         0.02811            2.33           1.702           0.000           0.000          13.346           0.000           1.559          10.306           0.000           0.000           0.000           2.228           1.859           0.000           0.000           1.217           0.037          35.080
      4.6701297        0.210000          195.36           78.42         0.02811            2.32           7.926           0.000           0.000          12.186           0.000           1.528          10.308           0.000           0.000           0.000           2.142           1.871           0.000           0.000           1.232           0.033          32.692
      4.6701297        0.220000          185.91           72.50         0.02811            2.31           9.253           0.000           0.000          11.102           0.000           1.528          10.308           0.000           0.000           0.000           2.076           1.880           0.000           0.000           1.244           0.030          30.173
      4.6701297        0.230000          177.06           66.91         0.02812            2.31           3.194           0.000           0.000          10.104           0.000           1.542          10.308           0.000           0.000           0.000           1.997           1.892           0.000           0.000           1.261           0.025          27.771
      4.6701297        0.240000          168.75           62.03         0.02811            2.31           2.111           0.000           0.000           9.171           0.000           1.553          10.308           0.000           0.000           0.000           1.946           1.901           0.000           0.000           1.266           0.024          25.203
      4.6701297        0.250000          160.94           57.46         0.02812            2.30           3.856           0.000           0.000           8.312           0.000           1.538          10.309           0.000           0.000           0.000           1.889           1.911           0.000           0.000           1.274           0.021          22.754
      4.6701297        0.260000          153.65           53.04         0.02812            2.30           6.010           0.000           0.000           7.531           0.000           1.530          10.309           0.000           0.000           0.000           1.809           1.923           0.000           0.000           1.297           0.016          20.507
      4.6701297        0.270000          146.86           49.48         0.02812            2.30           7.063           0.000           0.000           6.791           0.000           1.528          10.309           0.000           0.000           0.000           1.785           1.930           0.000           0.000           1.289           0.018          18.011
      4.6701297        0.280000          140.54           45.97         0.02812            2.30           7.391           0.000           0.000           6.122           0.000           1.528          10.309           0.000           0.000           0.000           1.735           1.940           0.000           0.000           1.299           0.016          15.779
      4.6701297        0.290000          134.67           42.87         0.02812            2.30           8.905           0.000           0.000           5.501           0.000           1.528          10.309           0.000           0.000           0.000           1.706           1.947           0.000           0.000           1.326           0.011          13.584
      4.6701297        0.300000          129.25           39.78         0.02812            2.30           8.408           0.000           0.000           4.946           0.000           1.528          10.310           0.000           0.000           0.000           1.636           1.960           0.000           0.000           1.317           0.012          11.657
      4.6701297        0.310000          124.09           32.27         0.02812            2.29           3.323           0.000           0.000           4.651           0.000           1.541          10.310           0.000           0.000           0.000           0.000           2.051           0.000           0.000           1.276           0.020          12.418
      4.6701297        0.320000          119.66           34.59         0.02812            2.30           9.562           0.000           0.000           3.961           0.000           1.528          10.310           0.000           0.000           0.000           1.543           1.981           0.000           0.000           1.332           0.009           8.043
      4.6701297        0.330000          115.47           32.31         0.02812            2.30           9.037           0.000           0.000           3.533           0.000           1.528          10.310           0.000           0.000           0.000           1.498           1.992           0.000           0.000           1.342           0.008           6.454
      4.6701297        0.340000          111.67           30.18         0.02812            2.33           9.999           0.000           0.000           3.142           0.000           1.529          10.310           0.000           0.000           0.000           1.455           2.002           0.000           0.000           1.415           0.001           5.040
      4.6701297        0.350000          108.23           28.25         0.02812            2.30           7.846           0.000           0.000           2.789           0.000           1.528          10.311           0.000           0.000           0.000           1.403           2.015           0.000           0.000           1.363           0.005           3.775
      4.6701297        0.360000          104.50           23.98         0.02812            2.29           9.545           0.000           0.000           2.570           0.000           1.528          10.311           0.000           0.000           0.000           0.000           2.078           0.000           0.000           1.331           0.009           3.522
      4.6701297        0.370000          101.76           22.72         0.02812            2.31           3.672           0.000           0.000           2.260           0.000           1.539          10.312           0.000           0.000           0.000           0.000           2.083           0.000           0.000           1.371           0.004           2.370
      4.6701297        0.380000          100.14           23.16         0.02812            2.31           1.620           0.000           0.000           1.916           0.000           1.560          10.310           0.000           0.000           0.000           1.244           2.053           0.000           0.000           1.391           0.002           1.078
      4.6701297        0.390000           97.20           20.46         0.02812            2.31           6.206           0.000           0.000           1.726           0.000           1.530          10.312           0.000           0.000           0.000           0.000           2.094           0.000           0.000           1.379           0.003           0.748
      4.6701297        0.400000           95.49           19.50         0.02812            2.31           2.089           0.000           0.000           1.497           0.000           1.553          10.311           0.000           0.000           0.000           0.000           2.100           0.000           0.000           1.394           0.002           0.271
      4.6701297        0.410000           94.23           18.71         0.02812            2.34           2.501           0.000           0.000           1.292           0.000           1.549          10.312           0.000           0.000           0.000           0.000           2.109           0.000           0.000           1.425           0.000           0.027
      4.6701297        0.420000           93.03           17.80         0.02812            2.37           5.074           0.000           0.000           1.108           0.000           1.533          10.313           0.000           0.000           0.000           0.000           2.113           0.000           0.000           1.459           0.000           0.029
      4.6701297        0.430000           91.36           17.08         0.02813            2.35           5.469           0.000           0.000           0.000           0.000           1.531          10.313           0.000           0.000           0.000           0.000           2.121           0.000           0.000           1.446           0.000           0.271
      4.6701297        0.440000           91.11           16.39         0.02813            2.36           7.146           0.000           0.000           0.000           0.000           1.528          10.314           0.000           0.000           0.000           0.000           2.127           0.000           0.000           1.459           0.000           0.755
      4.6701297        0.450000           91.15           15.78         0.02813            2.40           9.223           0.000           0.000           0.000           0.000           1.528          10.313           0.000           0.000           0.000           0.000           2.135           0.000           0.000           1.488           0.001           1.493
      4.6701297        0.460000           91.51           15.09         0.02813            2.41           6.867           0.000           0.000           0.000           0.000           1.529          10.314           0.000           0.000           0.000           0.000           2.145           0.000           0.000           1.502           0.002           2.428
      4.6701297        0.470000           92.14           14.27         0.02813            2.43           9.439           0.000           0.000           0.000           0.000           1.528          10.313           0.000           0.000           0.000           0.000           2.162           0.000           0.000           1.519           0.003           3.501
      4.6701297        0.480000           93.06           13.53         0.02813            2.44           6.826           0.000           0.000           0.000           0.000           1.529          10.315           0.000           0.000           0.000           0.000           2.178           0.000           0.000           1.526           0.004           4.790
      4.6701297        0.490000           94.25           12.84         0.02813            2.48           8.861           0.000           0.000           0.000           0.000           1.528          10.314           0.000           0.000           0.000           0.000           2.194           0.000           0.000           1.553           0.007           6.273
      4.6701297        0.500000           95.73           12.15         0.02813            2.49           3.031           0.000           0.000           0.000           0.000           1.544          10.314           0.000           0.000           0.000           0.000           2.213           0.000           0.000           1.560           0.008           7.925
      4.6701297        0.510000           97.47           11.65         0.02813            2.52           3.772           0.000           0.000           0.000           0.000           1.539          10.315           0.000           0.000           0.000           0.000           2.227           0.000           0.000           1.575           0.011           9.895
      4.6701297        0.520000           99.46           10.98         0.02813            2.54           5.574           0.000           0.000           0.000           0.000           1.531          10.316           0.000           0.000           0.000           0.000           2.249           0.000           0.000           1.588           0.013          11.876
      4.6701297        0.530000          101.73           10.40         0.02813            2.63           9.038           0.000           0.000           0.000           0.000           1.528          10.315           0.000           0.000           0.000           0.000           2.269           0.000           0.000           1.639           0.022          14.087
      4.6701297        0.540000          104.27            9.96         0.02813            2.60           5.923           0.000           0.000           0.000           0.000           1.530          10.316           0.000           0.000           0.000           0.000           2.287           0.000           0.000           1.621           0.019          16.620
      4.6701297        0.550000          107.09            9.48         0.02813            2.66           1.472           0.000           0.000           0.000           0.000           1.563          10.313           0.000           0.000           0.000           0.000           2.307           0.000           0.000           1.651           0.026          19.250
      4.6701297        0.560000          110.12            9.10         0.02813            2.66           9.936           0.000           0.000           0.000           0.000           1.529          10.315           0.000           0.000           0.000           0.000           2.325           0.000           0.000           1.653           0.027          22.185
      4.6701297        0.570000          113.43            8.70         0.02813            2.69           3.958           0.000           0.000           0.000           0.000           1.538          10.317           0.000           0.000           0.000           0.000           2.345           0.000           0.000           1.668           0.031          25.257
      4.6701297        0.580000          117.02            8.28         0.02814            3.00           1.920           0.000           0.000           0.000           0.000           1.556          10.315           0.000           0.000           0.000           0.000           2.365           0.000           0.000           1.802           0.070          28.404
      4.6701297        0.590000          120.80            8.02         0.02814            2.76           8.214           0.000           0.000           0.000           0.000           1.528          10.317           0.000           0.000           0.000           0.000           2.386           0.000           0.000           1.699           0.040          32.022
      4.6701297        0.600000          124.87            7.69         0.02814            2.80           8.075           0.000           0.000           0.000           0.000           1.528          10.317           0.000           0.000           0.000           0.000           2.407           0.000           0.000           1.717           0.045          35.665
      4.6701297        0.610000          129.18            7.40         0.02814            2.85           9.502           0.000           0.000           0.000           0.000           1.528          10.317           0.000           0.000           0.000           0.000           2.429           0.000           0.000           1.735           0.051          39.514
      4.6701297        0.620000          133.76            7.13         0.02814            2.89           2.230           0.000           0.000           0.000           0.000           1.552          10.316           0.000           0.000           0.000           0.000           2.450           0.000           0.000           1.752           0.057          43.574
      4.6701297        0.630000          138.54            6.88         0.02814            2.94           5.323           0.000           0.000           0.000           0.000           1.532          10.319           0.000           0.000           0.000           0.000           2.472           0.000           0.000           1.770           0.064          47.819
      4.6701297        0.640000          143.58            6.64         0.02814            2.98           6.092           0.000           0.000           0.000           0.000           1.530          10.319           0.000           0.000           0.000           0.000           2.496           0.000           0.000           1.784           0.070          52.205
      4.6701297        0.650000          148.86            6.40         0.02814            3.04           8.597           0.000           0.000           0.000           0.000           1.528          10.318           0.000           0.000           0.000           0.000           2.520           0.000           0.000           1.807           0.078          56.755
      4.6701297        0.660000          154.41            6.27         0.02815            3.49           5.461           0.000           0.000           0.000           0.000           1.532          10.319           0.000           0.000           0.000           0.000           2.535           0.000           0.000           1.961           0.143          61.788
      4.6701297        0.670000          160.12            6.06         0.02814            3.14           8.417           0.000           0.000           0.000           0.000           1.528          10.319           0.000           0.000           0.000           0.000           2.563           0.000           0.000           1.840           0.093          66.690
      4.6701297        0.680000          166.10            5.88         0.02814            3.19           6.575           0.000           0.000           0.000           0.000           1.529          10.320           0.000           0.000           0.000           0.000           2.587           0.000           0.000           1.858           0.101          71.823
      4.6701297        0.690000          172.31            5.75         0.02814            3.25           6.464           0.000           0.000           0.000           0.000           1.530          10.320           0.000           0.000           0.000           0.000           2.610           0.000           0.000           1.877           0.110          77.256
      4.6701297        0.700000          178.74            5.66         0.02814            3.17           9.987           0.000           0.000           0.000           0.000           1.529          10.318           0.000           0.000           0.000           0.000           2.633           0.000           0.000           1.846           0.099          83.019
      4.6701297        0.710000          185.40            5.47         0.02815            3.37           6.788           0.000           0.000           0.000           0.000           1.529          10.320           0.000           0.000           0.000           0.000           2.659           0.000           0.000           1.914           0.129          88.489
      4.6701297        0.720000          192.27            5.33         0.02815            3.55           8.802           0.000           0.000           0.000           0.000           1.528          10.320           0.000           0.000           0.000           0.000           2.684           0.000           0.000           1.968           0.156          94.280
      4.6701297        0.730000          199.37            5.24         0.02815            3.51           9.126           0.000           0.000           0.000           0.000           1.528          10.320           0.000           0.000           0.000           0.000           2.709           0.000           0.000           1.953           0.150         100.425
      4.6701297        0.740000          206.69            5.15         0.02814            3.57           9.118           0.000           0.000           0.000           0.000           1.528          10.320           0.000           0.000           0.000           0.000           2.734           0.000           0.000           1.970           0.159         106.700
      4.6701297        0.750000          214.22            5.04         0.02815            3.65           9.661           0.000           0.000           0.000           0.000           1.529          10.320           0.000           0.000           0.000           0.000           2.762           0.000           0.000           1.992           0.172         112.926
      4.6701297        0.760000          221.96            4.98         0.02815            3.71           8.021           0.000           0.000           0.000           0.000           1.528          10.321           0.000           0.000           0.000           0.000           2.786           0.000           0.000           2.009           0.183         119.642
      4.6701297        0.770000          229.92            4.91         0.02815            3.80           3.992           0.000           0.000           0.000           0.000           1.538          10.321           0.000           0.000           0.000           0.000           2.812           0.000           0.000           2.034           0.198         126.332
      4.6701297        0.780000          238.07            4.85         0.02815            3.86           7.924           0.000           0.000           0.000           0.000           1.528          10.322           0.000           0.000           0.000           0.000           2.838           0.000           0.000           2.049           0.207         133.229
      4.6701297        0.790000          246.44            4.80         0.02815            3.94           9.013           0.000           0.000           0.000           0.000           1.529          10.321           0.000           0.000           0.000           0.000           2.865           0.000           0.000           2.070           0.221         140.308
      4.6701297        0.800000          255.00            4.75         0.02815            4.02           6.826           0.000           0.000           0.000           0.000           1.529          10.323           0.000           0.000           0.000           0.000           2.892           0.000           0.000           2.088           0.233         147.456
      4.6701297        0.810000          263.78            4.69         0.02815            4.16           2.986           0.000           0.000           0.000           0.000           1.545          10.321           0.000           0.000           0.000           0.000           2.921           0.000           0.000           2.124           0.257         154.689
      4.6701297        0.820000          272.74            4.68         0.02815            4.18           4.896           0.000           0.000           0.000           0.000           1.534          10.323           0.000           0.000           0.000           0.000           2.947           0.000           0.000           2.127           0.261         162.296
      4.6701297        0.830000          281.89            4.65         0.02815            4.26           9.314           0.000           0.000           0.000           0.000           1.529          10.322           0.000           0.000           0.000           0.000           2.975           0.000           0.000           2.145           0.273         169.919
      4.6701297        0.840000          291.24            4.64         0.02814            4.37           7.925           0.000           0.000           0.000           0.000           1.529          10.323           0.000           0.000           0.000           0.000           3.003           0.000           0.000           2.172           0.291         177.751
      4.6701297        0.850000          300.78            4.61         0.02815            4.07           7.104           0.000           0.000           0.000           0.000           1.529          10.324           0.000           0.000           0.000           0.000           3.034           0.000           0.000           2.090           0.245         185.553
      4.6701297        0.860000          310.49            4.61         0.02816            4.55           8.988           0.000           0.000           0.000           0.000           1.529          10.323           0.000           0.000           0.000           0.000           3.060           0.000           0.000           2.210           0.322         193.679
