             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay       chi^2_Vud       chi^2_Vus       chi^2_Vub
      4.6701000        0.720000          294.63           20.58         0.00015            8.28           7.395           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.501           0.000           0.000           6.081           0.000          80.121
      4.6701000        0.730000          300.18           20.25         0.00002            8.30           1.020           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.522           0.000           0.000           6.102           0.000          85.038
      4.6701000        0.740000          305.91           19.84         0.00004            8.34           1.335           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.546           0.000           0.000           6.129           0.000          89.799
      4.6701000        0.750000          311.83           19.51         0.00008            8.37           1.014           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.569           0.000           0.000           6.158           0.000          94.847
      4.6701000        0.760000          317.94           19.20         0.00000            8.41           1.857           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.592           0.000           0.000           6.188           0.001         100.028
      4.6701000        0.770000          324.22           18.90         0.00000            8.45           1.106           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.615           0.000           0.000           6.217           0.002         105.309
      4.6701000        0.780000          330.68           18.64         0.00010            8.49           9.975           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.638           0.000           0.000           6.240           0.003         110.773
      4.6701000        0.790000          337.31           18.37         0.00015            8.54           1.055           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.662           0.000           0.000           6.279           0.005         116.271
      4.6701000        0.800000          344.12           18.13         0.00010            8.59           3.999           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.686           0.000           0.000           6.308           0.006         121.922
      4.6701000        0.810000          351.10           17.90         0.00021            8.63           1.684           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.711           0.000           0.000           6.334           0.008         127.678
      4.6701000        0.820000          358.25           17.70         0.00053            8.67           8.801           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.735           0.000           0.000           6.362           0.010         133.608
      4.6701000        0.830000          365.56           17.51         0.00031            8.73           3.634           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.759           0.000           0.000           6.396           0.013         139.613
      4.6701000        0.840000          373.04           17.33         0.00017            8.78           7.366           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.784           0.000           0.000           6.424           0.016         145.746
      4.6701000        0.850000          380.68           17.17         0.00014            8.83           1.598           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.809           0.000           0.000           6.455           0.019         151.986
      4.6701000        0.860000          388.48           17.03         0.00001            8.89           1.091           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.834           0.000           0.000           6.486           0.022         158.333
