             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
     93.4726733        5.710000           52.37            0.88         0.02014            4.68    1.003+0.000j
     93.4726733        5.715000           50.27            0.95         0.02007            4.73    1.001+0.000j
     93.4726733        5.720000           48.25            1.03         0.02000            4.79    1.015+0.000j
     93.4726733        5.725000           46.32            1.11         0.01995            4.84    1.000+0.000j
     93.4726733        5.730000           44.47            1.19         0.01988            4.90    1.000+0.000j
     93.4726733        5.735000           42.70            1.27         0.01979            4.96    1.002+0.000j
     93.4726733        5.740000           41.02            1.36         0.01974            5.02    1.000+0.000j
     93.4726733        5.745000           39.42            1.44         0.01968            5.08    1.003+0.000j
     93.4726733        5.750000           37.91            1.52         0.01962            5.15    1.000+0.000j
     93.4726733        5.755000           36.48            1.61         0.01954            5.22    1.008+0.000j
     93.4726733        5.760000           35.14            1.69         0.01948            5.28    1.000+0.000j
     93.4726733        5.765000           33.88            1.78         0.01941            5.36    1.000+0.000j
     93.4726733        5.770000           32.71            1.86         0.01934            5.43    1.000+0.000j
     93.4726733        5.775000           31.63            1.94         0.01928            5.50    1.000+0.000j
     93.4726733        5.780000           30.63            2.03         0.01922            5.57    1.001+0.000j
     93.4726733        5.785000           29.71            2.11         0.01914            5.65    1.000+0.000j
     93.4726733        5.790000           28.89            2.19         0.01909            5.73    1.002+0.000j
     93.4726733        5.795000           28.14            2.27         0.01908            5.79    1.005+0.000j
     93.4726733        5.800000           27.49            2.35         0.01896            5.89    1.000+0.000j
     93.4726733        5.805000           26.92            2.42         0.01889            5.97    1.012+0.000j
     93.4726733        5.810000           26.44            2.49         0.01883            6.05    1.000+0.000j
     93.4726733        5.815000           26.04            2.56         0.01879            6.13    1.000+0.000j
     93.4726733        5.820000           25.73            2.63         0.01871            6.21    1.001+0.000j
     93.4726733        5.825000           25.51            2.69         0.01864            6.30    1.000+0.000j
     93.4726733        5.830000           25.38            2.75         0.01858            6.39    1.001+0.000j
     93.4726733        5.835000           25.33            2.81         0.01851            6.49    1.000+0.000j
     93.4726733        5.840000           25.36            2.85         0.01845            6.55    1.001+0.000j
     93.4726733        5.845000           25.49            2.90         0.01839            6.65    1.001+0.000j
     93.4726733        5.850000           25.70            2.94         0.01834            6.74    1.002+0.000j
     93.4726733        5.855000           26.00            2.98         0.01826            6.83    1.001+0.000j
     93.4726733        5.860000           26.38            3.01         0.01820            6.92    1.000+0.000j
     93.4726733        5.865000           26.85            3.04         0.01815            7.01    1.000+0.000j
     93.4726733        5.870000           27.40            3.06         0.01810            7.10    1.003+0.000j
     93.4726733        5.875000           28.04            3.07         0.01804            7.19    1.002+0.000j
     93.4726733        5.880000           28.77            3.08         0.01794            7.30    1.000+0.000j
     93.4726733        5.885000           29.58            3.08         0.01790            7.37    1.000+0.000j
     93.4726733        5.890000           30.48            3.08         0.01784            7.47    1.000+0.000j
     93.4726733        5.895000           31.46            3.07         0.01780            7.56    1.000+0.000j
     93.4726733        5.900000           32.53            3.05         0.01771            7.66    1.000+0.000j
     93.4726733        5.905000           33.68            3.03         0.01768            7.74    1.000+0.000j
     93.4726733        5.910000           34.92            2.99         0.01762            7.84    1.000+0.000j
     93.4726733        5.915000           36.24            2.96         0.01757            7.93    1.000+0.000j
     93.4726733        5.920000           37.65            2.91         0.01751            8.02    1.000+0.000j
     93.4726733        5.925000           39.13            2.86         0.01745            8.11    1.000+0.000j
     93.4726733        5.930000           40.70            2.80         0.01741            8.19    1.001+0.000j
     93.4726733        5.935000           42.36            2.74         0.01736            8.28    1.001+0.000j
     93.4726733        5.940000           44.09            2.67         0.01729            8.38    1.000+0.000j
     93.4726733        5.945000           45.91            2.59         0.01724            8.46    1.001+0.000j
     93.4726733        5.950000           47.81            2.51         0.01719            8.55    1.000+0.000j
     93.4726733        5.955000           49.79            2.42         0.01714            8.63    1.001+0.000j
     93.4726733        5.960000           51.85            2.32         0.01710            8.72    1.000+0.000j
     93.4726733        5.965000           54.00            2.22         0.01705            8.80    1.000+0.000j
     93.4726733        5.970000           56.22            2.12         0.01700            8.87    1.000+0.000j
     93.4726733        5.975000           58.52            2.01         0.01698            8.95    1.001+0.000j
     93.4726733        5.980000           60.91            1.90         0.01693            9.02    1.005+0.000j
     93.4726733        5.985000           63.37            1.78         0.01687            9.10    1.001+0.000j
     93.4726733        5.990000           65.91            1.67         0.01683            9.18    1.049+0.000j
     93.4726733        5.995000           68.53            1.55         0.01680            9.24    1.000+0.000j
     93.4726733        6.000000           71.23            1.43         0.01677            9.30    1.001+0.000j
     93.4726733        6.005000           74.01            1.31         0.01673            9.37    1.002+0.000j
     93.4726733        6.010000           76.87            1.19         0.01670            9.43    1.000+0.000j
     93.4726733        6.015000           79.80            1.07         0.01665            9.48    1.003+0.000j
     93.4726733        6.020000           82.82            0.95         0.01665            9.53    1.000+0.000j
     93.4726733        6.025000           85.91            0.84         0.01661            9.58    1.000+0.000j
     93.4726733        6.030000           89.08            0.73         0.01660            9.61    1.002+0.000j
     93.4726733        6.035000           92.33            0.62         0.01657            9.67    1.000+0.000j
     93.4726733        6.040000           95.66            0.53         0.01655            9.71    1.000+0.000j
     93.4726733        6.045000           99.07            0.43         0.01653            9.74    1.001+0.000j
     93.4726733        6.050000          102.56            0.34         0.01652            9.76    1.000+0.000j
     93.4726733        6.055000          106.13            0.27         0.01652            9.78    1.000+0.000j
     93.4726733        6.060000          109.78            0.20         0.01650            9.80    1.003+0.000j
     93.4726733        6.065000          113.51            0.14         0.01650            9.82    1.001+0.000j
     93.4726733        6.070000          117.33            0.09         0.01651            9.82    1.004+0.000j
     93.4726733        6.075000          121.23            0.05         0.01650            9.82    1.001+0.000j
     93.4726733        6.080000          125.21            0.02         0.01652            9.81    1.001+0.000j
     93.4726733        6.085000          129.28            0.00         0.01651            9.79    1.000+0.000j
     93.4726733        6.090000          133.44            0.00         0.01656            9.78    1.000+0.000j
     93.4726733        6.095000          137.68            0.01         0.01655            9.77    1.000+0.000j
     93.4726733        6.100000          142.02            0.03         0.01656            9.75    1.000+0.000j
     93.4726733        6.105000          146.44            0.07         0.01659            9.72    1.001+0.000j
     93.4726733        6.110000          150.96            0.12         0.01662            9.68    1.000+0.000j
     93.4726733        6.115000          155.57            0.18         0.01664            9.63    1.000+0.000j
     93.4726733        6.120000          160.28            0.26         0.01669            9.58    1.003+0.000j
     93.4726733        6.125000          165.09            0.35         0.01672            9.52    1.001+0.000j
     93.4726733        6.130000          170.01            0.44         0.01677            9.45    1.001+0.000j
     93.4726733        6.135000          175.03            0.55         0.01682            9.38    1.000+0.000j
     93.4726733        6.140000          180.16            0.67         0.01688            9.29    1.000+0.000j
     93.4726733        6.145000          185.40            0.79         0.01694            9.20    1.004+0.000j
     93.4726733        6.150000          190.75            0.92         0.01701            9.10    1.002+0.000j
     93.4726733        6.155000          196.23            1.05         0.01708            8.99    1.000+0.000j
     93.4726733        6.160000          201.83            1.17         0.01716            8.88    1.000+0.000j
     93.4726733        6.165000          207.55            1.29         0.01724            8.75    1.007+0.000j
     93.4726733        6.170000          213.41            1.41         0.01733            8.62    1.002+0.000j
     93.4726733        6.175000          219.40            1.52         0.01744            8.47    1.000+0.000j
     93.4726733        6.180000          225.53            1.60         0.01754            8.33    1.002+0.000j
     93.4726733        6.185000          231.80            1.68         0.01763            8.18    1.000+0.000j
     93.4726733        6.190000          238.22            1.73         0.01775            8.02    1.012+0.000j
     93.4726733        6.195000          244.79            1.77         0.01787            7.85    1.001+0.000j
     93.4737624        5.700000           55.11            0.50         0.02066            4.42    1.001+0.000j
     93.4737624        5.705000           52.76            0.56         0.02059            4.47    1.001+0.000j
     93.4737624        5.710000           50.50            0.62         0.02052            4.51    1.000+0.000j
     93.4737624        5.715000           48.32            0.68         0.02046            4.56    1.001+0.000j
     93.4737624        5.720000           46.23            0.75         0.02039            4.61    1.001+0.000j
     93.4737624        5.725000           44.22            0.81         0.02033            4.66    1.000+0.000j
     93.4737624        5.730000           42.29            0.88         0.02025            4.72    1.000+0.000j
     93.4737624        5.735000           40.45            0.95         0.02019            4.77    1.002+0.000j
     93.4737624        5.740000           38.69            1.02         0.02012            4.83    1.005+0.000j
     93.4737624        5.745000           37.02            1.09         0.02006            4.89    1.000+0.000j
     93.4737624        5.750000           35.43            1.16         0.02000            4.95    1.002+0.000j
     93.4737624        5.755000           33.93            1.24         0.01993            5.01    1.004+0.000j
     93.4737624        5.760000           32.51            1.31         0.01987            5.08    1.000+0.000j
     93.4737624        5.765000           31.18            1.38         0.01981            5.14    1.000+0.000j
     93.4737624        5.770000           29.93            1.45         0.01974            5.21    1.001+0.000j
     93.4737624        5.775000           28.78            1.52         0.01968            5.28    1.004+0.000j
     93.4737624        5.780000           27.70            1.59         0.01961            5.35    1.000+0.000j
     93.4737624        5.785000           26.72            1.67         0.01959            5.40    1.001+0.000j
     93.4737624        5.790000           25.82            1.73         0.01949            5.49    1.000+0.000j
     93.4737624        5.795000           25.01            1.80         0.01942            5.57    1.000+0.000j
     93.4737624        5.800000           24.28            1.86         0.01936            5.65    1.001+0.000j
     93.4737624        5.805000           23.64            1.93         0.01930            5.73    1.003+0.000j
     93.4737624        5.810000           23.09            1.99         0.01923            5.81    1.001+0.000j
     93.4737624        5.815000           22.63            2.05         0.01918            5.88    1.001+0.000j
     93.4737624        5.820000           22.25            2.11         0.01911            5.97    1.008+0.000j
     93.4737624        5.825000           21.96            2.16         0.01905            6.05    1.001+0.000j
     93.4737624        5.830000           21.76            2.21         0.01899            6.13    1.001+0.000j
     93.4737624        5.835000           21.64            2.26         0.01892            6.21    1.007+0.000j
     93.4737624        5.840000           21.61            2.30         0.01886            6.30    1.000+0.000j
     93.4737624        5.845000           21.67            2.34         0.01881            6.38    1.001+0.000j
     93.4737624        5.850000           21.82            2.37         0.01874            6.47    1.002+0.000j
     93.4737624        5.855000           22.05            2.40         0.01869            6.55    1.000+0.000j
     93.4737624        5.860000           22.37            2.43         0.01861            6.65    1.000+0.000j
     93.4737624        5.865000           22.78            2.45         0.01855            6.74    1.003+0.000j
     93.4737624        5.870000           23.27            2.46         0.01851            6.82    1.002+0.000j
     93.4737624        5.875000           23.85            2.47         0.01845            6.90    1.000+0.000j
     93.4737624        5.880000           24.52            2.48         0.01838            6.99    1.000+0.000j
     93.4737624        5.885000           25.27            2.48         0.01833            7.08    1.002+0.000j
     93.4737624        5.890000           26.11            2.47         0.01827            7.17    1.001+0.000j
     93.4737624        5.895000           27.03            2.46         0.01819            7.27    1.005+0.000j
     93.4737624        5.900000           28.04            2.44         0.01816            7.35    1.002+0.000j
     93.4737624        5.905000           29.14            2.41         0.01808            7.45    1.000+0.000j
     93.4737624        5.910000           30.32            2.39         0.01804            7.53    1.002+0.000j
     93.4737624        5.915000           31.58            2.35         0.01799            7.61    1.000+0.000j
     93.4737624        5.920000           32.93            2.31         0.01795            7.69    1.000+0.000j
     93.4737624        5.925000           34.37            2.26         0.01789            7.79    1.005+0.000j
     93.4737624        5.930000           35.88            2.21         0.01785            7.87    1.003+0.000j
     93.4737624        5.935000           37.49            2.15         0.01779            7.96    1.002+0.000j
     93.4737624        5.940000           39.17            2.09         0.01775            8.03    1.002+0.000j
     93.4737624        5.945000           40.94            2.01         0.01763            8.16    1.244+0.000j
     93.4737624        5.950000           42.79            1.94         0.01769            8.19    1.001+0.000j
     93.4737624        5.955000           44.73            1.86         0.01760            8.29    1.003+0.000j
     93.4737624        5.960000           46.74            1.78         0.01755            8.37    1.000+0.000j
     93.4737624        5.965000           48.84            1.69         0.01750            8.44    1.005+0.000j
     93.4737624        5.970000           51.02            1.60         0.01747            8.52    1.001+0.000j
     93.4737624        5.975000           53.28            1.51         0.01743            8.59    1.000+0.000j
     93.4737624        5.980000           55.63            1.41         0.01739            8.67    1.000+0.000j
     93.4737624        5.985000           58.05            1.31         0.01734            8.74    1.000+0.000j
     93.4737624        5.990000           60.56            1.21         0.01730            8.80    1.001+0.000j
     93.4737624        5.995000           63.14            1.11         0.01727            8.87    1.000+0.000j
     93.4737624        6.000000           65.81            1.01         0.01725            8.92    1.000+0.000j
     93.4737624        6.005000           68.55            0.91         0.01724            8.97    1.000+0.000j
     93.4737624        6.010000           71.38            0.81         0.01717            9.04    1.000+0.000j
     93.4737624        6.015000           74.29            0.71         0.01714            9.10    1.005+0.000j
     93.4737624        6.020000           77.27            0.62         0.01711            9.14    1.002+0.000j
     93.4737624        6.025000           80.34            0.52         0.01709            9.19    1.003+0.000j
     93.4737624        6.030000           83.49            0.44         0.01706            9.23    1.000+0.000j
     93.4737624        6.035000           86.72            0.36         0.01705            9.27    1.045+0.000j
     93.4737624        6.040000           90.03            0.29         0.01705            9.30    1.004+0.000j
     93.4737624        6.045000           93.42            0.22         0.01701            9.34    1.004+0.000j
     93.4737624        6.050000           96.90            0.16         0.01703            9.35    1.000+0.000j
     93.4737624        6.055000          100.46            0.11         0.01700            9.38    1.001+0.000j
     93.4737624        6.060000          104.10            0.07         0.01701            9.39    1.000+0.000j
     93.4737624        6.065000          107.83            0.03         0.01700            9.40    1.002+0.000j
     93.4737624        6.070000          111.64            0.01         0.01700            9.40    1.044+0.000j
     93.4737624        6.075000          115.54            0.00         0.01700            9.40    1.003+0.000j
     93.4737624        6.080000          119.52            0.00         0.01699            9.40    1.003+0.000j
     93.4737624        6.085000          123.60            0.02         0.01700            9.38    1.000+0.000j
     93.4737624        6.090000          127.76            0.04         0.01702            9.37    1.000+0.000j
     93.4737624        6.095000          132.01            0.08         0.01705            9.35    1.000+0.000j
     93.4737624        6.100000          136.36            0.14         0.01705            9.35    1.001+0.000j
     93.4737624        6.105000          140.80            0.20         0.01709            9.30    1.004+0.000j
     93.4737624        6.110000          145.34            0.29         0.01712            9.26    1.003+0.000j
     93.4737624        6.115000          149.97            0.38         0.01715            9.21    1.001+0.000j
     93.4737624        6.120000          154.71            0.48         0.01718            9.16    1.002+0.000j
     93.4737624        6.125000          159.55            0.60         0.01725            9.09    1.007+0.000j
     93.4737624        6.130000          164.50            0.73         0.01725            9.05    1.000+0.000j
     93.4737624        6.135000          169.56            0.86         0.01732            8.95    1.004+0.000j
     93.4737624        6.140000          174.73            1.00         0.01738            8.86    1.004+0.000j
     93.4737624        6.145000          180.02            1.15         0.01744            8.77    1.001+0.000j
     93.4737624        6.150000          185.43            1.29         0.01753            8.66    1.000+0.000j
     93.4737624        6.155000          190.97            1.44         0.01758            8.57    1.000+0.000j
     93.4737624        6.160000          196.63            1.58         0.01766            8.44    1.000+0.000j
     93.4737624        6.165000          202.43            1.71         0.01777            8.32    1.000+0.000j
     93.4737624        6.170000          208.36            1.84         0.01785            8.18    1.004+0.000j
     93.4737624        6.175000          214.43            1.95         0.01794            8.05    1.002+0.000j
     93.4737624        6.180000          220.64            2.04         0.01805            7.90    1.001+0.000j
     93.4737624        6.185000          227.01            2.10         0.01816            7.74    1.008+0.000j
     93.4737624        6.190000          233.52            2.15         0.01827            7.58    1.000+0.000j
     93.4737624        6.195000          240.19            2.17         0.01839            7.42    1.003+0.000j
     93.4748515        5.700000           53.84            0.32         0.02103            4.28    1.000+0.000j
     93.4748515        5.705000           51.42            0.37         0.02097            4.32    1.001+0.000j
     93.4748515        5.710000           49.07            0.41         0.02089            4.36    1.000+0.000j
     93.4748515        5.715000           46.82            0.46         0.02083            4.40    1.000+0.000j
     93.4748515        5.720000           44.64            0.52         0.02077            4.45    1.001+0.000j
     93.4748515        5.725000           42.56            0.57         0.02071            4.49    1.000+0.000j
     93.4748515        5.730000           40.55            0.62         0.02064            4.54    1.000+0.000j
     93.4748515        5.735000           38.63            0.68         0.02057            4.60    1.001+0.000j
     93.4748515        5.740000           36.80            0.74         0.02056            4.63    1.026+0.000j
     93.4748515        5.745000           35.05            0.80         0.02045            4.70    1.012+0.000j
     93.4748515        5.750000           33.39            0.86         0.02038            4.76    1.001+0.000j
     93.4748515        5.755000           31.81            0.92         0.02031            4.82    1.007+0.000j
     93.4748515        5.760000           30.32            0.98         0.02027            4.87    1.000+0.000j
     93.4748515        5.765000           28.92            1.04         0.02019            4.94    1.004+0.000j
     93.4748515        5.770000           27.60            1.10         0.02013            5.01    1.009+0.000j
     93.4748515        5.775000           26.37            1.16         0.02005            5.08    1.003+0.000j
     93.4748515        5.780000           25.23            1.22         0.02001            5.14    1.006+0.000j
     93.4748515        5.785000           24.17            1.28         0.01994            5.21    1.005+0.000j
     93.4748515        5.790000           23.20            1.34         0.01989            5.27    1.000+0.000j
     93.4748515        5.795000           22.32            1.39         0.01981            5.35    1.001+0.000j
     93.4748515        5.800000           21.52            1.45         0.01975            5.42    1.000+0.000j
     93.4748515        5.805000           20.81            1.50         0.01970            5.49    1.001+0.000j
     93.4748515        5.810000           20.19            1.56         0.01963            5.57    1.000+0.000j
     93.4748515        5.815000           19.66            1.60         0.01958            5.64    1.000+0.000j
     93.4748515        5.820000           19.22            1.65         0.01951            5.72    1.001+0.000j
     93.4748515        5.825000           18.86            1.69         0.01944            5.80    1.001+0.000j
     93.4748515        5.830000           18.59            1.73         0.01940            5.87    1.002+0.000j
     93.4748515        5.835000           18.41            1.78         0.01933            5.96    1.000+0.000j
     93.4748515        5.840000           18.32            1.81         0.01927            6.04    1.014+0.000j
     93.4748515        5.845000           18.31            1.84         0.01921            6.12    1.004+0.000j
     93.4748515        5.850000           18.39            1.87         0.01915            6.20    1.001+0.000j
     93.4748515        5.855000           18.56            1.89         0.01909            6.29    1.006+0.000j
     93.4748515        5.860000           18.82            1.92         0.01904            6.37    1.001+0.000j
     93.4748515        5.865000           19.16            1.93         0.01898            6.45    1.000+0.000j
     93.4748515        5.870000           19.60            1.95         0.01894            6.52    1.001+0.000j
     93.4748515        5.875000           20.12            1.95         0.01886            6.62    1.000+0.000j
     93.4748515        5.880000           20.72            1.95         0.01881            6.70    1.001+0.000j
     93.4748515        5.885000           21.42            1.95         0.01876            6.79    1.002+0.000j
     93.4748515        5.890000           22.20            1.94         0.01870            6.87    1.004+0.000j
     93.4748515        5.895000           23.06            1.93         0.01864            6.96    1.000+0.000j
     93.4748515        5.900000           24.02            1.91         0.01859            7.05    1.000+0.000j
     93.4748515        5.905000           25.06            1.89         0.01854            7.13    1.002+0.000j
     93.4748515        5.910000           26.18            1.86         0.01848            7.22    1.001+0.000j
     93.4748515        5.915000           27.39            1.82         0.01843            7.30    1.000+0.000j
     93.4748515        5.920000           28.69            1.79         0.01837            7.39    1.027+0.000j
     93.4748515        5.925000           30.07            1.74         0.01833            7.46    1.001+0.000j
     93.4748515        5.930000           31.54            1.69         0.01827            7.55    1.002+0.000j
     93.4748515        5.935000           33.09            1.64         0.01823            7.63    1.001+0.000j
     93.4748515        5.940000           34.73            1.58         0.01820            7.70    1.022+0.000j
     93.4748515        5.945000           36.45            1.52         0.01810            7.81    1.033+0.000j
     93.4748515        5.950000           38.25            1.46         0.01809            7.87    1.000+0.000j
     93.4748515        5.955000           40.14            1.39         0.01804            7.95    1.002+0.000j
     93.4748515        5.960000           42.11            1.32         0.01799            8.03    1.007+0.000j
     93.4748515        5.965000           44.17            1.24         0.01795            8.10    1.001+0.000j
     93.4748515        5.970000           46.31            1.16         0.01791            8.17    1.002+0.000j
     93.4748515        5.975000           48.53            1.08         0.01788            8.24    1.000+0.000j
     93.4748515        5.980000           50.83            0.99         0.01784            8.31    1.000+0.000j
     93.4748515        5.985000           53.22            0.91         0.01780            8.38    1.003+0.000j
     93.4748515        5.990000           55.69            0.83         0.01776            8.44    1.001+0.000j
     93.4748515        5.995000           58.24            0.75         0.01773            8.50    1.001+0.000j
     93.4748515        6.000000           60.87            0.66         0.01769            8.56    1.000+0.000j
     93.4748515        6.005000           63.59            0.58         0.01767            8.62    1.003+0.000j
     93.4748515        6.010000           66.38            0.50         0.01764            8.66    1.001+0.000j
     93.4748515        6.015000           69.26            0.43         0.01762            8.72    1.000+0.000j
     93.4748515        6.020000           72.23            0.35         0.01758            8.77    1.000+0.000j
     93.4748515        6.025000           75.27            0.29         0.01757            8.81    1.004+0.000j
     93.4748515        6.030000           78.40            0.22         0.01754            8.85    1.002+0.000j
     93.4748515        6.035000           81.61            0.17         0.01745            8.91    1.000+0.000j
     93.4748515        6.040000           84.90            0.12         0.01751            8.91    1.001+0.000j
     93.4748515        6.045000           88.28            0.08         0.01750            8.94    1.000+0.000j
     93.4748515        6.050000           91.74            0.04         0.01749            8.96    1.003+0.000j
     93.4748515        6.055000           95.29            0.02         0.01748            8.98    1.000+0.000j
     93.4748515        6.060000           98.93            0.00         0.01746            9.00    1.002+0.000j
     93.4748515        6.065000          102.65            0.00         0.01748            9.00    1.001+0.000j
     93.4748515        6.070000          106.46            0.01         0.01748            9.01    1.001+0.000j
     93.4748515        6.075000          110.35            0.02         0.01748            9.02    1.005+0.000j
     93.4748515        6.080000          114.34            0.06         0.01751            9.00    1.001+0.000j
     93.4748515        6.085000          118.42            0.10         0.01749            9.00    1.001+0.000j
     93.4748515        6.090000          122.59            0.16         0.01751            8.98    1.010+0.000j
     93.4748515        6.095000          126.85            0.23         0.01752            8.96    1.002+0.000j
     93.4748515        6.100000          131.21            0.32         0.01755            8.93    1.000+0.000j
     93.4748515        6.105000          135.67            0.42         0.01758            8.90    1.001+0.000j
     93.4748515        6.110000          140.23            0.53         0.01760            8.86    1.005+0.000j
     93.4748515        6.115000          144.89            0.65         0.01764            8.80    1.005+0.000j
     93.4748515        6.120000          149.65            0.79         0.01767            8.75    1.000+0.000j
     93.4748515        6.125000          154.53            0.93         0.01772            8.68    1.001+0.000j
     93.4748515        6.130000          159.51            1.08         0.01777            8.61    1.000+0.000j
     93.4748515        6.135000          164.61            1.24         0.01783            8.53    1.003+0.000j
     93.4748515        6.140000          169.83            1.41         0.01790            8.44    1.002+0.000j
     93.4748515        6.145000          175.17            1.58         0.01795            8.35    1.003+0.000j
     93.4748515        6.150000          180.64            1.74         0.01801            8.25    1.012+0.000j
     93.4748515        6.155000          186.23            1.90         0.01808            8.15    1.000+0.000j
     93.4748515        6.160000          191.96            2.06         0.01816            8.03    1.002+0.000j
     93.4748515        6.165000          197.83            2.20         0.01826            7.90    1.004+0.000j
     93.4748515        6.170000          203.83            2.33         0.01836            7.78    1.000+0.000j
     93.4748515        6.175000          209.99            2.44         0.01844            7.63    1.004+0.000j
     93.4748515        6.180000          216.29            2.53         0.01855            7.48    1.002+0.000j
     93.4748515        6.185000          222.75            2.61         0.01860            7.34    1.003+0.000j
     93.4748515        6.190000          229.36            2.63         0.01879            7.16    1.003+0.000j
     93.4748515        6.195000          236.13            2.63         0.01890            6.99    1.003+0.000j
     93.4759406        5.700000           53.00            0.18         0.02140            4.14    1.001+0.000j
     93.4759406        5.705000           50.49            0.21         0.02134            4.18    1.003+0.000j
     93.4759406        5.710000           48.07            0.25         0.02129            4.21    1.002+0.000j
     93.4759406        5.715000           45.74            0.29         0.02121            4.25    1.001+0.000j
     93.4759406        5.720000           43.49            0.33         0.02114            4.29    1.005+0.000j
     93.4759406        5.725000           41.32            0.37         0.02110            4.33    1.008+0.000j
     93.4759406        5.730000           39.24            0.42         0.02103            4.38    1.005+0.000j
     93.4759406        5.735000           37.25            0.46         0.02092            4.44    1.003+0.000j
     93.4759406        5.740000           35.34            0.51         0.02089            4.48    1.000+0.000j
     93.4759406        5.745000           33.52            0.55         0.02081            4.53    1.001+0.000j
     93.4759406        5.750000           31.78            0.60         0.02076            4.58    1.004+0.000j
     93.4759406        5.755000           30.13            0.65         0.02069            4.64    1.000+0.000j
     93.4759406        5.760000           28.57            0.70         0.02064            4.69    1.000+0.000j
     93.4759406        5.765000           27.09            0.75         0.02058            4.75    1.004+0.000j
     93.4759406        5.770000           25.70            0.80         0.02051            4.81    1.002+0.000j
     93.4759406        5.775000           24.40            0.85         0.02045            4.87    1.000+0.000j
     93.4759406        5.780000           23.18            0.90         0.02036            4.94    1.002+0.000j
     93.4759406        5.785000           22.06            0.95         0.02032            5.00    1.000+0.000j
     93.4759406        5.790000           21.02            1.00         0.02027            5.06    1.000+0.000j
     93.4759406        5.795000           20.06            1.05         0.02020            5.13    1.001+0.000j
     93.4759406        5.800000           19.20            1.09         0.02015            5.20    1.000+0.000j
     93.4759406        5.805000           18.42            1.13         0.02007            5.28    1.000+0.000j
     93.4759406        5.810000           17.74            1.17         0.02003            5.34    1.002+0.000j
     93.4759406        5.815000           17.14            1.22         0.01996            5.41    1.001+0.000j
     93.4759406        5.820000           16.62            1.26         0.01990            5.49    1.000+0.000j
     93.4759406        5.825000           16.20            1.29         0.01984            5.56    1.004+0.000j
     93.4759406        5.830000           15.87            1.33         0.01979            5.64    1.001+0.000j
     93.4759406        5.835000           15.62            1.36         0.01972            5.71    1.005+0.000j
     93.4759406        5.840000           15.46            1.39         0.01966            5.81    1.003+0.000j
     93.4759406        5.845000           15.39            1.41         0.01961            5.86    1.000+0.000j
     93.4759406        5.850000           15.41            1.44         0.01958            5.93    1.003+0.000j
     93.4759406        5.855000           15.52            1.45         0.01950            6.03    1.000+0.000j
     93.4759406        5.860000           15.72            1.47         0.01944            6.11    1.002+0.000j
     93.4759406        5.865000           16.00            1.48         0.01938            6.19    1.000+0.000j
     93.4759406        5.870000           16.37            1.49         0.01933            6.26    1.008+0.000j
     93.4759406        5.875000           16.83            1.49         0.01927            6.35    1.002+0.000j
     93.4759406        5.880000           17.38            1.49         0.01922            6.43    1.002+0.000j
     93.4759406        5.885000           18.02            1.49         0.01917            6.51    1.000+0.000j
     93.4759406        5.890000           18.74            1.48         0.01911            6.59    1.002+0.000j
     93.4759406        5.895000           19.55            1.47         0.01906            6.66    1.007+0.000j
     93.4759406        5.900000           20.45            1.45         0.01901            6.75    1.001+0.000j
     93.4759406        5.905000           21.43            1.43         0.01894            6.84    1.000+0.000j
     93.4759406        5.910000           22.50            1.40         0.01890            6.92    1.002+0.000j
     93.4759406        5.915000           23.66            1.37         0.01885            7.01    1.001+0.000j
     93.4759406        5.920000           24.91            1.34         0.01881            7.08    1.059+0.000j
     93.4759406        5.925000           26.24            1.30         0.01874            7.16    1.002+0.000j
     93.4759406        5.930000           27.66            1.25         0.01870            7.24    1.022+0.000j
     93.4759406        5.935000           29.16            1.21         0.01865            7.32    1.002+0.000j
     93.4759406        5.940000           30.75            1.16         0.01860            7.40    1.002+0.000j
     93.4759406        5.945000           32.42            1.10         0.01856            7.47    1.001+0.000j
     93.4759406        5.950000           34.18            1.05         0.01852            7.55    1.000+0.000j
     93.4759406        5.955000           36.02            0.98         0.01847            7.62    1.001+0.000j
     93.4759406        5.960000           37.95            0.92         0.01843            7.70    1.001+0.000j
     93.4759406        5.965000           39.97            0.86         0.01839            7.77    1.000+0.000j
     93.4759406        5.970000           42.06            0.79         0.01835            7.83    1.001+0.000j
     93.4759406        5.975000           44.25            0.73         0.01831            7.90    1.004+0.000j
     93.4759406        5.980000           46.51            0.66         0.01828            7.96    1.000+0.000j
     93.4759406        5.985000           48.86            0.59         0.01824            8.03    1.000+0.000j
     93.4759406        5.990000           51.30            0.52         0.01821            8.09    1.001+0.000j
     93.4759406        5.995000           53.81            0.46         0.01817            8.15    1.003+0.000j
     93.4759406        6.000000           56.41            0.39         0.01815            8.20    1.000+0.000j
     93.4759406        6.005000           59.10            0.33         0.01811            8.26    1.000+0.000j
     93.4759406        6.010000           61.87            0.27         0.01809            8.31    1.002+0.000j
     93.4759406        6.015000           64.72            0.22         0.01806            8.35    1.013+0.000j
     93.4759406        6.020000           67.66            0.17         0.01802            8.41    1.000+0.000j
     93.4759406        6.025000           70.68            0.12         0.01801            8.45    1.005+0.000j
     93.4759406        6.030000           73.79            0.08         0.01801            8.47    1.002+0.000j
     93.4759406        6.035000           76.98            0.05         0.01798            8.51    1.001+0.000j
     93.4759406        6.040000           80.26            0.03         0.01797            8.54    1.006+0.000j
