             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
     93.4694059        5.720000           52.48            2.39         0.03997            0.24    9.925+0.000j
     93.4694059        5.725000           50.81            2.52         0.03990            0.22    7.763+0.000j
     93.4694059        5.730000           49.22            2.64         0.03982            0.21    8.783+0.000j
     93.4694059        5.735000           47.72            2.78         0.03976            0.19    8.379+0.000j
     93.4694059        5.740000           46.30            2.91         0.03969            0.18    9.986+0.000j
     93.4694059        5.745000           44.96            3.05         0.03963            0.18    9.949+0.000j
     93.4694059        5.750000           43.70            3.18         0.03956            0.17    9.319+0.000j
     93.4694059        5.755000           42.53            3.31         0.03948            0.17    9.997+0.000j
     93.4694059        5.760000           41.44            3.46         0.03942            0.17    9.923+0.000j
     93.4694059        5.765000           40.44            3.58         0.03932            0.17    9.044+0.000j
     93.4694059        5.770000           39.52            3.72         0.03929            0.17    8.833+0.000j
     93.4694059        5.775000           38.68            3.88         0.03925            0.18    9.913+0.000j
     93.4694059        5.780000           37.93            3.98         0.03914            0.19    9.541+0.000j
     93.4694059        5.785000           37.26            4.10         0.03908            0.20    9.979+0.000j
     93.4694059        5.790000           36.68            4.22         0.03901            0.21    8.405+0.000j
     93.4694059        5.795000           36.18            4.35         0.03895            0.23    9.476+0.000j
     93.4694059        5.800000           35.76            4.47         0.03888            0.25    8.766+0.000j
     93.4694059        5.805000           35.43            4.59         0.03883            0.26    9.919+0.000j
     93.4694059        5.810000           35.19            4.71         0.03875            0.29    9.998+0.000j
     93.4694059        5.815000           35.03            4.82         0.03869            0.31    9.704+0.000j
     93.4694059        5.820000           34.95            4.92         0.03861            0.34    9.900+0.000j
     93.4694059        5.825000           34.96            5.01         0.03855            0.36    8.892+0.000j
     93.4694059        5.830000           35.06            5.11         0.03849            0.39    9.966+0.000j
     93.4694059        5.835000           35.23            5.20         0.03843            0.42    9.984+0.000j
     93.4694059        5.840000           35.50            5.28         0.03836            0.45    7.588+0.000j
     93.4694059        5.845000           35.85            5.37         0.03830            0.49    9.735+0.000j
     93.4694059        5.850000           36.28            5.42         0.03822            0.53    9.009+0.000j
     93.4694059        5.855000           36.80            5.51         0.03817            0.56    9.086+0.000j
     93.4694059        5.860000           37.40            5.57         0.03811            0.60    9.995+0.000j
     93.4694059        5.865000           38.09            5.61         0.03801            0.64    9.269+0.000j
     93.4694059        5.870000           38.86            5.65         0.03797            0.68    9.775+0.000j
     93.4694059        5.875000           39.71            5.68         0.03790            0.72    9.994+0.000j
     93.4694059        5.880000           40.65            5.70         0.03785            0.76    9.553+0.000j
     93.4694059        5.885000           41.67            5.72         0.03779            0.81    8.508+0.000j
     93.4694059        5.890000           42.77            5.73         0.03774            0.85    9.982+0.000j
     93.4694059        5.895000           43.95            5.72         0.03767            0.90    9.901+0.000j
     93.4694059        5.900000           45.22            5.71         0.03760            0.95    9.729+0.000j
     93.4694059        5.905000           46.57            5.69         0.03755            1.00    9.992+0.000j
     93.4694059        5.910000           48.00            5.66         0.03750            1.04    9.970+0.000j
     93.4694059        5.915000           49.52            5.61         0.03743            1.10    9.996+0.000j
     93.4694059        5.920000           51.11            5.56         0.03738            1.15    9.973+0.000j
     93.4694059        5.925000           52.79            5.49         0.03732            1.20    9.933+0.000j
     93.4694059        5.930000           54.54            5.42         0.03726            1.25    9.783+0.000j
     93.4694059        5.935000           56.37            5.35         0.03721            1.30    9.982+0.000j
     93.4694059        5.940000           58.29            5.24         0.03717            1.36    9.550+0.000j
     93.4694059        5.945000           60.28            5.14         0.03709            1.40    5.554+0.000j
     93.4694059        5.950000           62.35            5.02         0.03706            1.46    8.131+0.000j
     93.4694059        5.955000           64.49            4.91         0.03700            1.51    9.996+0.000j
     93.4694059        5.960000           66.72            4.77         0.03695            1.56    9.938+0.000j
     93.4694059        5.965000           69.02            4.63         0.03689            1.62    8.811+0.000j
     93.4694059        5.970000           71.39            4.48         0.03685            1.66    9.963+0.000j
     93.4694059        5.975000           73.84            4.31         0.03680            1.72    9.699+0.000j
     93.4694059        5.980000           76.37            4.16         0.03677            1.76    9.983+0.000j
     93.4694059        5.985000           78.97            3.99         0.03671            1.81    9.999+0.000j
     93.4694059        5.990000           81.65            3.80         0.03667            1.86    8.530+0.000j
     93.4694059        5.995000           84.40            3.62         0.03665            1.89    9.339+0.000j
     93.4694059        6.000000           87.22            3.42         0.03659            1.95    9.742+0.000j
     93.4694059        6.005000           90.12            3.23         0.03654            2.00    8.736+0.000j
     93.4694059        6.010000           93.09            3.04         0.03651            2.04   10.000+0.000j
     93.4694059        6.015000           96.13            2.85         0.03649            2.07    9.551+0.000j
     93.4694059        6.020000           99.24            2.65         0.03644            2.12    9.683+0.000j
     93.4694059        6.025000          102.42            2.45         0.03642            2.15    9.979+0.000j
     93.4694059        6.030000          105.68            2.26         0.03639            2.19    9.972+0.000j
     93.4694059        6.035000          109.01            2.05         0.03637            2.21    9.659+0.000j
     93.4694059        6.040000          112.41            1.87         0.03635            2.24    9.900+0.000j
     93.4694059        6.045000          115.88            1.68         0.03631            2.28    9.939+0.000j
     93.4694059        6.050000          119.42            1.50         0.03629            2.30    9.992+0.000j
     93.4694059        6.055000          123.04            1.33         0.03628            2.31    9.981+0.000j
     93.4694059        6.060000          126.73            1.16         0.03628            2.33    9.986+0.000j
     93.4694059        6.065000          130.49            1.00         0.03627            2.34    9.640+0.000j
     93.4694059        6.070000          134.32            0.85         0.03626            2.34    8.914+0.000j
     93.4694059        6.075000          138.23            0.71         0.03626            2.35    9.995+0.000j
     93.4694059        6.080000          142.22            0.58         0.03625            2.36    9.938+0.000j
     93.4694059        6.085000          146.28            0.47         0.03627            2.35    9.744+0.000j
     93.4694059        6.090000          150.41            0.36         0.03627            2.35    9.664+0.000j
     93.4694059        6.095000          154.63            0.27         0.03628            2.33    9.673+0.000j
     93.4694059        6.100000          158.92            0.19         0.03629            2.32    9.994+0.000j
     93.4694059        6.105000          163.30            0.13         0.03630            2.30    9.884+0.000j
     93.4694059        6.110000          167.75            0.07         0.03633            2.28    9.987+0.000j
     93.4694059        6.115000          172.30            0.04         0.03635            2.26    9.998+0.000j
     93.4694059        6.120000          176.92            0.01         0.03637            2.22    9.059+0.000j
     93.4694059        6.125000          181.64            0.00         0.03641            2.19    9.996+0.000j
     93.4694059        6.130000          186.45            0.00         0.03645            2.15    9.997+0.000j
     93.4694059        6.135000          191.35            0.02         0.03645            2.11    9.994+0.000j
     93.4694059        6.140000          196.34            0.05         0.03652            2.06    9.338+0.000j
     93.4694059        6.145000          201.43            0.09         0.03658            2.01    9.982+0.000j
     93.4694059        6.150000          206.62            0.14         0.03664            1.95    9.880+0.000j
     93.4694059        6.155000          211.91            0.20         0.03670            1.89    9.879+0.000j
     93.4694059        6.160000          217.31            0.27         0.03675            1.83    9.597+0.000j
     93.4694059        6.165000          222.82            0.34         0.03683            1.75    9.986+0.000j
     93.4694059        6.170000          228.44            0.41         0.03691            1.68    9.994+0.000j
     93.4694059        6.175000          234.18            0.49         0.03698            1.61    9.842+0.000j
     93.4694059        6.180000          240.04            0.56         0.03707            1.53    9.744+0.000j
     93.4694059        6.185000          246.03            0.63         0.03715            1.45    9.745+0.000j
     93.4694059        6.190000          252.14            0.69         0.03725            1.36    9.943+0.000j
     93.4694059        6.195000          258.38            0.74         0.03735            1.27    9.930+0.000j
     93.4704950        5.700000           56.88            1.48         0.04039            0.39    9.513+0.000j
     93.4704950        5.705000           54.80            1.59         0.04029            0.36    7.048+0.000j
     93.4704950        5.710000           52.81            1.69         0.04027            0.33    9.636+0.000j
     93.4704950        5.715000           50.89            1.81         0.04017            0.30    9.707+0.000j
     93.4704950        5.720000           49.06            1.92         0.04011            0.27    7.212+0.000j
     93.4704950        5.725000           47.31            2.03         0.04004            0.25    9.161+0.000j
     93.4704950        5.730000           45.65            2.15         0.03997            0.23    8.710+0.000j
     93.4704950        5.735000           44.06            2.27         0.03990            0.21    8.795+0.000j
     93.4704950        5.740000           42.56            2.39         0.03983            0.20    9.409+0.000j
     93.4704950        5.745000           41.15            2.50         0.03976            0.19    9.965+0.000j
     93.4704950        5.750000           39.81            2.62         0.03969            0.18    9.163+0.000j
     93.4704950        5.755000           38.57            2.74         0.03961            0.17    7.162+0.000j
     93.4704950        5.760000           37.40            2.85         0.03954            0.17    9.662+0.000j
     93.4704950        5.765000           36.32            2.98         0.03949            0.17    9.994+0.000j
     93.4704950        5.770000           35.32            3.09         0.03942            0.17    9.753+0.000j
     93.4704950        5.775000           34.41            3.21         0.03937            0.17    8.407+0.000j
     93.4704950        5.780000           33.58            3.32         0.03928            0.18    9.342+0.000j
     93.4704950        5.785000           32.84            3.43         0.03924            0.18    9.974+0.000j
     93.4704950        5.790000           32.18            3.55         0.03915            0.19    9.005+0.000j
     93.4704950        5.795000           31.61            3.65         0.03909            0.20    9.578+0.000j
     93.4704950        5.800000           31.12            3.76         0.03902            0.22    8.875+0.000j
     93.4704950        5.805000           30.72            3.86         0.03896            0.23    9.541+0.000j
     93.4704950        5.810000           30.40            3.96         0.03889            0.25    9.682+0.000j
     93.4704950        5.815000           30.17            4.06         0.03881            0.27    8.637+0.000j
     93.4704950        5.820000           30.02            4.15         0.03875            0.29    9.999+0.000j
     93.4704950        5.825000           29.96            4.23         0.03867            0.32    8.854+0.000j
     93.4704950        5.830000           29.99            4.32         0.03863            0.34    9.898+0.000j
     93.4704950        5.835000           30.10            4.40         0.03856            0.37    9.728+0.000j
     93.4704950        5.840000           30.29            4.48         0.03849            0.40    8.381+0.000j
     93.4704950        5.845000           30.57            4.55         0.03844            0.42    9.541+0.000j
     93.4704950        5.850000           30.94            4.60         0.03837            0.46    9.590+0.000j
     93.4704950        5.855000           31.39            4.66         0.03831            0.49    9.486+0.000j
     93.4704950        5.860000           31.92            4.70         0.03824            0.53    9.127+0.000j
     93.4704950        5.865000           32.54            4.74         0.03817            0.56    8.917+0.000j
     93.4704950        5.870000           33.25            4.79         0.03814            0.60    9.923+0.000j
     93.4704950        5.875000           34.04            4.81         0.03804            0.64    9.716+0.000j
     93.4704950        5.880000           34.91            4.83         0.03800            0.68    9.931+0.000j
     93.4704950        5.885000           35.86            4.84         0.03793            0.72    9.375+0.000j
     93.4704950        5.890000           36.90            4.84         0.03787            0.76    9.967+0.000j
     93.4704950        5.895000           38.03            4.84         0.03781            0.81    9.504+0.000j
     93.4704950        5.900000           39.23            4.82         0.03775            0.85    9.959+0.000j
     93.4704950        5.905000           40.52            4.80         0.03770            0.89    9.798+0.000j
     93.4704950        5.910000           41.90            4.77         0.03764            0.94    9.574+0.000j
     93.4704950        5.915000           43.35            4.72         0.03756            1.00    9.997+0.000j
     93.4704950        5.920000           44.88            4.67         0.03752            1.04    9.634+0.000j
     93.4704950        5.925000           46.50            4.61         0.03746            1.08    9.985+0.000j
     93.4704950        5.930000           48.20            4.53         0.03740            1.14    9.714+0.000j
     93.4704950        5.935000           49.98            4.46         0.03735            1.18    8.977+0.000j
     93.4704950        5.940000           51.83            4.37         0.03730            1.23    9.564+0.000j
     93.4704950        5.945000           53.77            4.28         0.03722            1.29    9.974+0.000j
     93.4704950        5.950000           55.79            4.18         0.03721            1.33    7.761+0.000j
     93.4704950        5.955000           57.88            4.06         0.03714            1.38    9.619+0.000j
     93.4704950        5.960000           60.06            3.94         0.03710            1.42    9.918+0.000j
     93.4704950        5.965000           62.31            3.81         0.03705            1.47    9.983+0.000j
     93.4704950        5.970000           64.64            3.67         0.03700            1.52    9.935+0.000j
     93.4704950        5.975000           67.04            3.52         0.03698            1.56    9.998+0.000j
     93.4704950        5.980000           69.52            3.40         0.03692            1.62    7.791+0.000j
     93.4704950        5.985000           72.08            3.23         0.03687            1.66    8.804+0.000j
     93.4704950        5.990000           74.72            3.07         0.03683            1.70    8.997+0.000j
     93.4704950        5.995000           77.43            2.90         0.03679            1.75    9.932+0.000j
     93.4704950        6.000000           80.21            2.74         0.03675            1.79    9.022+0.000j
     93.4704950        6.005000           83.07            2.56         0.03671            1.83    9.604+0.000j
     93.4704950        6.010000           86.00            2.40         0.03668            1.87    9.824+0.000j
     93.4704950        6.015000           89.01            2.22         0.03665            1.90    9.528+0.000j
     93.4704950        6.020000           92.09            2.04         0.03664            1.95    9.997+0.000j
     93.4704950        6.025000           95.25            1.87         0.03659            1.97    9.840+0.000j
     93.4704950        6.030000           98.48            1.70         0.03656            2.00    9.792+0.000j
     93.4704950        6.035000          101.78            1.55         0.03654            2.02    9.756+0.000j
     93.4704950        6.040000          105.16            1.38         0.03651            2.06    9.778+0.000j
     93.4704950        6.045000          108.61            1.22         0.03649            2.08    9.957+0.000j
     93.4704950        6.050000          112.13            1.07         0.03648            2.10    9.921+0.000j
     93.4704950        6.055000          115.73            0.92         0.03647            2.12    9.658+0.000j
     93.4704950        6.060000          119.41            0.79         0.03647            2.12    9.811+0.000j
     93.4704950        6.065000          123.16            0.66         0.03645            2.14    9.944+0.000j
     93.4704950        6.070000          126.98            0.54         0.03644            2.15    9.990+0.000j
     93.4704950        6.075000          130.89            0.43         0.03644            2.15    9.749+0.000j
     93.4704950        6.080000          134.87            0.33         0.03646            2.15    9.866+0.000j
     93.4704950        6.085000          138.93            0.25         0.03647            2.14    9.881+0.000j
     93.4704950        6.090000          143.07            0.18         0.03645            2.15    9.994+0.000j
     93.4704950        6.095000          147.29            0.12         0.03648            2.13    9.829+0.000j
     93.4704950        6.100000          151.60            0.07         0.03648            2.11    9.993+0.000j
     93.4704950        6.105000          155.99            0.03         0.03651            2.09    9.963+0.000j
     93.4704950        6.110000          160.46            0.01         0.03653            2.08    9.991+0.000j
     93.4704950        6.115000          165.03            0.00         0.03656            2.04    9.999+0.000j
     93.4704950        6.120000          169.68            0.00         0.03657            2.02    9.836+0.000j
     93.4704950        6.125000          174.42            0.02         0.03660            1.99   10.000+0.000j
     93.4704950        6.130000          179.26            0.05         0.03666            1.94    9.671+0.000j
     93.4704950        6.135000          184.19            0.10         0.03670            1.90    9.975+0.000j
     93.4704950        6.140000          189.22            0.15         0.03674            1.85    9.978+0.000j
     93.4704950        6.145000          194.35            0.22         0.03679            1.80    9.708+0.000j
     93.4704950        6.150000          199.59            0.29         0.03685            1.75    9.999+0.000j
     93.4704950        6.155000          204.94            0.38         0.03691            1.69    9.689+0.000j
     93.4704950        6.160000          210.39            0.47         0.03694            1.63    9.982+0.000j
     93.4704950        6.165000          215.96            0.55         0.03704            1.56    9.977+0.000j
     93.4704950        6.170000          221.65            0.64         0.03712            1.48    8.178+0.000j
     93.4704950        6.175000          227.46            0.73         0.03720            1.41    9.907+0.000j
     93.4704950        6.180000          233.40            0.81         0.03729            1.33    9.843+0.000j
     93.4704950        6.185000          239.47            0.88         0.03737            1.25    9.937+0.000j
     93.4704950        6.190000          245.67            0.95         0.03749            1.17    9.602+0.000j
     93.4704950        6.195000          252.01            0.99         0.03759            1.09    9.759+0.000j
     93.4715842        5.700000           54.26            1.14         0.04052            0.45    9.998+0.000j
     93.4715842        5.705000           52.10            1.23         0.04045            0.41    7.123+0.000j
     93.4715842        5.710000           50.02            1.32         0.04038            0.38    9.365+0.000j
     93.4715842        5.715000           48.03            1.42         0.04031            0.34    7.562+0.000j
     93.4715842        5.720000           46.12            1.52         0.04024            0.32    9.459+0.000j
     93.4715842        5.725000           44.29            1.61         0.04017            0.29    9.030+0.000j
     93.4715842        5.730000           42.55            1.72         0.04010            0.27    8.641+0.000j
     93.4715842        5.735000           40.89            1.81         0.04003            0.24    9.633+0.000j
     93.4715842        5.740000           39.31            1.91         0.03995            0.22    9.352+0.000j
     93.4715842        5.745000           37.81            2.02         0.03990            0.21    7.307+0.000j
     93.4715842        5.750000           36.40            2.12         0.03981            0.20    9.992+0.000j
     93.4715842        5.755000           35.08            2.23         0.03977            0.18    9.999+0.000j
     93.4715842        5.760000           33.84            2.33         0.03969            0.18    8.216+0.000j
     93.4715842        5.765000           32.68            2.43         0.03961            0.17    9.688+0.000j
     93.4715842        5.770000           31.61            2.54         0.03955            0.17    9.797+0.000j
     93.4715842        5.775000           30.62            2.64         0.03951            0.17    9.618+0.000j
     93.4715842        5.780000           29.72            2.74         0.03944            0.17    9.945+0.000j
     93.4715842        5.785000           28.90            2.83         0.03936            0.17    8.811+0.000j
     93.4715842        5.790000           28.17            2.93         0.03929            0.18    9.100+0.000j
     93.4715842        5.795000           27.53            3.03         0.03921            0.18    9.993+0.000j
     93.4715842        5.800000           26.97            3.12         0.03915            0.19    9.986+0.000j
     93.4715842        5.805000           26.49            3.21         0.03908            0.21    8.824+0.000j
     93.4715842        5.810000           26.11            3.30         0.03902            0.22    9.996+0.000j
     93.4715842        5.815000           25.80            3.38         0.03895            0.24    9.386+0.000j
     93.4715842        5.820000           25.59            3.46         0.03889            0.25    9.977+0.000j
     93.4715842        5.825000           25.46            3.54         0.03882            0.27    8.578+0.000j
     93.4715842        5.830000           25.41            3.60         0.03877            0.30    8.541+0.000j
     93.4715842        5.835000           25.45            3.68         0.03869            0.32    9.803+0.000j
     93.4715842        5.840000           25.58            3.74         0.03866            0.34    9.823+0.000j
     93.4715842        5.845000           25.79            3.81         0.03859            0.37    9.823+0.000j
     93.4715842        5.850000           26.09            3.85         0.03849            0.40    9.536+0.000j
     93.4715842        5.855000           26.47            3.90         0.03844            0.43    9.828+0.000j
     93.4715842        5.860000           26.94            3.94         0.03838            0.46    9.941+0.000j
     93.4715842        5.865000           27.50            3.98         0.03832            0.49    7.783+0.000j
     93.4715842        5.870000           28.14            4.00         0.03826            0.53    9.615+0.000j
     93.4715842        5.875000           28.86            4.03         0.03819            0.56    6.347+0.000j
     93.4715842        5.880000           29.67            4.04         0.03813            0.60    9.602+0.000j
     93.4715842        5.885000           30.57            4.04         0.03808            0.64    9.835+0.000j
     93.4715842        5.890000           31.54            4.06         0.03801            0.68    9.558+0.000j
     93.4715842        5.895000           32.61            4.04         0.03795            0.71    7.519+0.000j
     93.4715842        5.900000           33.75            4.02         0.03789            0.76    9.783+0.000j
     93.4715842        5.905000           34.98            3.99         0.03784            0.80    9.831+0.000j
     93.4715842        5.910000           36.30            3.97         0.03778            0.84    8.819+0.000j
     93.4715842        5.915000           37.69            3.92         0.03772            0.89    8.790+0.000j
     93.4715842        5.920000           39.17            3.87         0.03769            0.92    9.820+0.000j
     93.4715842        5.925000           40.73            3.82         0.03761            0.98    9.387+0.000j
     93.4715842        5.930000           42.37            3.76         0.03753            1.02    7.371+0.000j
     93.4715842        5.935000           44.10            3.68         0.03750            1.06    9.442+0.000j
     93.4715842        5.940000           45.90            3.60         0.03747            1.10    9.859+0.000j
     93.4715842        5.945000           47.79            3.52         0.03740            1.15    9.395+0.000j
     93.4715842        5.950000           49.75            3.41         0.03735            1.20    9.335+0.000j
     93.4715842        5.955000           51.80            3.32         0.03729            1.25    9.995+0.000j
     93.4715842        5.960000           53.92            3.20         0.03724            1.30    9.855+0.000j
     93.4715842        5.965000           56.13            3.09         0.03720            1.34    9.999+0.000j
     93.4715842        5.970000           58.41            2.96         0.03715            1.38    9.764+0.000j
     93.4715842        5.975000           60.77            2.85         0.03712            1.43    9.661+0.000j
     93.4715842        5.980000           63.21            2.70         0.03704            1.48    9.991+0.000j
     93.4715842        5.985000           65.72            2.55         0.03705            1.50    9.689+0.000j
     93.4715842        5.990000           68.32            2.42         0.03697            1.56    9.825+0.000j
     93.4715842        5.995000           70.99            2.28         0.03695            1.59    9.863+0.000j
     93.4715842        6.000000           73.73            2.13         0.03691            1.63    9.985+0.000j
     93.4715842        6.005000           76.56            1.98         0.03685            1.67    8.864+0.000j
     93.4715842        6.010000           79.46            1.83         0.03685            1.70    9.937+0.000j
     93.4715842        6.015000           82.43            1.67         0.03679            1.74    8.678+0.000j
     93.4715842        6.020000           85.48            1.53         0.03684            1.76    9.973+0.000j
     93.4715842        6.025000           88.61            1.38         0.03675            1.80    9.980+0.000j
     93.4715842        6.030000           91.82            1.25         0.03673            1.83    9.922+0.000j
     93.4715842        6.035000           95.09            1.10         0.03669            1.86    9.749+0.000j
     93.4715842        6.040000           98.45            0.97         0.03669            1.88    9.922+0.000j
     93.4715842        6.045000          101.88            0.84         0.03667            1.90    9.971+0.000j
     93.4715842        6.050000          105.39            0.72         0.03665            1.92    9.996+0.000j
     93.4715842        6.055000          108.98            0.60         0.03664            1.93    7.103+0.000j
     93.4715842        6.060000          112.64            0.49         0.03663            1.94    8.809+0.000j
     93.4715842        6.065000          116.38            0.39         0.03663            1.95    9.020+0.000j
     93.4715842        6.070000          120.20            0.30         0.03662            1.96    9.724+0.000j
     93.4715842        6.075000          124.10            0.22         0.03661            1.97    9.100+0.000j
     93.4715842        6.080000          128.08            0.16         0.03662            1.96    9.983+0.000j
     93.4715842        6.085000          132.15            0.10         0.03663            1.96    9.996+0.000j
     93.4715842        6.090000          136.29            0.06         0.03664            1.94    9.774+0.000j
     93.4715842        6.095000          140.52            0.02         0.03666            1.94    9.941+0.000j
     93.4715842        6.100000          144.84            0.01         0.03668            1.92    9.976+0.000j
     93.4715842        6.105000          149.25            0.00         0.03669            1.91    9.779+0.000j
     93.4715842        6.110000          153.74            0.01         0.03672            1.88    9.997+0.000j
     93.4715842        6.115000          158.32            0.03         0.03670            1.85    9.023+0.000j
     93.4715842        6.120000          163.00            0.06         0.03677            1.83    9.855+0.000j
     93.4715842        6.125000          167.77            0.11         0.03680            1.79    9.676+0.000j
     93.4715842        6.130000          172.64            0.17         0.03685            1.75    9.687+0.000j
     93.4715842        6.135000          177.61            0.24         0.03689            1.71    9.953+0.000j
     93.4715842        6.140000          182.68            0.33         0.03694            1.66    9.807+0.000j
     93.4715842        6.145000          187.85            0.42         0.03698            1.61    9.711+0.000j
     93.4715842        6.150000          193.14            0.51         0.03705            1.56    9.778+0.000j
     93.4715842        6.155000          198.54            0.62         0.03712            1.51    9.232+0.000j
     93.4715842        6.160000          204.05            0.72         0.03719            1.43    9.904+0.000j
     93.4715842        6.165000          209.69            0.82         0.03726            1.37    9.993+0.000j
     93.4715842        6.170000          215.45            0.92         0.03733            1.30    9.951+0.000j
     93.4715842        6.175000          221.33            1.02         0.03743            1.23    9.720+0.000j
     93.4715842        6.180000          227.35            1.10         0.03751            1.15    9.781+0.000j
     93.4715842        6.185000          233.50            1.18         0.03762            1.08    9.828+0.000j
     93.4715842        6.190000          239.79            1.24         0.03772            1.00    9.773+0.000j
     93.4715842        6.195000          246.22            1.28         0.03783            0.92    8.807+0.000j
     93.4726733        5.700000           52.09            0.84         0.04067            0.52    9.961+0.000j
     93.4726733        5.705000           49.85            0.92         0.04059            0.48    7.615+0.000j
     93.4726733        5.710000           47.70            0.99         0.04051            0.44    9.600+0.000j
     93.4726733        5.715000           45.63            1.07         0.04045            0.40    8.094+0.000j
     93.4726733        5.720000           43.64            1.16         0.04038            0.37    9.670+0.000j
     93.4726733        5.725000           41.73            1.25         0.04031            0.34    9.904+0.000j
     93.4726733        5.730000           39.91            1.33         0.04024            0.31    9.069+0.000j
     93.4726733        5.735000           38.17            1.42         0.04017            0.28    8.459+0.000j
     93.4726733        5.740000           36.51            1.51         0.04009            0.26    9.991+0.000j
     93.4726733        5.745000           34.94            1.59         0.04003            0.24    8.841+0.000j
     93.4726733        5.750000           33.46            1.68         0.03996            0.22    8.889+0.000j
     93.4726733        5.755000           32.06            1.77         0.03991            0.21    8.660+0.000j
     93.4726733        5.760000           30.74            1.86         0.03982            0.19    7.973+0.000j
     93.4726733        5.765000           29.51            1.95         0.03976            0.18    9.026+0.000j
     93.4726733        5.770000           28.36            2.04         0.03969            0.17    9.685+0.000j
     93.4726733        5.775000           27.30            2.13         0.03962            0.17    9.398+0.000j
     93.4726733        5.780000           26.33            2.22         0.03957            0.16    8.185+0.000j
     93.4726733        5.785000           25.44            2.30         0.03951            0.16    8.528+0.000j
     93.4726733        5.790000           24.63            2.39         0.03942            0.17    9.453+0.000j
     93.4726733        5.795000           23.92            2.47         0.03935            0.17    7.941+0.000j
     93.4726733        5.800000           23.29            2.55         0.03928            0.18    8.772+0.000j
     93.4726733        5.805000           22.74            2.63         0.03922            0.19    9.914+0.000j
     93.4726733        5.810000           22.28            2.71         0.03916            0.20    8.982+0.000j
     93.4726733        5.815000           21.91            2.77         0.03910            0.21    8.971+0.000j
     93.4726733        5.820000           21.63            2.85         0.03902            0.22    8.426+0.000j
     93.4726733        5.825000           21.43            2.92         0.03895            0.24    9.008+0.000j
     93.4726733        5.830000           21.31            2.98         0.03889            0.26    7.162+0.000j
     93.4726733        5.835000           21.29            3.04         0.03882            0.28    8.282+0.000j
     93.4726733        5.840000           21.35            3.09         0.03876            0.30    8.130+0.000j
     93.4726733        5.845000           21.49            3.14         0.03871            0.32    9.772+0.000j
     93.4726733        5.850000           21.73            3.19         0.03864            0.35    8.142+0.000j
     93.4726733        5.855000           22.04            3.22         0.03857            0.37    9.735+0.000j
     93.4726733        5.860000           22.45            3.25         0.03852            0.40    9.357+0.000j
     93.4726733        5.865000           22.94            3.28         0.03846            0.43    7.039+0.000j
     93.4726733        5.870000           23.52            3.30         0.03839            0.46    9.942+0.000j
     93.4726733        5.875000           24.18            3.33         0.03833            0.49    8.491+0.000j
     93.4726733        5.880000           24.93            3.33         0.03827            0.53    8.087+0.000j
     93.4726733        5.885000           25.76            3.34         0.03821            0.56    9.984+0.000j
     93.4726733        5.890000           26.68            3.34         0.03816            0.60    8.579+0.000j
     93.4726733        5.895000           27.68            3.32         0.03809            0.64    9.949+0.000j
     93.4726733        5.900000           28.77            3.31         0.03803            0.67    7.173+0.000j
     93.4726733        5.905000           29.94            3.28         0.03798            0.71    9.664+0.000j
     93.4726733        5.910000           31.19            3.25         0.03792            0.75    9.809+0.000j
     93.4726733        5.915000           32.53            3.21         0.03787            0.79    9.775+0.000j
     93.4726733        5.920000           33.96            3.16         0.03780            0.83    9.979+0.000j
     93.4726733        5.925000           35.46            3.12         0.03775            0.88    6.137+0.000j
     93.4726733        5.930000           37.05            3.05         0.03770            0.92    9.856+0.000j
     93.4726733        5.935000           38.72            2.98         0.03764            0.96    9.795+0.000j
     93.4726733        5.940000           40.47            2.91         0.03760            1.00    9.989+0.000j
     93.4726733        5.945000           42.31            2.83         0.03756            1.04    9.993+0.000j
     93.4726733        5.950000           44.22            2.74         0.03750            1.08    9.566+0.000j
     93.4726733        5.955000           46.22            2.66         0.03745            1.12    9.735+0.000j
     93.4726733        5.960000           48.30            2.54         0.03739            1.17    9.881+0.000j
     93.4726733        5.965000           50.46            2.44         0.03736            1.21    9.988+0.000j
     93.4726733        5.970000           52.69            2.33         0.03731            1.26    9.991+0.000j
     93.4726733        5.975000           55.01            2.21         0.03726            1.30    9.128+0.000j
     93.4726733        5.980000           57.41            2.09         0.03722            1.33    8.921+0.000j
     93.4726733        5.985000           59.88            1.98         0.03718            1.37    9.988+0.000j
     93.4726733        5.990000           62.44            1.85         0.03714            1.41   10.000+0.000j
     93.4726733        5.995000           65.07            1.74         0.03711            1.45    9.819+0.000j
     93.4726733        6.000000           67.78            1.60         0.03708            1.48    9.438+0.000j
     93.4726733        6.005000           70.57            1.47         0.03704            1.52    9.935+0.000j
     93.4726733        6.010000           73.44            1.35         0.03700            1.55    9.630+0.000j
     93.4726733        6.015000           76.38            1.22         0.03698            1.58    9.493+0.000j
     93.4726733        6.020000           79.41            1.09         0.03695            1.61    9.991+0.000j
     93.4726733        6.025000           82.51            0.98         0.03692            1.63    9.822+0.000j
     93.4726733        6.030000           85.69            0.85         0.03690            1.67    9.972+0.000j
     93.4726733        6.035000           88.94            0.73         0.03687            1.70    9.087+0.000j
     93.4726733        6.040000           92.28            0.63         0.03684            1.72    9.572+0.000j
     93.4726733        6.045000           95.69            0.52         0.03684            1.73    9.835+0.000j
     93.4726733        6.050000           99.18            0.43         0.03683            1.75    9.658+0.000j
