             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.7358911        4.900000          455.93           25.07         0.05343           70.14    1.435+0.000j
      4.7358911        4.912000          471.75           25.48         0.05355           71.38    1.191+0.000j
      4.7358911        4.924000          487.90           25.92         0.05366           72.52    1.345+0.000j
      4.7358911        4.936000          504.34           26.39         0.05377           73.58    2.193+0.000j
      4.7358911        4.948000          521.09           26.89         0.05387           74.61    1.944+0.000j
      4.7358911        4.960000          538.12           27.42         0.05397           75.58    1.368+0.000j
      4.7358911        4.972000          555.43           27.99         0.05406           76.42    1.913+0.000j
      4.7358911        4.984000          573.00           28.58         0.05414           77.19    3.162+0.000j
      4.7358911        4.996000          590.82           29.21         0.05421           77.91    1.183+0.000j
      4.7358911        5.008000          608.89           29.88         0.05428           78.51    6.763+0.000j
      4.7358911        5.020000          627.18           30.57         0.05434           79.04    7.998+0.000j
      4.7358911        5.032000          645.69           31.30         0.05440           79.51    1.513+0.000j
      4.7358911        5.044000          664.40           32.07         0.05445           79.89    1.063+0.000j
      4.7358911        5.056000          683.30           32.87         0.05450           80.19    1.144+0.000j
      4.7358911        5.068000          702.38           33.71         0.05454           80.42    9.981+0.000j
      4.7358911        5.080000          721.62           34.58         0.05458           80.60    5.317+0.000j
      4.7358911        5.092000          741.01           35.49         0.05460           80.64    5.878+0.000j
      4.7358911        5.104000          760.54           36.43         0.05463           80.70    2.831+0.000j
      4.7358911        5.116000          780.19           37.42         0.05465           80.61    4.802+0.000j
      4.7358911        5.128000          799.96           38.44         0.05465           80.51    1.015+0.000j
      4.7358911        5.140000          819.82           39.50         0.05466           80.20    1.002+0.000j
      4.7358911        5.152000          839.76           40.60         0.05467           80.02    2.584+0.000j
      4.7358911        5.164000          859.78           41.74         0.05467           79.77    1.001+0.000j
      4.7358911        5.176000          879.85           42.92         0.05467           79.39    1.003+0.000j
      4.7358911        5.188000          899.97           44.14         0.05465           78.96    1.006+0.000j
      4.7368812        4.000000          128.81           78.51         0.03961            0.16    2.658+0.000j
      4.7368812        4.012000          126.22           76.42         0.03971            0.16    1.236+0.000j
      4.7368812        4.024000          123.71           74.38         0.03981            0.17    8.261+0.000j
      4.7368812        4.036000          121.27           72.38         0.03993            0.18    1.341+0.000j
      4.7368812        4.048000          118.91           70.42         0.04004            0.20    9.754+0.000j
      4.7368812        4.060000          116.63           68.51         0.04015            0.23    1.455+0.000j
      4.7368812        4.072000          114.44           66.65         0.04027            0.27    6.366+0.000j
      4.7368812        4.084000          112.33           64.82         0.04041            0.32    1.687+0.000j
      4.7368812        4.096000          110.31           63.05         0.04053            0.38    9.948+0.000j
      4.7368812        4.108000          108.39           61.31         0.04065            0.45    3.465+0.000j
      4.7368812        4.120000          106.56           59.62         0.04078            0.53    9.620+0.000j
      4.7368812        4.132000          104.82           57.97         0.04091            0.63    1.036+0.000j
      4.7368812        4.144000          103.19           56.37         0.04105            0.74    2.205+0.000j
      4.7368812        4.156000          101.67           54.80         0.04120            0.87    1.040+0.000j
      4.7368812        4.168000          100.25           53.28         0.04134            1.01    3.130+0.000j
      4.7368812        4.180000           98.95           51.80         0.04149            1.16    1.746+0.000j
      4.7368812        4.192000           97.76           50.36         0.04164            1.34    2.105+0.000j
      4.7368812        4.204000           96.70           48.96         0.04179            1.54    1.006+0.000j
      4.7368812        4.216000           95.76           47.60         0.04195            1.76    2.053+0.000j
      4.7368812        4.228000           94.94           46.28         0.04211            2.00    1.153+0.000j
      4.7368812        4.240000           94.27           45.00         0.04228            2.26    6.963+0.000j
      4.7368812        4.252000           93.73           43.76         0.04245            2.56    1.502+0.000j
      4.7368812        4.264000           93.34           42.56         0.04262            2.86    2.080+0.000j
      4.7368812        4.276000           93.09           41.39         0.04280            3.21    1.834+0.000j
      4.7368812        4.288000           93.00           40.27         0.04298            3.58    1.013+0.000j
      4.7368812        4.300000           93.07           39.17         0.04315            3.98    4.938+0.000j
      4.7368812        4.312000           93.31           38.12         0.04335            4.42    9.085+0.000j
      4.7368812        4.324000           93.72           37.10         0.04354            4.88    1.000+0.000j
      4.7368812        4.336000           94.31           36.12         0.04373            5.39    3.238+0.000j
      4.7368812        4.348000           95.08           35.17         0.04393            5.93    6.943+0.000j
      4.7368812        4.360000           96.04           34.26         0.04412            6.51    1.018+0.000j
      4.7368812        4.372000           97.20           33.38         0.04433            7.13    9.520+0.000j
      4.7368812        4.384000           98.56           32.54         0.04454            7.79    1.434+0.000j
      4.7368812        4.396000          100.13           31.73         0.04474            8.50    1.000+0.000j
      4.7368812        4.408000          101.92           30.95         0.04495            9.25    8.031+0.000j
      4.7368812        4.420000          103.94           30.21         0.04517           10.04    6.040+0.000j
      4.7368812        4.432000          106.18           29.49         0.04539           10.88    1.574+0.000j
      4.7368812        4.444000          108.67           28.81         0.04561           11.76    1.240+0.000j
      4.7368812        4.456000          111.40           28.16         0.04583           12.71    9.999+0.000j
      4.7368812        4.468000          114.39           27.55         0.04605           13.69    1.000+0.000j
      4.7368812        4.480000          117.64           26.96         0.04628           14.73    1.590+0.000j
      4.7368812        4.492000          121.16           26.40         0.04651           15.82    1.884+0.000j
      4.7368812        4.504000          124.95           25.87         0.04674           16.96    3.457+0.000j
      4.7368812        4.516000          129.03           25.37         0.04697           18.16    1.964+0.000j
      4.7368812        4.528000          133.40           24.90         0.04720           19.41    1.759+0.000j
      4.7368812        4.540000          138.07           24.46         0.04743           20.69    9.996+0.000j
      4.7368812        4.552000          143.05           24.05         0.04767           22.04    9.735+0.000j
      4.7368812        4.564000          148.34           23.66         0.04790           23.45    3.250+0.000j
      4.7368812        4.576000          153.95           23.31         0.04813           24.88    3.763+0.000j
      4.7368812        4.588000          159.89           22.98         0.04836           26.37    3.180+0.000j
      4.7368812        4.600000          166.17           22.67         0.04859           27.90    9.985+0.000j
      4.7368812        4.612000          172.78           22.40         0.04883           29.49    1.146+0.000j
      4.7368812        4.624000          179.74           22.15         0.04906           31.11    9.999+0.000j
      4.7368812        4.636000          187.06           21.93         0.04929           32.76    1.019+0.000j
      4.7368812        4.648000          194.74           21.73         0.04951           34.44    9.287+0.000j
      4.7368812        4.660000          202.77           21.56         0.04974           36.19    1.289+0.000j
      4.7368812        4.672000          211.18           21.42         0.04996           37.93    4.630+0.000j
      4.7368812        4.684000          219.96           21.30         0.05019           39.70    1.026+0.000j
      4.7368812        4.696000          229.12           21.21         0.05040           41.49    9.937+0.000j
      4.7368812        4.708000          238.65           21.15         0.05062           43.31    1.068+0.000j
      4.7368812        4.720000          248.57           21.11         0.05083           45.12    1.001+0.000j
      4.7368812        4.732000          258.87           21.10         0.05103           46.92    1.873+0.000j
      4.7368812        4.744000          269.56           21.12         0.05124           48.76    1.039+0.000j
      4.7368812        4.756000          280.64           21.16         0.05143           50.58    1.000+0.000j
      4.7368812        4.768000          292.10           21.22         0.05163           52.39    1.001+0.000j
      4.7368812        4.780000          303.95           21.32         0.05182           54.19    3.296+0.000j
      4.7368812        4.792000          316.18           21.44         0.05201           55.95    4.753+0.000j
      4.7368812        4.804000          328.80           21.59         0.05219           57.69    1.001+0.000j
      4.7368812        4.816000          341.80           21.76         0.05236           59.42    1.600+0.000j
      4.7368812        4.828000          355.17           21.96         0.05253           61.09    9.994+0.000j
      4.7368812        4.840000          368.92           22.19         0.05269           62.73    1.058+0.000j
      4.7368812        4.852000          383.04           22.45         0.05285           64.30    1.484+0.000j
      4.7368812        4.864000          397.52           22.74         0.05300           65.84    9.794+0.000j
      4.7368812        4.876000          412.36           23.06         0.05314           67.32    9.453+0.000j
      4.7368812        4.888000          427.55           23.40         0.05328           68.73    1.012+0.000j
      4.7368812        4.900000          443.08           23.77         0.05341           70.14    3.539+0.000j
      4.7368812        4.912000          458.94           24.18         0.05353           71.36    1.721+0.000j
      4.7368812        4.924000          475.13           24.61         0.05365           72.57    9.145+0.000j
      4.7368812        4.936000          491.64           25.07         0.05376           73.71    8.204+0.000j
      4.7368812        4.948000          508.45           25.57         0.05387           74.70    2.516+0.000j
      4.7368812        4.960000          525.56           26.10         0.05397           75.76    3.238+0.000j
      4.7368812        4.972000          542.95           26.66         0.05405           76.64    8.294+0.000j
      4.7368812        4.984000          560.62           27.25         0.05414           77.46    1.392+0.000j
      4.7368812        4.996000          578.54           27.87         0.05422           78.21    1.229+0.000j
      4.7368812        5.008000          596.72           28.53         0.05430           78.89    3.094+0.000j
      4.7368812        5.020000          615.13           29.22         0.05436           79.42    2.088+0.000j
      4.7368812        5.032000          633.77           29.94         0.05442           79.93    1.005+0.000j
      4.7368812        5.044000          652.61           30.70         0.05447           80.30    6.277+0.000j
      4.7368812        5.056000          671.65           31.50         0.05450           80.57    2.959+0.000j
      4.7368812        5.068000          690.88           32.33         0.05456           80.89    4.923+0.000j
      4.7368812        5.080000          710.27           33.20         0.05461           81.05    9.760+0.000j
      4.7368812        5.092000          729.82           34.10         0.05462           81.13    1.002+0.000j
      4.7368812        5.104000          749.51           35.04         0.05465           81.18    1.311+0.000j
      4.7368812        5.116000          769.34           36.02         0.05467           81.14    1.001+0.000j
      4.7368812        5.128000          789.27           37.04         0.05469           81.03    2.340+0.000j
      4.7368812        5.140000          809.31           38.09         0.05469           80.85    1.338+0.000j
      4.7368812        5.152000          829.43           39.19         0.05470           80.54    6.223+0.000j
      4.7368812        5.164000          849.63           40.32         0.05470           80.27    1.003+0.000j
      4.7368812        5.176000          869.90           41.49         0.05470           79.98    2.500+0.000j
      4.7368812        5.188000          890.21           42.71         0.05469           79.53    2.998+0.000j
      4.7378713        4.000000          125.75           77.14         0.03933            0.19    1.401+0.000j
      4.7378713        4.012000          123.07           75.05         0.03944            0.18    1.853+0.000j
      4.7378713        4.024000          120.46           73.00         0.03954            0.17    1.221+0.000j
      4.7378713        4.036000          117.93           71.00         0.03965            0.16    1.039+0.000j
      4.7378713        4.048000          115.47           69.05         0.03977            0.16    1.000+0.000j
      4.7378713        4.060000          113.09           67.13         0.03988            0.18    3.392+0.000j
      4.7378713        4.072000          110.80           65.27         0.04000            0.20    4.086+0.000j
      4.7378713        4.084000          108.58           63.45         0.04012            0.22    1.371+0.000j
      4.7378713        4.096000          106.46           61.67         0.04024            0.26    1.303+0.000j
      4.7378713        4.108000          104.42           59.94         0.04037            0.31    1.172+0.000j
      4.7378713        4.120000          102.48           58.25         0.04050            0.37    1.858+0.000j
      4.7378713        4.132000          100.63           56.60         0.04064            0.44    1.113+0.000j
      4.7378713        4.144000           98.88           55.00         0.04076            0.53    1.611+0.000j
      4.7378713        4.156000           97.23           53.43         0.04091            0.63    3.858+0.000j
      4.7378713        4.168000           95.69           51.91         0.04106            0.75    2.409+0.000j
      4.7378713        4.180000           94.26           50.44         0.04120            0.88    1.009+0.000j
      4.7378713        4.192000           92.94           49.00         0.04136            1.03    9.499+0.000j
      4.7378713        4.204000           91.74           47.60         0.04151            1.20    2.947+0.000j
      4.7378713        4.216000           90.67           46.25         0.04167            1.39    2.303+0.000j
      4.7378713        4.228000           89.71           44.93         0.04183            1.60    1.044+0.000j
      4.7378713        4.240000           88.90           43.65         0.04200            1.83    3.694+0.000j
      4.7378713        4.252000           88.21           42.42         0.04217            2.09    3.593+0.000j
      4.7378713        4.264000           87.67           41.22         0.04234            2.37    2.455+0.000j
      4.7378713        4.276000           87.28           40.05         0.04252            2.68    1.001+0.000j
      4.7378713        4.288000           87.03           38.93         0.04270            3.02    1.018+0.000j
      4.7378713        4.300000           86.95           37.84         0.04288            3.39    2.620+0.000j
      4.7378713        4.312000           87.02           36.80         0.04307            3.79    1.068+0.000j
      4.7378713        4.324000           87.27           35.78         0.04326            4.23    1.000+0.000j
      4.7378713        4.336000           87.69           34.80         0.04346            4.70    1.070+0.000j
      4.7378713        4.348000           88.29           33.86         0.04366            5.21    2.970+0.000j
      4.7378713        4.360000           89.09           32.95         0.04386            5.76    1.647+0.000j
      4.7378713        4.372000           90.07           32.08         0.04407            6.34    1.000+0.000j
      4.7378713        4.384000           91.26           31.24         0.04427            6.97    2.396+0.000j
      4.7378713        4.396000           92.66           30.44         0.04449            7.65    1.000+0.000j
      4.7378713        4.408000           94.27           29.67         0.04470            8.36    5.918+0.000j
      4.7378713        4.420000           96.10           28.93         0.04492            9.13    1.370+0.000j
      4.7378713        4.432000           98.17           28.22         0.04514            9.94    1.200+0.000j
      4.7378713        4.444000          100.47           27.54         0.04536           10.80    1.366+0.000j
      4.7378713        4.456000          103.02           26.90         0.04559           11.71    9.993+0.000j
      4.7378713        4.468000          105.82           26.28         0.04582           12.68    1.221+0.000j
      4.7378713        4.480000          108.89           25.70         0.04604           13.69    5.096+0.000j
      4.7378713        4.492000          112.22           25.15         0.04628           14.76    1.084+0.000j
      4.7378713        4.504000          115.83           24.62         0.04651           15.88    1.000+0.000j
      4.7378713        4.516000          119.73           24.13         0.04675           17.07    1.557+0.000j
      4.7378713        4.528000          123.91           23.66         0.04698           18.30    1.001+0.000j
      4.7378713        4.540000          128.40           23.22         0.04722           19.57    1.377+0.000j
      4.7378713        4.552000          133.20           22.81         0.04746           20.91    3.414+0.000j
      4.7378713        4.564000          138.31           22.43         0.04769           22.28    3.037+0.000j
      4.7378713        4.576000          143.74           22.08         0.04794           23.74    1.094+0.000j
      4.7378713        4.588000          149.51           21.75         0.04818           25.23    9.997+0.000j
      4.7378713        4.600000          155.61           21.45         0.04842           26.77    9.998+0.000j
      4.7378713        4.612000          162.06           21.18         0.04865           28.36    1.001+0.000j
      4.7378713        4.624000          168.86           20.93         0.04889           29.99    1.669+0.000j
      4.7378713        4.636000          176.02           20.71         0.04913           31.66    3.234+0.000j
      4.7378713        4.648000          183.54           20.52         0.04936           33.37    1.825+0.000j
      4.7378713        4.660000          191.43           20.35         0.04959           35.12    1.116+0.000j
      4.7378713        4.672000          199.69           20.21         0.04982           36.88    1.040+0.000j
      4.7378713        4.684000          208.33           20.09         0.05005           38.69    1.293+0.000j
      4.7378713        4.696000          217.36           20.00         0.05027           40.52    1.193+0.000j
      4.7378713        4.708000          226.77           19.94         0.05050           42.37    1.000+0.000j
      4.7378713        4.720000          236.57           19.90         0.05072           44.22    1.197+0.000j
      4.7378713        4.732000          246.76           19.89         0.05093           46.08    4.728+0.000j
      4.7378713        4.744000          257.35           19.90         0.05114           47.97    1.851+0.000j
      4.7378713        4.756000          268.33           19.94         0.05135           49.83    2.616+0.000j
      4.7378713        4.768000          279.71           20.00         0.05155           51.69    1.226+0.000j
      4.7378713        4.780000          291.48           20.09         0.05174           53.54    2.613+0.000j
      4.7378713        4.792000          303.65           20.21         0.05194           55.36    3.714+0.000j
      4.7378713        4.804000          316.21           20.36         0.05212           57.16    6.767+0.000j
      4.7378713        4.816000          329.16           20.53         0.05230           58.94    1.530+0.000j
      4.7378713        4.828000          342.50           20.73         0.05247           60.66    1.780+0.000j
      4.7378713        4.840000          356.22           20.95         0.05264           62.35    7.712+0.000j
      4.7378713        4.852000          370.32           21.21         0.05281           63.99    1.013+0.000j
      4.7378713        4.864000          384.79           21.49         0.05296           65.59    1.029+0.000j
      4.7378713        4.876000          399.63           21.80         0.05311           67.14    7.766+0.000j
      4.7378713        4.888000          414.83           22.14         0.05325           68.59    1.001+0.000j
      4.7378713        4.900000          430.39           22.51         0.05339           70.01    1.110+0.000j
      4.7378713        4.912000          446.29           22.91         0.05351           71.33    1.007+0.000j
      4.7378713        4.924000          462.52           23.34         0.05364           72.62    3.565+0.000j
      4.7378713        4.936000          479.08           23.79         0.05376           73.79    3.912+0.000j
      4.7378713        4.948000          495.96           24.28         0.05386           74.91    1.468+0.000j
      4.7378713        4.960000          513.14           24.80         0.05397           75.89    7.329+0.000j
      4.7378713        4.972000          530.61           25.36         0.05407           76.87    1.141+0.000j
      4.7378713        4.984000          548.37           25.94         0.05414           77.73    1.270+0.000j
      4.7378713        4.996000          566.39           26.56         0.05422           78.41    1.028+0.000j
      4.7378713        5.008000          584.68           27.21         0.05430           79.18    2.800+0.000j
      4.7378713        5.020000          603.20           27.90         0.05436           79.82    1.418+0.000j
      4.7378713        5.032000          621.96           28.61         0.05443           80.32    1.360+0.000j
      4.7378713        5.044000          640.94           29.37         0.05449           80.74    1.481+0.000j
      4.7378713        5.056000          660.12           30.16         0.05454           81.14    1.000+0.000j
      4.7378713        5.068000          679.49           30.98         0.05459           81.38    1.015+0.000j
      4.7378713        5.080000          699.03           31.84         0.05461           81.54    9.942+0.000j
      4.7378713        5.092000          718.74           32.74         0.05465           81.62    3.350+0.000j
      4.7378713        5.104000          738.59           33.68         0.05468           81.73    3.085+0.000j
      4.7378713        5.116000          758.58           34.65         0.05470           81.68    9.660+0.000j
      4.7378713        5.128000          778.69           35.66         0.05471           81.54    3.130+0.000j
      4.7378713        5.140000          798.90           36.71         0.05473           81.40    1.552+0.000j
      4.7378713        5.152000          819.20           37.80         0.05473           81.17    7.374+0.000j
      4.7378713        5.164000          839.59           38.93         0.05474           80.86    9.806+0.000j
      4.7378713        5.176000          860.03           40.10         0.05472           80.48    3.270+0.000j
      4.7378713        5.188000          880.53           41.31         0.05473           80.10    3.100+0.000j
      4.7388614        4.000000          123.06           75.80         0.03906            0.26    4.838+0.000j
      4.7388614        4.012000          120.29           73.70         0.03918            0.23    1.270+0.000j
      4.7388614        4.024000          117.60           71.65         0.03927            0.20    1.357+0.000j
      4.7388614        4.036000          114.97           69.65         0.03937            0.18    4.384+0.000j
      4.7388614        4.048000          112.42           67.69         0.03949            0.17    2.805+0.000j
      4.7388614        4.060000          109.94           65.78         0.03960            0.16    7.688+0.000j
      4.7388614        4.072000          107.54           63.91         0.03972            0.16    2.026+0.000j
      4.7388614        4.084000          105.23           62.09         0.03984            0.17    4.793+0.000j
      4.7388614        4.096000          103.00           60.32         0.03996            0.19    9.998+0.000j
      4.7388614        4.108000          100.85           58.58         0.04009            0.22    1.892+0.000j
      4.7388614        4.120000           98.79           56.90         0.04022            0.25    8.236+0.000j
      4.7388614        4.132000           96.83           55.25         0.04035            0.30    1.576+0.000j
      4.7388614        4.144000           94.96           53.65         0.04049            0.37    1.227+0.000j
      4.7388614        4.156000           93.20           52.09         0.04062            0.44    2.438+0.000j
      4.7388614        4.168000           91.53           50.57         0.04077            0.53    1.339+0.000j
      4.7388614        4.180000           89.97           49.10         0.04091            0.63    4.154+0.000j
      4.7388614        4.192000           88.53           47.66         0.04107            0.76    5.683+0.000j
      4.7388614        4.204000           87.20           46.27         0.04122            0.90    1.065+0.000j
      4.7388614        4.216000           85.98           44.91         0.04138            1.06    3.260+0.000j
      4.7388614        4.228000           84.89           43.60         0.04154            1.24    9.972+0.000j
      4.7388614        4.240000           83.93           42.33         0.04171            1.44    3.179+0.000j
      4.7388614        4.252000           83.11           41.09         0.04188            1.67    1.544+0.000j
      4.7388614        4.264000           82.42           39.90         0.04205            1.92    3.091+0.000j
      4.7388614        4.276000           81.87           38.74         0.04223            2.20    1.372+0.000j
      4.7388614        4.288000           81.47           37.62         0.04241            2.50    1.002+0.000j
      4.7388614        4.300000           81.23           36.54         0.04260            2.84    2.596+0.000j
      4.7388614        4.312000           81.15           35.50         0.04279            3.21    1.071+0.000j
      4.7388614        4.324000           81.23           34.49         0.04298            3.62    1.505+0.000j
      4.7388614        4.336000           81.49           33.52         0.04318            4.05    3.201+0.000j
      4.7388614        4.348000           81.92           32.58         0.04338            4.52    5.605+0.000j
      4.7388614        4.360000           82.54           31.68         0.04359            5.03    5.824+0.000j
      4.7388614        4.372000           83.35           30.81         0.04379            5.59    2.467+0.000j
      4.7388614        4.384000           84.36           29.98         0.04401            6.19    4.240+0.000j
      4.7388614        4.396000           85.58           29.18         0.04422            6.82    2.133+0.000j
      4.7388614        4.408000           87.01           28.41         0.04444            7.50    2.645+0.000j
      4.7388614        4.420000           88.67           27.67         0.04466            8.24    1.131+0.000j
      4.7388614        4.432000           90.55           26.97         0.04488            9.02    1.186+0.000j
      4.7388614        4.444000           92.67           26.30         0.04511            9.85    2.056+0.000j
      4.7388614        4.456000           95.03           25.66         0.04534           10.73    1.894+0.000j
      4.7388614        4.468000           97.65           25.05         0.04557           11.67    2.666+0.000j
      4.7388614        4.480000          100.52           24.47         0.04580           12.66    9.985+0.000j
      4.7388614        4.492000          103.67           23.92         0.04605           13.72    1.003+0.000j
      4.7388614        4.504000          107.09           23.40         0.04628           14.80    1.013+0.000j
      4.7388614        4.516000          110.79           22.91         0.04652           15.96    1.737+0.000j
      4.7388614        4.528000          114.79           22.45         0.04677           17.18    8.495+0.000j
      4.7388614        4.540000          119.09           22.02         0.04701           18.44    4.411+0.000j
      4.7388614        4.552000          123.70           21.61         0.04725           19.77    1.039+0.000j
      4.7388614        4.564000          128.63           21.23         0.04749           21.14    1.056+0.000j
      4.7388614        4.576000          133.88           20.88         0.04774           22.58    1.341+0.000j
      4.7388614        4.588000          139.47           20.56         0.04799           24.08    2.829+0.000j
      4.7388614        4.600000          145.39           20.26         0.04823           25.62    4.873+0.000j
      4.7388614        4.612000          151.67           19.99         0.04848           27.21    2.363+0.000j
      4.7388614        4.624000          158.30           19.75         0.04872           28.83    3.393+0.000j
      4.7388614        4.636000          165.29           19.53         0.04896           30.53    3.365+0.000j
      4.7388614        4.648000          172.65           19.34         0.04920           32.25    9.987+0.000j
      4.7388614        4.660000          180.38           19.17         0.04945           34.03    9.872+0.000j
      4.7388614        4.672000          188.49           19.03         0.04968           35.83    1.000+0.000j
      4.7388614        4.684000          196.99           18.91         0.04991           37.66    9.967+0.000j
      4.7388614        4.696000          205.87           18.82         0.05014           39.52    1.003+0.000j
      4.7388614        4.708000          215.15           18.76         0.05037           41.39    1.043+0.000j
      4.7388614        4.720000          224.83           18.72         0.05060           43.30    5.074+0.000j
      4.7388614        4.732000          234.91           18.70         0.05082           45.21    2.117+0.000j
      4.7388614        4.744000          245.38           18.72         0.05104           47.14    6.223+0.000j
      4.7388614        4.756000          256.26           18.75         0.05125           49.04    1.171+0.000j
      4.7388614        4.768000          267.55           18.82         0.05146           50.94    1.266+0.000j
      4.7388614        4.780000          279.24           18.91         0.05166           52.86    2.725+0.000j
      4.7388614        4.792000          291.33           19.02         0.05186           54.72    3.540+0.000j
      4.7388614        4.804000          303.83           19.16         0.05205           56.57    1.490+0.000j
      4.7388614        4.816000          316.73           19.33         0.05224           58.43    9.263+0.000j
      4.7388614        4.828000          330.02           19.53         0.05246           60.26    3.758+0.000j
      4.7388614        4.840000          343.71           19.75         0.05259           61.94    1.075+0.000j
      4.7388614        4.852000          357.78           20.00         0.05276           63.65    3.513+0.000j
      4.7388614        4.864000          372.24           20.28         0.05291           65.28    1.409+0.000j
      4.7388614        4.876000          387.08           20.58         0.05307           66.89    1.026+0.000j
      4.7388614        4.888000          402.29           20.92         0.05322           68.42    1.159+0.000j
      4.7388614        4.900000          417.86           21.28         0.05336           69.89    1.131+0.000j
      4.7388614        4.912000          433.79           21.67         0.05350           71.29    1.814+0.000j
      4.7388614        4.924000          450.06           22.09         0.05362           72.61    1.093+0.000j
      4.7388614        4.936000          466.67           22.55         0.05375           73.85    2.169+0.000j
      4.7388614        4.948000          483.60           23.03         0.05386           75.05    9.085+0.000j
      4.7388614        4.960000          500.85           23.55         0.05396           76.09    1.002+0.000j
      4.7388614        4.972000          518.40           24.09         0.05406           77.07    1.164+0.000j
      4.7388614        4.984000          536.24           24.67         0.05415           77.97    5.096+0.000j
      4.7388614        4.996000          554.36           25.28         0.05423           78.79    1.801+0.000j
      4.7388614        5.008000          572.75           25.93         0.05431           79.50    1.091+0.000j
      4.7388614        5.020000          591.39           26.60         0.05439           80.13    1.342+0.000j
      4.7388614        5.032000          610.27           27.32         0.05445           80.71    1.000+0.000j
      4.7388614        5.044000          629.37           28.06         0.05451           81.17    1.144+0.000j
      4.7388614        5.056000          648.69           28.85         0.05456           81.50    1.004+0.000j
      4.7388614        5.068000          668.20           29.67         0.05460           81.83    8.497+0.000j
      4.7388614        5.080000          687.89           30.52         0.05465           82.08    1.047+0.000j
      4.7388614        5.092000          707.75           31.41         0.05468           82.16    6.148+0.000j
      4.7388614        5.104000          727.77           32.34         0.05470           82.21    7.213+0.000j
      4.7388614        5.116000          747.92           33.31         0.05473           82.20    1.000+0.000j
      4.7388614        5.128000          768.20           34.31         0.05474           82.10    1.002+0.000j
      4.7388614        5.140000          788.59           35.36         0.05474           81.87    9.962+0.000j
      4.7388614        5.152000          809.07           36.44         0.05476           81.71    1.792+0.000j
      4.7388614        5.164000          829.63           37.57         0.05477           81.44    1.001+0.000j
      4.7388614        5.176000          850.26           38.73         0.05477           81.05    1.609+0.000j
      4.7388614        5.188000          870.95           39.94         0.05475           80.63    1.080+0.000j
      4.7398515        4.000000          120.75           74.47         0.03878            0.37    2.159+0.000j
      4.7398515        4.012000          117.89           72.37         0.03889            0.33    9.408+0.000j
      4.7398515        4.024000          115.11           70.32         0.03899            0.29    3.449+0.000j
      4.7398515        4.036000          112.39           68.32         0.03909            0.25    2.668+0.000j
      4.7398515        4.048000          109.74           66.36         0.03921            0.22    4.342+0.000j
      4.7398515        4.060000          107.17           64.45         0.03932            0.19    3.887+0.000j
      4.7398515        4.072000          104.67           62.58         0.03944            0.17    4.454+0.000j
      4.7398515        4.084000          102.26           60.76         0.03956            0.16    1.878+0.000j
      4.7398515        4.096000           99.92           58.98         0.03967            0.16    1.599+0.000j
      4.7398515        4.108000           97.67           57.25         0.03980            0.17    8.394+0.000j
      4.7398515        4.120000           95.50           55.57         0.03993            0.18    9.882+0.000j
      4.7398515        4.132000           93.43           53.92         0.04006            0.21    1.002+0.000j
      4.7398515        4.144000           91.44           52.32         0.04020            0.25    2.945+0.000j
      4.7398515        4.156000           89.56           50.76         0.04033            0.30    1.002+0.000j
      4.7398515        4.168000           87.77           49.25         0.04048            0.36    1.117+0.000j
      4.7398515        4.180000           86.09           47.78         0.04062            0.44    1.685+0.000j
      4.7398515        4.192000           84.52           46.35         0.04078            0.54    1.353+0.000j
      4.7398515        4.204000           83.05           44.96         0.04093            0.65    1.747+0.000j
      4.7398515        4.216000           81.71           43.61         0.04109            0.78    1.012+0.000j
      4.7398515        4.228000           80.48           42.30         0.04125            0.93    6.038+0.000j
      4.7398515        4.240000           79.38           41.03         0.04142            1.10    3.879+0.000j
      4.7398515        4.252000           78.41           39.80         0.04159            1.30    6.630+0.000j
      4.7398515        4.264000           77.57           38.61         0.04176            1.52    1.276+0.000j
      4.7398515        4.276000           76.87           37.46         0.04194            1.76    1.096+0.000j
      4.7398515        4.288000           76.32           36.34         0.04212            2.03    2.433+0.000j
      4.7398515        4.300000           75.92           35.27         0.04231            2.34    5.397+0.000j
      4.7398515        4.312000           75.68           34.23         0.04251            2.67    1.659+0.000j
      4.7398515        4.324000           75.60           33.22         0.04270            3.03    1.199+0.000j
      4.7398515        4.336000           75.69           32.26         0.04290            3.43    1.064+0.000j
      4.7398515        4.348000           75.95           31.33         0.04309            3.87    7.328+0.000j
      4.7398515        4.360000           76.40           30.43         0.04331            4.35    2.819+0.000j
      4.7398515        4.372000           77.04           29.57         0.04351            4.87    1.007+0.000j
      4.7398515        4.384000           77.87           28.74         0.04373            5.42    8.982+0.000j
      4.7398515        4.396000           78.91           27.94         0.04394            6.03    3.123+0.000j
      4.7398515        4.408000           80.16           27.18         0.04417            6.68    3.732+0.000j
      4.7398515        4.420000           81.63           26.45         0.04439            7.37    1.165+0.000j
      4.7398515        4.432000           83.33           25.76         0.04461            8.10    1.375+0.000j
      4.7398515        4.444000           85.26           25.09         0.04485            8.92    1.049+0.000j
      4.7398515        4.456000           87.43           24.46         0.04509            9.78    1.507+0.000j
      4.7398515        4.468000           89.86           23.85         0.04532           10.68    1.148+0.000j
      4.7398515        4.480000           92.54           23.28         0.04556           11.64    1.984+0.000j
      4.7398515        4.492000           95.49           22.73         0.04580           12.66    5.575+0.000j
