             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay
     93.4606931        6.044000          224.61            9.20         0.00028           16.68           9.915           0.000           0.000          10.762           0.000           1.653          10.302           0.000           0.000           0.000           1.289           2.304           0.000           0.000
     93.4606931        6.050000          229.73            8.61         0.00054           16.81           3.662           0.000           0.000          11.389           0.000           1.653          10.302           0.000           0.000           0.000           1.293           2.309           0.000           0.000
     93.4606931        6.056000          234.95            8.00         0.00020           16.86           9.968           0.000           0.000          12.045           0.000           1.653          10.302           0.000           0.000           0.000           1.297           2.315           0.000           0.000
     93.4606931        6.062000          240.27            7.45         0.00005           16.95           5.749           0.000           0.000          12.723           0.000           1.653          10.302           0.000           0.000           0.000           1.300           2.319           0.000           0.000
     93.4606931        6.068000          245.69            6.84         0.00035           17.00           1.005           0.000           0.000          13.431           0.000           1.653          10.302           0.000           0.000           0.000           1.304           2.324           0.000           0.000
     93.4606931        6.074000          251.21            6.25         0.00004           17.21           5.524           0.000           0.000          14.163           0.000           1.653          10.302           0.000           0.000           0.000           1.307           2.328           0.000           0.000
     93.4606931        6.080000          256.84            5.71         0.00020           17.17           9.087           0.000           0.000          14.921           0.000           1.653          10.302           0.000           0.000           0.000           1.310           2.332           0.000           0.000
     93.4606931        6.086000          262.56            5.16         0.00021           17.14           2.142           0.000           0.000          15.707           0.000           1.653          10.302           0.000           0.000           0.000           1.313           2.335           0.000           0.000
     93.4606931        6.092000          268.38            4.63         0.00268           17.04           1.001           0.000           0.000          16.519           0.000           1.653          10.302           0.000           0.000           0.000           1.324           2.338           0.000           0.000
     93.4606931        6.098000          274.31            4.13         0.00042           17.16           7.190           0.000           0.000          17.357           0.000           1.653          10.302           0.000           0.000           0.000           1.319           2.340           0.000           0.000
     93.4606931        6.104000          280.33            3.63         0.00004           17.14           1.954           0.000           0.000          18.223           0.000           1.653          10.302           0.000           0.000           0.000           1.321           2.342           0.000           0.000
     93.4606931        6.110000          286.47            3.18         0.00016           17.14           9.646           0.000           0.000          19.113           0.000           1.653          10.302           0.000           0.000           0.000           1.324           2.343           0.000           0.000
     93.4606931        6.116000          292.71            2.77         0.00089           17.14           2.524           0.000           0.000          20.028           0.000           1.653          10.302           0.000           0.000           0.000           1.326           2.343           0.000           0.000
     93.4606931        6.122000          299.05            2.34         0.00028           17.09           8.950           0.000           0.000          20.974           0.000           1.653          10.302           0.000           0.000           0.000           1.328           2.343           0.000           0.000
     93.4606931        6.128000          305.51            1.98         0.00013           17.05           1.370           0.000           0.000          21.940           0.000           1.653          10.302           0.000           0.000           0.000           1.329           2.342           0.000           0.000
     93.4606931        6.134000          312.08            1.67         0.00026           17.00           1.284           0.000           0.000          22.930           0.000           1.653          10.302           0.000           0.000           0.000           1.330           2.340           0.000           0.000
     93.4606931        6.140000          318.76            1.36         0.00046           16.94           1.228           0.000           0.000          23.947           0.000           1.653          10.302           0.000           0.000           0.000           1.331           2.338           0.000           0.000
     93.4606931        6.146000          325.57            1.08         0.00033           16.86           3.077           0.000           0.000          24.989           0.000           1.653          10.302           0.000           0.000           0.000           1.332           2.335           0.000           0.000
     93.4606931        6.152000          332.49            0.85         0.00003           16.77           3.010           0.000           0.000          26.051           0.000           1.653          10.302           0.000           0.000           0.000           1.333           2.332           0.000           0.000
     93.4606931        6.158000          339.53            0.65         0.00026           16.69           3.531           0.000           0.000          27.135           0.000           1.653          10.302           0.000           0.000           0.000           1.333           2.327           0.000           0.000
     93.4606931        6.164000          346.71            0.48         0.00168           16.54           3.786           0.000           0.000          28.241           0.000           1.653          10.302           0.000           0.000           0.000           1.338           2.321           0.000           0.000
     93.4606931        6.170000          354.01            0.35         0.00009           16.42           1.031           0.000           0.000          29.367           0.000           1.653          10.302           0.000           0.000           0.000           1.333           2.315           0.000           0.000
     93.4606931        6.176000          361.45            0.23         0.00006           16.30           5.742           0.000           0.000          30.512           0.000           1.653          10.302           0.000           0.000           0.000           1.333           2.308           0.000           0.000
     93.4606931        6.182000          369.03            0.15         0.00026           16.15           2.234           0.000           0.000          31.674           0.000           1.653          10.302           0.000           0.000           0.000           1.332           2.300           0.000           0.000
     93.4606931        6.188000          376.75            0.08         0.00001           15.99           5.719           0.000           0.000          32.854           0.000           1.653          10.302           0.000           0.000           0.000           1.331           2.291           0.000           0.000
     93.4606931        6.194000          384.62            0.04         0.00000           15.82           1.482           0.000           0.000          34.048           0.000           1.653          10.302           0.000           0.000           0.000           1.330           2.281           0.000           0.000
     93.4616832        5.600000          160.10            1.97         0.00648            7.77           6.312           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.384           0.000           0.000
     93.4616832        5.606000          156.58            2.16         0.00648            7.80           9.399           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.374           0.000           0.000
     93.4616832        5.612000          153.17            2.39         0.00648            7.88           4.120           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.361           0.000           0.000
     93.4616832        5.618000          149.87            2.56         0.00648            7.92           8.279           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.353           0.000           0.000
     93.4616832        5.624000          146.66            2.83         0.00649            8.01           6.221           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.339           0.000           0.000
     93.4616832        5.630000          143.56            3.06         0.00649            8.05           2.502           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.328           0.000           0.000
     93.4616832        5.636000          140.57            3.32         0.00649            8.14           2.572           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.317           0.000           0.000
     93.4616832        5.642000          137.69            3.55         0.00646            8.22           1.789           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.307           0.000           0.000
     93.4616832        5.648000          134.91            3.80         0.00649            8.30           3.507           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.298           0.000           0.000
     93.4616832        5.654000          132.23            4.08         0.00649            8.36           1.839           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.288           0.000           0.000
     93.4616832        5.660000          129.67            4.34         0.00649            8.49           1.829           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.279           0.000           0.000
     93.4616832        5.666000          127.22            4.61         0.00649            8.53           7.314           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.269           0.000           0.000
     93.4616832        5.672000          124.87            4.93         0.00649            8.63           9.911           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.259           0.000           0.000
     93.4616832        5.678000          122.64            5.20         0.00645            8.69           9.842           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.251           0.000           0.000
     93.4616832        5.684000          120.51            5.49         0.00649            8.76           1.011           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.242           0.000           0.000
     93.4616832        5.690000          118.50            5.80         0.00649            8.85           9.798           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.234           0.000           0.000
     93.4616832        5.696000          116.60            6.11         0.00649            8.94           1.168           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.226           0.000           0.000
     93.4616832        5.702000          114.81            6.42         0.00646            9.04           9.554           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.218           0.000           0.000
     93.4616832        5.708000          113.14            6.73         0.00649            9.13           1.863           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.210           0.000           0.000
     93.4616832        5.714000          111.58            7.05         0.00649            9.22           2.242           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.203           0.000           0.000
     93.4616832        5.720000          110.13            7.37         0.00649            9.32           1.030           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.196           0.000           0.000
     93.4616832        5.726000          108.80            7.70         0.00649            9.42           9.737           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.189           0.000           0.000
     93.4616832        5.732000          107.58            8.02         0.00649            9.52           6.917           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.183           0.000           0.000
     93.4616832        5.738000          106.48            8.37         0.00647            9.66           2.200           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.176           0.000           0.000
     93.4616832        5.744000          105.49            8.70         0.00649            9.73           1.720           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.169           0.000           0.000
     93.4616832        5.750000          104.63            9.00         0.00649            9.83           4.277           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.165           0.000           0.000
     93.4616832        5.756000          103.87            9.31         0.00646            9.94           6.267           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.160           0.000           0.000
     93.4616832        5.762000          103.24            9.66         0.00649           10.04           3.579           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.154           0.000           0.000
     93.4616832        5.768000          102.72           10.05         0.00647           10.14           5.810           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.147           0.000           0.000
     93.4616832        5.774000          102.32           10.30         0.00649           10.26           1.006           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.145           0.000           0.000
     93.4616832        5.780000          102.03           10.62         0.00649           10.36           1.001           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.141           0.000           0.000
     93.4616832        5.786000          101.87           10.93         0.00649           10.49           1.254           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.137           0.000           0.000
     93.4616832        5.792000          101.82           11.23         0.00649           10.59           4.514           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.133           0.000           0.000
     93.4616832        5.798000          101.98           11.51         0.00009           11.26           7.896           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.131           0.000           0.000
     93.4616832        5.804000          102.09           11.86         0.00649           10.83           1.761           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.126           0.000           0.000
     93.4616832        5.810000          102.40           12.11         0.00649           10.95           9.639           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.124           0.000           0.000
     93.4616832        5.816000          102.83           12.38         0.00647           11.09           3.547           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.122           0.000           0.000
     93.4616832        5.822000          103.37           12.64         0.00649           11.19           7.686           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.120           0.000           0.000
     93.4616832        5.828000          104.04           12.90         0.00649           11.31           2.796           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.118           0.000           0.000
     93.4616832        5.834000          104.82           13.10         0.00649           11.42           1.624           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.118           0.000           0.000
     93.4616832        5.840000          105.72           13.37         0.00649           11.56           1.046           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.116           0.000           0.000
     93.4616832        5.846000          106.75           13.57         0.00649           11.69           1.000           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.116           0.000           0.000
     93.4616832        5.852000          107.88           13.78         0.00645           11.82           1.712           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.115           0.000           0.000
     93.4616832        5.858000          109.14           13.95         0.00649           11.94           4.477           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.115           0.000           0.000
     93.4616832        5.864000          111.60           14.49         0.00649           12.10           5.073           0.000           0.000           1.082           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.108           0.000           0.000
     93.4616832        5.870000          113.20           14.66         0.00649           12.23           1.577           0.000           0.000           1.194           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.108           0.000           0.000
     93.4616832        5.876000          114.93           14.81         0.00643           12.37           1.952           0.000           0.000           1.316           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.109           0.000           0.000
     93.4616832        5.882000          116.78           14.96         0.00649           12.50           5.579           0.000           0.000           1.445           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.109           0.000           0.000
     93.4616832        5.888000          118.75           15.04         0.00649           12.64           1.064           0.000           0.000           1.585           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.111           0.000           0.000
     93.4616832        5.894000          120.85           15.11         0.00649           12.78           1.874           0.000           0.000           1.735           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.112           0.000           0.000
     93.4616832        5.900000          123.08           15.17         0.00649           12.91           1.148           0.000           0.000           1.894           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.114           0.000           0.000
     93.4616832        5.906000          125.42           15.18         0.00649           13.04           1.721           0.000           0.000           2.066           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.117           0.000           0.000
     93.4616832        5.912000          127.89           15.18         0.00649           13.18           2.546           0.000           0.000           2.248           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.119           0.000           0.000
     93.4616832        5.918000          130.48           15.16         0.00649           13.31           1.388           0.000           0.000           2.442           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.122           0.000           0.000
     93.4616832        5.924000          133.19           15.06         0.00649           13.45           1.772           0.000           0.000           2.650           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.126           0.000           0.000
     93.4616832        5.930000          136.02           14.98         0.00644           13.66           1.329           0.000           0.000           2.870           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.129           0.000           0.000
     93.4616832        5.936000          138.98           14.88         0.00649           14.11           1.695           0.000           0.000           3.102           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.132           0.000           0.000
     93.4616832        5.942000          142.07           14.72         0.00505           14.12           5.883           0.000           0.000           3.352           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.137           0.000           0.000
     93.4616832        5.948000          145.24           14.56         0.00642           14.00           1.266           0.000           0.000           3.616           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.141           0.000           0.000
     93.4616832        5.954000          148.55           14.54         0.00649           14.08           1.120           0.000           0.000           3.888           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.142           0.000           0.000
     93.4616832        5.960000          151.98           14.08         0.00627           14.27           1.069           0.000           0.000           4.193           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.150           0.000           0.000
     93.4616832        5.966000          155.53           13.81         0.00578           14.51           1.198           0.000           0.000           4.506           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.155           0.000           0.000
     93.4616832        5.972000          159.19           13.51         0.00491           14.78           1.903           0.000           0.000           4.837           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.161           0.000           0.000
     93.4616832        5.978000          162.97           13.18         0.00472           14.91           1.098           0.000           0.000           5.186           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.166           0.000           0.000
     93.4616832        5.984000          166.86           12.87         0.00444           15.11           1.685           0.000           0.000           5.552           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.170           0.000           0.000
     93.4616832        5.990000          170.86           12.43         0.00413           15.25           1.421           0.000           0.000           5.944           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.177           0.000           0.000
     93.4616832        5.996000          174.97           12.09         0.00375           15.47           1.520           0.000           0.000           6.348           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.181           0.000           0.000
     93.4616832        6.002000          179.19           11.61         0.00347           15.55           1.055           0.000           0.000           6.782           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.188           0.000           0.000
     93.4616832        6.008000          183.52           11.12         0.00263           15.77           1.553           0.000           0.000           7.235           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.194           0.000           0.000
     93.4616832        6.014000          187.96           10.64         0.00164           15.95           4.135           0.000           0.000           7.710           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.200           0.000           0.000
     93.4616832        6.020000          192.51           10.13         0.00003           16.08           8.869           0.000           0.000           8.208           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.206           0.000           0.000
     93.4616832        6.026000          198.16            9.68         0.00125           16.15           1.228           0.000           0.000           8.725           0.000           1.653          10.302           0.000           0.000           0.000           1.003           2.210           0.000           0.000
     93.4616832        6.032000          202.92            9.17         0.00102           16.28           1.897           0.000           0.000           9.269           0.000           1.653          10.302           0.000           0.000           0.000           1.006           2.215           0.000           0.000
     93.4616832        6.038000          206.83            9.06         0.00005           16.31           6.382           0.000           0.000           9.809           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.211           0.000           0.000
     93.4616832        6.044000          211.86            8.57         0.00091           16.38           9.683           0.000           0.000          10.396           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.214           0.000           0.000
     93.4616832        6.050000          217.83            7.55         0.00013           16.52           9.426           0.000           0.000          11.055           0.000           1.653          10.302           0.000           0.000           0.000           1.016           2.231           0.000           0.000
     93.4616832        6.056000          223.01            7.01         0.00066           16.56           1.109           0.000           0.000          11.701           0.000           1.653          10.302           0.000           0.000           0.000           1.019           2.235           0.000           0.000
     93.4616832        6.062000          228.30            6.47         0.00129           16.63           7.432           0.000           0.000          12.374           0.000           1.653          10.302           0.000           0.000           0.000           1.025           2.239           0.000           0.000
     93.4616832        6.068000          233.69            5.94         0.00016           16.68           9.962           0.000           0.000          13.073           0.000           1.653          10.302           0.000           0.000           0.000           1.024           2.243           0.000           0.000
     93.4616832        6.074000          239.18            5.42         0.00144           16.71           6.128           0.000           0.000          13.799           0.000           1.653          10.302           0.000           0.000           0.000           1.031           2.247           0.000           0.000
     93.4616832        6.080000          244.78            4.91         0.00005           16.78           4.388           0.000           0.000          14.552           0.000           1.653          10.302           0.000           0.000           0.000           1.030           2.250           0.000           0.000
     93.4616832        6.086000          250.48            4.42         0.00028           16.82           9.875           0.000           0.000          15.332           0.000           1.653          10.302           0.000           0.000           0.000           1.033           2.253           0.000           0.000
     93.4616832        6.092000          256.29            3.95         0.00001           16.82           3.148           0.000           0.000          16.139           0.000           1.653          10.302           0.000           0.000           0.000           1.035           2.255           0.000           0.000
     93.4616832        6.098000          262.21            3.49         0.00001           16.85           9.992           0.000           0.000          16.973           0.000           1.653          10.302           0.000           0.000           0.000           1.037           2.257           0.000           0.000
     93.4616832        6.104000          268.23            3.06         0.00022           16.77           9.094           0.000           0.000          17.835           0.000           1.653          10.302           0.000           0.000           0.000           1.039           2.258           0.000           0.000
     93.4616832        6.110000          274.37            2.63         0.00016           16.79           9.947           0.000           0.000          18.726           0.000           1.653          10.302           0.000           0.000           0.000           1.041           2.259           0.000           0.000
     93.4616832        6.116000          280.62            2.28         0.00043           16.81           1.032           0.000           0.000          19.639           0.000           1.653          10.302           0.000           0.000           0.000           1.043           2.258           0.000           0.000
     93.4616832        6.122000          286.98            1.91         0.00073           16.72           1.000           0.000           0.000          20.583           0.000           1.653          10.302           0.000           0.000           0.000           1.044           2.258           0.000           0.000
     93.4616832        6.128000          293.46            1.61         0.00031           16.72           1.002           0.000           0.000          21.550           0.000           1.653          10.302           0.000           0.000           0.000           1.046           2.256           0.000           0.000
     93.4616832        6.134000          300.06            1.28         0.00034           16.64           4.097           0.000           0.000          22.549           0.000           1.653          10.302           0.000           0.000           0.000           1.047           2.255           0.000           0.000
     93.4616832        6.140000          306.77            1.06         0.00051           16.58           3.093           0.000           0.000          23.564           0.000           1.653          10.302           0.000           0.000           0.000           1.048           2.251           0.000           0.000
     93.4616832        6.146000          313.62            0.84         0.00012           16.53           9.773           0.000           0.000          24.608           0.000           1.653          10.302           0.000           0.000           0.000           1.048           2.247           0.000           0.000
     93.4616832        6.152000          320.59            0.63         0.00000           16.43           1.165           0.000           0.000          25.677           0.000           1.653          10.302           0.000           0.000           0.000           1.049           2.243           0.000           0.000
     93.4616832        6.158000          327.69            0.46         0.00005           16.34           9.762           0.000           0.000          26.769           0.000           1.653          10.302           0.000           0.000           0.000           1.049           2.238           0.000           0.000
     93.4616832        6.164000          334.93            0.33         0.00020           16.21           3.286           0.000           0.000          27.883           0.000           1.653          10.302           0.000           0.000           0.000           1.049           2.232           0.000           0.000
     93.4616832        6.170000          342.30            0.22         0.00026           16.08           1.100           0.000           0.000          29.019           0.000           1.653          10.302           0.000           0.000           0.000           1.049           2.226           0.000           0.000
     93.4616832        6.176000          349.82            0.13         0.00041           15.90           9.411           0.000           0.000          30.177           0.000           1.653          10.302           0.000           0.000           0.000           1.050           2.219           0.000           0.000
     93.4616832        6.182000          357.48            0.07         0.00019           15.81           1.031           0.000           0.000          31.350           0.000           1.653          10.302           0.000           0.000           0.000           1.048           2.210           0.000           0.000
     93.4616832        6.188000          365.30            0.03         0.00019           15.64           9.994           0.000           0.000          32.543           0.000           1.653          10.302           0.000           0.000           0.000           1.047           2.200           0.000           0.000
     93.4616832        6.194000          373.26            0.01         0.00115           15.45           2.100           0.000           0.000          33.751           0.000           1.653          10.302           0.000           0.000           0.000           1.047           2.190           0.000           0.000
     93.4626733        5.600000          155.56            1.59         0.00647            7.70           9.501           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.325           0.000           0.000
     93.4626733        5.606000          151.94            1.77         0.00648            7.75           2.012           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.313           0.000           0.000
     93.4626733        5.612000          148.42            1.95         0.00648            7.81           1.681           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.301           0.000           0.000
     93.4626733        5.618000          145.01            2.14         0.00648            7.87           1.100           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.290           0.000           0.000
     93.4626733        5.624000          141.71            2.35         0.00648            7.93           1.062           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.279           0.000           0.000
     93.4626733        5.630000          138.51            2.56         0.00648            8.00           6.918           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.268           0.000           0.000
     93.4626733        5.636000          135.42            2.78         0.00649            8.06           3.754           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.258           0.000           0.000
     93.4626733        5.642000          132.43            3.00         0.00648            8.14           1.637           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.248           0.000           0.000
     93.4626733        5.648000          129.55            3.24         0.00649            8.20           1.000           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.237           0.000           0.000
     93.4626733        5.654000          126.78            3.48         0.00647            8.27           1.193           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.227           0.000           0.000
     93.4626733        5.660000          124.12            3.75         0.00649            8.34           1.089           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.216           0.000           0.000
     93.4626733        5.666000          121.57            3.98         0.00648            8.43           9.995           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.208           0.000           0.000
     93.4626733        5.672000          119.12            4.24         0.00649            8.50           1.544           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.199           0.000           0.000
     93.4626733        5.678000          116.79            4.51         0.00648            8.58           3.815           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.190           0.000           0.000
     93.4626733        5.684000          114.57            4.78         0.00649            8.67           1.966           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.181           0.000           0.000
