             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay
      4.6701470        0.720000          167.13            1.46         0.02814            3.02           2.814           0.000           0.000           0.000           0.000           1.546          10.318           0.000           0.000           0.000           0.000           2.256           0.000           0.000
      4.6701470        0.730000          175.11            1.43         0.02814            3.08           6.128           0.000           0.000           0.000           0.000           1.531          10.320           0.000           0.000           0.000           0.000           2.283           0.000           0.000
      4.6701470        0.740000          183.33            1.40         0.02814            3.13           6.803           0.000           0.000           0.000           0.000           1.529          10.320           0.000           0.000           0.000           0.000           2.309           0.000           0.000
      4.6701470        0.750000          191.78            1.38         0.02814            3.25           9.525           0.000           0.000           0.000           0.000           1.529          10.319           0.000           0.000           0.000           0.000           2.335           0.000           0.000
      4.6701470        0.760000          200.47            1.36         0.02814            3.25           6.634           0.000           0.000           0.000           0.000           1.530          10.320           0.000           0.000           0.000           0.000           2.363           0.000           0.000
      4.6701470        0.770000          209.38            1.35         0.02814            3.33           8.601           0.000           0.000           0.000           0.000           1.529          10.320           0.000           0.000           0.000           0.000           2.390           0.000           0.000
      4.6701470        0.780000          218.54            1.34         0.02815            3.40           1.951           0.000           0.000           0.000           0.000           1.556          10.318           0.000           0.000           0.000           0.000           2.418           0.000           0.000
      4.6701470        0.790000          227.88            1.34         0.02814            3.48           9.319           0.000           0.000           0.000           0.000           1.529          10.320           0.000           0.000           0.000           0.000           2.446           0.000           0.000
      4.6701470        0.800000          237.46            1.34         0.02815            3.60           3.229           0.000           0.000           0.000           0.000           1.543          10.320           0.000           0.000           0.000           0.000           2.473           0.000           0.000
      4.6701470        0.810000          247.24            1.34         0.02815            3.62           9.995           0.000           0.000           0.000           0.000           1.530          10.320           0.000           0.000           0.000           0.000           2.502           0.000           0.000
      4.6701470        0.820000          257.24            1.34         0.02815            3.71           8.740           0.000           0.000           0.000           0.000           1.529          10.321           0.000           0.000           0.000           0.000           2.532           0.000           0.000
      4.6701470        0.830000          267.45            1.35         0.02815            3.78           9.968           0.000           0.000           0.000           0.000           1.530          10.320           0.000           0.000           0.000           0.000           2.561           0.000           0.000
      4.6701470        0.840000          277.87            1.36         0.02815            3.88           9.903           0.000           0.000           0.000           0.000           1.530          10.320           0.000           0.000           0.000           0.000           2.590           0.000           0.000
      4.6701470        0.850000          288.49            1.37         0.02815            3.96           6.932           0.000           0.000           0.000           0.000           1.530          10.322           0.000           0.000           0.000           0.000           2.620           0.000           0.000
      4.6701470        0.860000          299.31            1.39         0.02815            4.01           6.561           0.000           0.000           0.000           0.000           1.530          10.323           0.000           0.000           0.000           0.000           2.650           0.000           0.000
      4.6701470        0.870000          310.33            1.40         0.02815            4.14           9.904           0.000           0.000           0.000           0.000           1.530          10.321           0.000           0.000           0.000           0.000           2.682           0.000           0.000
      4.6701470        0.880000          321.54            1.43         0.02815            4.19           9.354           0.000           0.000           0.000           0.000           1.529          10.322           0.000           0.000           0.000           0.000           2.712           0.000           0.000
      4.6701470        0.890000          332.96            1.46         0.02816            4.35           2.685           0.000           0.000           0.000           0.000           1.548          10.321           0.000           0.000           0.000           0.000           2.742           0.000           0.000
      4.6701470        0.900000          344.54            1.48         0.02815            4.42           3.458           0.000           0.000           0.000           0.000           1.542          10.322           0.000           0.000           0.000           0.000           2.774           0.000           0.000
      4.6701470        0.910000          356.31            1.52         0.02816            4.53           6.154           0.000           0.000           0.000           0.000           1.531          10.324           0.000           0.000           0.000           0.000           2.805           0.000           0.000
      4.6701470        0.920000          368.26            1.55         0.02816            4.67           7.722           0.000           0.000           0.000           0.000           1.529          10.323           0.000           0.000           0.000           0.000           2.837           0.000           0.000
      4.6701470        0.930000          380.40            1.60         0.02815            4.76           6.322           0.000           0.000           0.000           0.000           1.531          10.324           0.000           0.000           0.000           0.000           2.867           0.000           0.000
      4.6701470        0.940000          392.72            1.62         0.02816            4.84           2.353           0.000           0.000           0.000           0.000           1.551          10.322           0.000           0.000           0.000           0.000           2.903           0.000           0.000
      4.6701470        0.950000          405.19            1.68         0.02816            4.87           7.755           0.000           0.000           0.000           0.000           1.529          10.324           0.000           0.000           0.000           0.000           2.934           0.000           0.000
      4.6701470        0.960000          417.86            1.68         0.02816            5.05           2.046           0.000           0.000           0.000           0.000           1.555          10.321           0.000           0.000           0.000           0.000           2.973           0.000           0.000
      4.6701470        0.970000          430.76            1.58         0.02816            5.02           2.206           0.000           0.000           0.000           0.000           1.553          10.322           0.000           0.000           0.000           0.000           3.028           0.000           0.000
      4.6701470        0.980000          444.68            1.80         0.02816            5.20           6.347           0.000           0.000           1.040           0.000           1.531          10.325           0.000           0.000           0.000           0.000           3.038           0.000           0.000
      4.6701470        0.990000          457.83            1.85         0.02816            5.42           6.216           0.000           0.000           1.058           0.000           1.531          10.325           0.000           0.000           0.000           0.000           3.071           0.000           0.000
      4.6701470        1.000000          471.16            1.91         0.02817            5.53           2.593           0.000           0.000           1.075           0.000           1.549          10.323           0.000           0.000           0.000           0.000           3.105           0.000           0.000
      4.6701470        1.010000          484.64            2.10         0.02817            5.71           8.426           0.000           0.000           1.108           0.000           1.529          10.325           0.000           0.000           0.000           0.000           3.121           0.000           0.000
      4.6701470        1.020000          498.34            2.30         0.02817            6.20           8.506           0.000           0.000           1.140           0.000           1.529          10.325           0.000           0.000           0.000           0.000           3.137           0.000           0.000
      4.6701470        1.030000          512.29            2.52         0.02817            5.89           1.749           0.000           0.000           1.171           0.000           1.559          10.322           0.000           0.000           0.000           0.000           3.155           0.000           0.000
      4.6701470        1.040000          527.19            2.40         0.02817            6.26           9.745           0.000           0.000           1.163           0.000           1.530          10.324           0.000           0.000           0.000           1.237           3.213           0.000           0.000
      4.6701470        1.050000          540.80            2.93         0.02818            7.39           2.189           0.000           0.000           1.233           0.000           1.553          10.323           0.000           0.000           0.000           0.000           3.185           0.000           0.000
      4.6701470        1.060000          555.65            2.61         0.02817            6.57           3.082           0.000           0.000           1.196           0.000           1.545          10.325           0.000           0.000           0.000           1.420           3.277           0.000           0.000
      4.6701470        1.070000          570.06            2.68         0.02817            6.61           3.458           0.000           0.000           1.205           0.000           1.542          10.326           0.000           0.000           0.000           1.554           3.316           0.000           0.000
      4.6701470        1.080000          584.61            2.75         0.02817            7.08           9.235           0.000           0.000           1.215           0.000           1.530          10.325           0.000           0.000           0.000           1.684           3.352           0.000           0.000
      4.6701470        1.090000          599.30            2.88         0.02817            7.01           4.266           0.000           0.000           1.229           0.000           1.538          10.327           0.000           0.000           0.000           1.785           3.385           0.000           0.000
      4.6701505        0.100000          298.70          139.45         0.02810            2.74           2.968           0.000           0.000          28.254           0.000           1.544          10.304           0.000           0.000           0.000           3.619           1.297           0.000           0.000
      4.6701505        0.110000          279.19          121.43         0.02810            2.59           4.830           0.000           0.000          26.184           0.000           1.534          10.305           0.000           0.000           0.000           3.167           1.331           0.000           0.000
      4.6701505        0.120000          260.81          106.33         0.02811            2.51           1.318           0.000           0.000          24.174           0.000           1.566          10.304           0.000           0.000           0.000           2.890           1.354           0.000           0.000
      4.6701505        0.130000          243.48           93.44         0.02811            2.46           7.298           0.000           0.000          22.244           0.000           1.528          10.305           0.000           0.000           0.000           2.703           1.371           0.000           0.000
      4.6701505        0.140000          227.30           83.40         0.02811            2.45           9.976           0.000           0.000          20.371           0.000           1.529          10.305           0.000           0.000           0.000           2.661           1.376           0.000           0.000
      4.6701505        0.150000          212.21           74.05         0.02811            2.43           1.385           0.000           0.000          18.623           0.000           1.564          10.305           0.000           0.000           0.000           2.584           1.385           0.000           0.000
      4.6701505        0.160000          198.05           66.36         0.02811            2.42           9.680           0.000           0.000          16.962           0.000           1.529          10.306           0.000           0.000           0.000           2.570           1.388           0.000           0.000
      4.6701505        0.170000          184.85           59.79         0.02811            2.42           6.895           0.000           0.000          15.401           0.000           1.529          10.306           0.000           0.000           0.000           2.583           1.390           0.000           0.000
      4.6701505        0.180000          172.55           53.78         0.02810            2.43           1.120           0.000           0.000          13.957           0.000           1.570          10.305           0.000           0.000           0.000           2.576           1.393           0.000           0.000
      4.6701505        0.190000          160.99           48.45         0.02811            2.42           9.253           0.000           0.000          12.618           0.000           1.528          10.306           0.000           0.000           0.000           2.570           1.397           0.000           0.000
      4.6701505        0.200000          150.23           43.93         0.02811            2.43           4.805           0.000           0.000          11.371           0.000           1.534          10.307           0.000           0.000           0.000           2.591           1.398           0.000           0.000
      4.6701505        0.210000          140.21           39.88         0.02811            2.42           1.034           0.000           0.000          10.224           0.000           1.573          10.306           0.000           0.000           0.000           2.608           1.399           0.000           0.000
      4.6701505        0.220000          130.81           35.99         0.02811            2.43           2.101           0.000           0.000           9.183           0.000           1.553          10.307           0.000           0.000           0.000           2.587           1.405           0.000           0.000
      4.6701505        0.230000          122.03           32.73         0.02811            2.43           4.254           0.000           0.000           8.220           0.000           1.536          10.308           0.000           0.000           0.000           2.595           1.407           0.000           0.000
      4.6701505        0.240000          113.87           29.20         0.02811            2.35           9.057           0.000           0.000           7.364           0.000           1.528          10.308           0.000           0.000           0.000           2.522           1.416           0.000           0.000
      4.6701505        0.250000          106.27           26.92         0.02811            2.42           7.730           0.000           0.000           6.550           0.000           1.528          10.308           0.000           0.000           0.000           2.560           1.418           0.000           0.000
      4.6701505        0.260000           99.21           24.49         0.02811            2.42           9.797           0.000           0.000           5.824           0.000           1.529          10.308           0.000           0.000           0.000           2.546           1.423           0.000           0.000
      4.6701505        0.270000           92.68           22.27         0.02811            2.41           1.793           0.000           0.000           5.167           0.000           1.558          10.308           0.000           0.000           0.000           2.522           1.429           0.000           0.000
      4.6701505        0.280000           86.60           20.25         0.02811            2.41           5.570           0.000           0.000           4.572           0.000           1.531          10.309           0.000           0.000           0.000           2.492           1.436           0.000           0.000
      4.6701505        0.290000           81.00           18.46         0.02811            2.40           9.940           0.000           0.000           4.033           0.000           1.529          10.308           0.000           0.000           0.000           2.465           1.443           0.000           0.000
      4.6701505        0.300000           75.87           16.77         0.02811            2.40           3.765           0.000           0.000           3.550           0.000           1.539          10.309           0.000           0.000           0.000           2.418           1.452           0.000           0.000
      4.6701505        0.310000           71.15           15.15         0.02811            2.38           6.600           0.000           0.000           3.119           0.000           1.529          10.310           0.000           0.000           0.000           2.351           1.463           0.000           0.000
      4.6701505        0.320000           66.91           13.88         0.02811            2.36           1.013           0.000           0.000           2.722           0.000           1.573          10.308           0.000           0.000           0.000           2.327           1.469           0.000           0.000
      4.6701505        0.330000           62.99           12.64         0.02811            2.36           4.397           0.000           0.000           2.371           0.000           1.536          10.310           0.000           0.000           0.000           2.272           1.480           0.000           0.000
      4.6701505        0.340000           59.54           11.61         0.02812            2.30           2.011           0.000           0.000           2.049           0.000           1.555          10.309           0.000           0.000           0.000           2.260           1.484           0.000           0.000
      4.6701505        0.350000           56.40           10.48         0.02811            2.34           9.088           0.000           0.000           1.776           0.000           1.528          10.310           0.000           0.000           0.000           2.159           1.501           0.000           0.000
      4.6701505        0.360000           53.68            9.57         0.02811            2.32           8.302           0.000           0.000           1.525           0.000           1.528          10.311           0.000           0.000           0.000           2.103           1.512           0.000           0.000
      4.6701505        0.370000           51.33            8.76         0.02811            2.32           5.887           0.000           0.000           1.301           0.000           1.531          10.311           0.000           0.000           0.000           2.051           1.523           0.000           0.000
      4.6701505        0.380000           49.34            7.90         0.02811            2.31           4.823           0.000           0.000           1.108           0.000           1.534          10.311           0.000           0.000           0.000           1.956           1.538           0.000           0.000
      4.6701505        0.390000           46.77            7.18         0.02811            2.30           2.110           0.000           0.000           0.000           0.000           1.553          10.310           0.000           0.000           0.000           1.879           1.552           0.000           0.000
      4.6701505        0.400000           45.63            6.53         0.02811            2.29           2.343           0.000           0.000           0.000           0.000           1.551          10.311           0.000           0.000           0.000           1.804           1.567           0.000           0.000
      4.6701505        0.410000           44.78            5.96         0.02811            2.28           7.792           0.000           0.000           0.000           0.000           1.528          10.312           0.000           0.000           0.000           1.737           1.580           0.000           0.000
      4.6701505        0.420000           44.28            5.36         0.02812            2.28           9.414           0.000           0.000           0.000           0.000           1.528          10.312           0.000           0.000           0.000           1.632           1.599           0.000           0.000
      4.6701505        0.430000           44.10            5.01         0.02812            2.27           2.627           0.000           0.000           0.000           0.000           1.548          10.312           0.000           0.000           0.000           1.606           1.608           0.000           0.000
      4.6701505        0.440000           43.91            3.13         0.02812            2.29           2.419           0.000           0.000           0.000           0.000           1.550          10.312           0.000           0.000           0.000           0.000           1.697           0.000           0.000
      4.6701505        0.450000           44.63            4.22         0.02812            2.26           8.523           0.000           0.000           0.000           0.000           1.528          10.313           0.000           0.000           0.000           1.472           1.638           0.000           0.000
      4.6701505        0.460000           45.38            3.88         0.02812            2.26           3.177           0.000           0.000           0.000           0.000           1.543          10.313           0.000           0.000           0.000           1.407           1.653           0.000           0.000
      4.6701505        0.470000           46.43            3.57         0.02812            2.26           2.385           0.000           0.000           0.000           0.000           1.550          10.312           0.000           0.000           0.000           1.335           1.669           0.000           0.000
      4.6701505        0.480000           46.97            2.66         0.02812            2.26           4.692           0.000           0.000           0.000           0.000           1.535          10.314           0.000           0.000           0.000           0.000           1.725           0.000           0.000
      4.6701505        0.490000           48.51            2.57         0.02812            2.26           3.318           0.000           0.000           0.000           0.000           1.542          10.313           0.000           0.000           0.000           0.000           1.732           0.000           0.000
      4.6701505        0.500000           50.39            2.51         0.02812            2.26           2.565           0.000           0.000           0.000           0.000           1.548          10.313           0.000           0.000           0.000           0.000           1.740           0.000           0.000
      4.6701505        0.510000           52.69            2.47         0.02812            2.27           1.268           0.000           0.000           0.000           0.000           1.567          10.311           0.000           0.000           0.000           0.000           1.749           0.000           0.000
      4.6701505        0.520000           55.37            2.35         0.02812            2.29           9.461           0.000           0.000           0.000           0.000           1.529          10.313           0.000           0.000           0.000           0.000           1.752           0.000           0.000
      4.6701505        0.530000           57.91            2.36         0.02812            2.30           1.781           0.000           0.000           0.000           0.000           1.558          10.313           0.000           0.000           0.000           0.000           1.763           0.000           0.000
      4.6701505        0.540000           61.04            2.33         0.02813            2.33           2.198           0.000           0.000           0.000           0.000           1.552          10.313           0.000           0.000           0.000           0.000           1.771           0.000           0.000
      4.6701505        0.550000           64.50            2.27         0.02813            2.44           1.131           0.000           0.000           0.000           0.000           1.570          10.312           0.000           0.000           0.000           0.000           1.781           0.000           0.000
      4.6701505        0.560000           68.22            2.12         0.02813            2.37           1.373           0.000           0.000           0.000           0.000           1.565          10.312           0.000           0.000           0.000           0.000           1.803           0.000           0.000
      4.6701505        0.570000           72.23            1.98         0.02813            2.38           1.323           0.000           0.000           0.000           0.000           1.566          10.312           0.000           0.000           0.000           0.000           1.824           0.000           0.000
      4.6701505        0.580000           76.49            1.85         0.02813            2.40           9.824           0.000           0.000           0.000           0.000           1.529          10.315           0.000           0.000           0.000           0.000           1.845           0.000           0.000
      4.6701505        0.590000           81.05            1.75         0.02813            2.42           8.563           0.000           0.000           0.000           0.000           1.528          10.316           0.000           0.000           0.000           0.000           1.866           0.000           0.000
      4.6701505        0.600000           85.90            1.64         0.02813            2.45           4.792           0.000           0.000           0.000           0.000           1.534          10.316           0.000           0.000           0.000           0.000           1.888           0.000           0.000
      4.6701505        0.610000           91.00            1.54         0.02813            2.48           9.719           0.000           0.000           0.000           0.000           1.529          10.315           0.000           0.000           0.000           0.000           1.911           0.000           0.000
      4.6701505        0.620000           96.39            1.47         0.02813            2.51           3.274           0.000           0.000           0.000           0.000           1.543          10.316           0.000           0.000           0.000           0.000           1.932           0.000           0.000
      4.6701505        0.630000          102.03            1.39         0.02813            2.53           3.014           0.000           0.000           0.000           0.000           1.545          10.316           0.000           0.000           0.000           0.000           1.955           0.000           0.000
      4.6701505        0.640000          107.93            1.32         0.02813            2.58           6.464           0.000           0.000           0.000           0.000           1.530          10.317           0.000           0.000           0.000           0.000           1.978           0.000           0.000
      4.6701505        0.650000          114.10            1.26         0.02813            2.60           3.826           0.000           0.000           0.000           0.000           1.539          10.317           0.000           0.000           0.000           0.000           2.002           0.000           0.000
      4.6701505        0.660000          120.52            1.17         0.02814            2.66           9.887           0.000           0.000           0.000           0.000           1.529          10.316           0.000           0.000           0.000           0.000           2.030           0.000           0.000
      4.6701505        0.670000          127.20            1.17         0.02814            2.70           5.236           0.000           0.000           0.000           0.000           1.533          10.318           0.000           0.000           0.000           0.000           2.049           0.000           0.000
      4.6701505        0.680000          134.14            1.12         0.02813            2.75           9.992           0.000           0.000           0.000           0.000           1.529          10.317           0.000           0.000           0.000           0.000           2.074           0.000           0.000
      4.6701505        0.690000          141.32            1.08         0.02813            2.79           9.937           0.000           0.000           0.000           0.000           1.529          10.317           0.000           0.000           0.000           0.000           2.098           0.000           0.000
      4.6701505        0.700000          148.78            1.06         0.02814            2.87           2.570           0.000           0.000           0.000           0.000           1.549          10.317           0.000           0.000           0.000           0.000           2.121           0.000           0.000
      4.6701505        0.710000          156.46            1.02         0.02814            2.89           3.421           0.000           0.000           0.000           0.000           1.542          10.318           0.000           0.000           0.000           0.000           2.149           0.000           0.000
      4.6701505        0.720000          164.37            1.00         0.02814            2.96           6.600           0.000           0.000           0.000           0.000           1.530          10.319           0.000           0.000           0.000           0.000           2.175           0.000           0.000
      4.6701505        0.730000          172.54            1.00         0.02814            2.99           9.394           0.000           0.000           0.000           0.000           1.529          10.318           0.000           0.000           0.000           0.000           2.199           0.000           0.000
      4.6701505        0.740000          180.96            0.96         0.02814            3.06           2.948           0.000           0.000           0.000           0.000           1.545          10.318           0.000           0.000           0.000           0.000           2.229           0.000           0.000
      4.6701505        0.750000          189.58            0.95         0.02814            3.12           8.928           0.000           0.000           0.000           0.000           1.529          10.319           0.000           0.000           0.000           0.000           2.255           0.000           0.000
      4.6701505        0.760000          198.46            0.93         0.02814            3.21           5.855           0.000           0.000           0.000           0.000           1.531          10.320           0.000           0.000           0.000           0.000           2.282           0.000           0.000
      4.6701505        0.770000          207.57            0.95         0.02814            3.26           4.046           0.000           0.000           0.000           0.000           1.538          10.320           0.000           0.000           0.000           0.000           2.306           0.000           0.000
      4.6701505        0.780000          216.89            0.93         0.02815            3.31           8.560           0.000           0.000           0.000           0.000           1.529          10.320           0.000           0.000           0.000           0.000           2.336           0.000           0.000
      4.6701505        0.790000          226.44            0.93         0.02815            3.38           9.258           0.000           0.000           0.000           0.000           1.529          10.320           0.000           0.000           0.000           0.000           2.365           0.000           0.000
      4.6701505        0.800000          236.22            0.94         0.02815            3.52           7.391           0.000           0.000           0.000           0.000           1.529          10.321           0.000           0.000           0.000           0.000           2.391           0.000           0.000
      4.6701505        0.810000          246.21            0.93         0.02815            3.55           7.525           0.000           0.000           0.000           0.000           1.529          10.321           0.000           0.000           0.000           0.000           2.422           0.000           0.000
      4.6701505        0.820000          256.41            0.94         0.02815            3.62           8.346           0.000           0.000           0.000           0.000           1.529          10.321           0.000           0.000           0.000           0.000           2.452           0.000           0.000
      4.6701505        0.830000          266.84            0.95         0.02815            3.70           4.670           0.000           0.000           0.000           0.000           1.535          10.321           0.000           0.000           0.000           0.000           2.481           0.000           0.000
      4.6701505        0.840000          277.47            0.97         0.02815            3.80           4.537           0.000           0.000           0.000           0.000           1.536          10.322           0.000           0.000           0.000           0.000           2.509           0.000           0.000
      4.6701505        0.850000          288.30            0.98         0.02815            3.76           4.694           0.000           0.000           0.000           0.000           1.535          10.322           0.000           0.000           0.000           0.000           2.541           0.000           0.000
      4.6701505        0.860000          299.36            1.00         0.02815            3.96           2.042           0.000           0.000           0.000           0.000           1.555          10.319           0.000           0.000           0.000           0.000           2.571           0.000           0.000
      4.6701505        0.870000          310.58            1.02         0.02813            4.05           7.114           0.000           0.000           0.000           0.000           1.530          10.322           0.000           0.000           0.000           0.000           2.602           0.000           0.000
      4.6701505        0.880000          322.02            1.04         0.02815            4.14           3.972           0.000           0.000           0.000           0.000           1.539          10.322           0.000           0.000           0.000           0.000           2.633           0.000           0.000
      4.6701505        0.890000          333.63            1.07         0.02816            4.27           9.507           0.000           0.000           0.000           0.000           1.529          10.321           0.000           0.000           0.000           0.000           2.663           0.000           0.000
      4.6701505        0.900000          345.47            1.09         0.02815            4.34           1.990           0.000           0.000           0.000           0.000           1.556          10.320           0.000           0.000           0.000           0.000           2.696           0.000           0.000
      4.6701505        0.910000          357.45            1.12         0.02816            4.43           9.526           0.000           0.000           0.000           0.000           1.529          10.322           0.000           0.000           0.000           0.000           2.727           0.000           0.000
      4.6701505        0.920000          369.65            1.15         0.02816            4.54           3.618           0.000           0.000           0.000           0.000           1.541          10.323           0.000           0.000           0.000           0.000           2.760           0.000           0.000
      4.6701505        0.930000          382.02            1.14         0.02816            4.64           6.003           0.000           0.000           0.000           0.000           1.531          10.324           0.000           0.000           0.000           0.000           2.801           0.000           0.000
      4.6701505        0.940000          394.69            1.04         0.02816            4.68           2.622           0.000           0.000           0.000           0.000           1.549          10.322           0.000           0.000           0.000           0.000           2.860           0.000           0.000
      4.6701505        0.950000          407.62            0.95         0.02816            4.64           9.876           0.000           0.000           0.000           0.000           1.530          10.322           0.000           0.000           0.000           0.000           2.917           0.000           0.000
      4.6701505        0.960000          421.27            1.33         0.02816            5.02           1.998           0.000           0.000           1.073           0.000           1.556          10.321           0.000           0.000           0.000           0.000           2.888           0.000           0.000
      4.6701505        0.970000          434.32            1.33         0.02816            5.16           9.008           0.000           0.000           1.087           0.000           1.529          10.323           0.000           0.000           0.000           0.000           2.929           0.000           0.000
      4.6701505        0.980000          447.59            1.38         0.02816            5.17           2.077           0.000           0.000           1.106           0.000           1.555          10.322           0.000           0.000           0.000           0.000           2.963           0.000           0.000
      4.6701505        0.990000          461.00            1.44         0.02816            5.29           1.611           0.000           0.000           1.124           0.000           1.561          10.321           0.000           0.000           0.000           0.000           2.997           0.000           0.000
      4.6701505        1.000000          474.53            1.47         0.02816            5.39           8.867           0.000           0.000           1.139           0.000           1.529          10.324           0.000           0.000           0.000           0.000           3.035           0.000           0.000
      4.6701505        1.010000          488.26            1.63         0.02817            5.60           9.222           0.000           0.000           1.171           0.000           1.529          10.324           0.000           0.000           0.000           0.000           3.052           0.000           0.000
      4.6701505        1.020000          502.21            1.80         0.02817            5.78           1.534           0.000           0.000           1.201           0.000           1.563          10.321           0.000           0.000           0.000           0.000           3.071           0.000           0.000
      4.6701505        1.030000          516.34            1.98         0.02816            5.98           7.558           0.000           0.000           1.233           0.000           1.529          10.325           0.000           0.000           0.000           0.000           3.087           0.000           0.000
      4.6701505        1.040000          530.75            2.19         0.02817            6.80           1.719           0.000           0.000           1.265           0.000           1.560          10.322           0.000           0.000           0.000           0.000           3.104           0.000           0.000
      4.6701505        1.050000          545.96            1.98         0.02817            6.43           6.733           0.000           0.000           1.241           0.000           1.530          10.326           0.000           0.000           0.000           1.331           3.180           0.000           0.000
      4.6701505        1.060000          560.03            2.62         0.02817            6.99           9.524           0.000           0.000           1.326           0.000           1.530          10.324           0.000           0.000           0.000           0.000           3.138           0.000           0.000
      4.6701505        1.070000          575.18            2.20         0.02817            6.64           9.225           0.000           0.000           1.273           0.000           1.530          10.325           0.000           0.000           0.000           1.511           3.244           0.000           0.000
      4.6701505        1.080000          590.00            2.29         0.02817            6.67           7.196           0.000           0.000           1.285           0.000           1.530          10.326           0.000           0.000           0.000           1.626           3.279           0.000           0.000
      4.6701505        1.090000          604.97            2.40         0.02817            6.83           1.535           0.000           0.000           1.298           0.000           1.563          10.322           0.000           0.000           0.000           1.737           3.313           0.000           0.000
      4.6701540        0.100000          292.72          126.79         0.02810            2.62           9.998           0.000           0.000          28.083           0.000           1.529          10.304           0.000           0.000           0.000           3.320           1.253           0.000           0.000
      4.6701540        0.110000          272.72          107.07         0.02811            2.51           3.819           0.000           0.000          26.047           0.000           1.539          10.305           0.000           0.000           0.000           2.768           1.297           0.000           0.000
      4.6701540        0.120000          254.03           93.29         0.02811            2.45           1.862           0.000           0.000          23.993           0.000           1.556          10.304           0.000           0.000           0.000           2.613           1.311           0.000           0.000
